Data_Publicacao;Descricao;Empresa;Funcao;Localidade;Nivel_experiencia;Plataforma;Setor;Tipo_emprego;Titulo
2 hours ago ;Dar suporte em rotinas administrativas, atendimento aos funcionários e cliente. Rotinas administrativas e de controles em geral. CARGO: Auxiliar administrativo LOCAL: São Paulo (Zona Norte) HORÁRIO: seg. a sex. das 08:00h às 17h30h SALÁRIO: R$ 1.500,00 BENEFÍCIOS: VR (R$25,00/dia) + VT (ambos pagos em dinheiro sem nenhum desconto em folha). ensino mdio completo, conhecimento pacote office (Excel), experincia com rotinas administrativas.;Inklua ;; São Paulo, São Paulo, Brazil;;LinkedIn;;;Auxiliar Administrativo
7 hours ago ;"Como atendente de loja, você realizará o atendimento aos clientes, oferecendo a melhor experiência de compra. Também será responsável pela organização e limpeza da loja. E recepcionará os produtos entregues pelos fornecedores, conferindo as notas fiscais com os pedidos, assim como o controle de estoque e reabastecimento da loja.

Responsabilidades e atribuições

Abertura e fechamento do caixa;
Garantir excelência no atendimento aos clientes, proporcionando a melhor experiência de compra para o cliente;
Solucionar conflitos;
Manter o sistema e as rotinas da loja atualizados;
Garantir o comprimento dos processos e procedimentos;
Identificar riscos operacionais, soluciona-los e/ou comunicar ao Encarregado e/ou Líder.


Requisitos e qualificações

Experiência com atendimento ao cliente. Desejável experiência no varejo.

Formação: ensino médio completo.

Informações adicionais

Disponibilidade para trabalhar em escala de 6X1.

Beneficios:

Vale transporte;
Vale refeição;
Seguro de vida;
Convênio academia - Gympass;
Cooperativa de Crédito - Barracred.";Grupo Nós ;; São Paulo, São Paulo, Brazil;;LinkedIn;;;Atendente de Loja- Apoio
1 hour ago ;"DESCRIÇÃO

Sobre Nós

Quer fazer parte de uma das maiores redes de clínicas odontológicas do Brasil?

Há mais de 38 anos no mercado, o Grupo Clínicas Inteligentes é uma das maiores redes de clínicas odontológicas.

Presente em mais de 20 estados, o nosso grupo é formado por 4 marcas que contam com a colaboração de 2100 colaboradores e um dos melhores corpos clínicos do Brasil.

Com conceito de clínica popular, somos determinados a garantir o pronto atendimento em ambientes seguros, confortáveis e climatizados por um valor justo e acessível.

Nós do grupo Clínicas Inteligentes somos apaixonados pelo que fazemos. Acreditamos que o atendimento humanizado contagia e motiva a todos que se relacionam conosco.

O Grupo Clínicas Inteligentes informa que sua participação em nossos processos seletivos é gratuita e nenhum fornecedor ou terceiro está autorizado a cobrar valores para candidatura à vaga, treinamento, material didático ou qualquer outra despesa relacionada.

Sobre a Oportunidade

Responsável pelo agendamento de visitas e consultas, realizando atendimento presencial, prestando informações sobre procedimentos, registrando em sistema os dados sobre os pacientes, processamento de atualizações cadastrais, bem como realizar controle rigoroso de datas e horários agendados, procurando a confirmação antecipada dos pacientes e o tipo do procedimento a ser realizado.
Prestar orientação sobre os procedimentos iniciais, quando se tratar de primeiro atendimento, e encaminhá-los até o consultório, bem como cuidar da sinalização dos locais de atendimento, banheiro e copa.
Responsável por organizar e preparar o ambiente de trabalho antes da abertura da clínica para os clientes deixando o ambiente limpo e agradável.
Sempre que necessário, buscar alternativas de remanejamento de consultas, realizando encaixes e ajustes de emergências, de forma organizada e planejada, estabelecendo prioridades e comunicação com todos os envolvidos.
Controlar o estoque de suprimentos e providenciar a compra de itens de escritório, de higiene, de limpeza e copa, realizando o abastecimento dos insumos, quando necessário, bem como adotar medidas de controle de desperdício de água e energia elétrica, além de materiais odontológicos.
Receber e separar correspondências internas e externas, tais como: encomendas, telegramas, fax e correspondências bancárias, organizando-as e distribuindo-as aos destinatários, bem como arquivá-las de acordo com a classificação de assuntos.
Controlar e organizar os pagamentos dos pacientes, mantendo os prontuários atualizados após cada consulta, bem como providenciar, quando solicitado, atestados médicos, recibos, cartão de retorno, etc.
Realizar o pagamento diário para os prestadores de serviço (dentistas)
Realizar o depósito do caixa no dia seguinte
Abertura e Fechamento da clínica.

Escala de Segunda a Sábado.

Horário: Seg à Sex 08:00h às 17:00h - Sáb 08h às 12h.

Local de trabalho: São Paulo, SP
Regime de contratação de tipo: Efetivo – CLT
Jornada: Período Integral
Área e especialização profissional: Administração - Recepção
Nível hierárquico: Auxiliar
REQUISITOS

Escolaridade Mínima: Ensino Médio (2º Grau)

Formação Desejada

Recepcionista/Telefonista, Curso extra-curricular / Profissionalizante
HABILIDADES

Proatividade
Atendimento ao Publico (Interno e externo)
Organização
Relacionamento Interpessoal
Comunicação Verbal e Assertiva";Clinicas Inteligentes ;; São Paulo, São Paulo, Brazil;;LinkedIn;;;Recepcionista
1 hour ago ;"DESCRIÇÃO

Sobre Nós

Quer fazer parte de uma das maiores redes de clínicas odontológicas do Brasil?

Há mais de 38 anos no mercado, o Grupo Clínicas Inteligentes é uma das maiores redes de clínicas odontológicas.

Presente em mais de 20 estados, o nosso grupo é formado por 4 marcas que contam com a colaboração de 2100 colaboradores e um dos melhores corpos clínicos do Brasil.

Com conceito de clínica popular, somos determinados a garantir o pronto atendimento em ambientes seguros, confortáveis e climatizados por um valor justo e acessível.

Nós do grupo Clínicas Inteligentes somos apaixonados pelo que fazemos. Acreditamos que o atendimento humanizado contagia e motiva a todos que se relacionam conosco.

O Grupo Clínicas Inteligentes informa que sua participação em nossos processos seletivos é gratuita e nenhum fornecedor ou terceiro está autorizado a cobrar valores para candidatura à vaga, treinamento, material didático ou qualquer outra despesa relacionada.

Sobre a Oportunidade

Responsável pelo agendamento de visitas e consultas, realizando atendimento presencial, prestando informações sobre procedimentos, registrando em sistema os dados sobre os pacientes, processamento de atualizações cadastrais, bem como realizar controle rigoroso de datas e horários agendados, procurando a confirmação antecipada dos pacientes e o tipo do procedimento a ser realizado.
Prestar orientação sobre os procedimentos iniciais, quando se tratar de primeiro atendimento, e encaminhá-los até o consultório, bem como cuidar da sinalização dos locais de atendimento, banheiro e copa.
Responsável por organizar e preparar o ambiente de trabalho antes da abertura da clínica para os clientes deixando o ambiente limpo e agradável.
Sempre que necessário, buscar alternativas de remanejamento de consultas, realizando encaixes e ajustes de emergências, de forma organizada e planejada, estabelecendo prioridades e comunicação com todos os envolvidos.
Controlar o estoque de suprimentos e providenciar a compra de itens de escritório, de higiene, de limpeza e copa, realizando o abastecimento dos insumos, quando necessário, bem como adotar medidas de controle de desperdício de água e energia elétrica, além de materiais odontológicos.
Receber e separar correspondências internas e externas, tais como: encomendas, telegramas, fax e correspondências bancárias, organizando-as e distribuindo-as aos destinatários, bem como arquivá-las de acordo com a classificação de assuntos.
Controlar e organizar os pagamentos dos pacientes, mantendo os prontuários atualizados após cada consulta, bem como providenciar, quando solicitado, atestados médicos, recibos, cartão de retorno, etc.
Realizar o pagamento diário para os prestadores de serviço (dentistas)
Realizar o depósito do caixa no dia seguinte
Abertura e Fechamento da clínica.

Escala de Segunda a Sábado.

Local de trabalho: Ferraz de Vasconcelos, SP
Regime de contratação de tipo: Efetivo – CLT
Jornada: Período Integral
Área e especialização profissional: Administração - Recepção
Nível hierárquico: Auxiliar
REQUISITOS

Escolaridade Mínima: Ensino Médio (2º Grau)

Formação Desejada

Recepcionista/Telefonista, Curso extra-curricular / Profissionalizante
HABILIDADES

Proatividade
Atendimento ao Publico (Interno e externo)
Organização
Relacionamento Interpessoal
Comunicação Verbal e Assertiva";Clinicas Inteligentes ;; São Paulo, São Paulo, Brazil;;LinkedIn;;;Recepcionista
1 hour ago ;"DESCRIÇÃO

Sobre Nós

Quer fazer parte de uma das maiores redes de clínicas odontológicas do Brasil?

Há mais de 38 anos no mercado, o Grupo Clínicas Inteligentes é uma das maiores redes de clínicas odontológicas.

Presente em mais de 20 estados, o nosso grupo é formado por 4 marcas que contam com a colaboração de 2100 colaboradores e um dos melhores corpos clínicos do Brasil.

Com conceito de clínica popular, somos determinados a garantir o pronto atendimento em ambientes seguros, confortáveis e climatizados por um valor justo e acessível.

Nós do grupo Clínicas Inteligentes somos apaixonados pelo que fazemos. Acreditamos que o atendimento humanizado contagia e motiva a todos que se relacionam conosco.

O Grupo Clínicas Inteligentes informa que sua participação em nossos processos seletivos é gratuita e nenhum fornecedor ou terceiro está autorizado a cobrar valores para candidatura à vaga, treinamento, material didático ou qualquer outra despesa relacionada.

Sobre a Oportunidade

Responsável pelo agendamento de visitas e consultas, realizando atendimento presencial, prestando informações sobre procedimentos, registrando em sistema os dados sobre os pacientes, processamento de atualizações cadastrais, bem como realizar controle rigoroso de datas e horários agendados, procurando a confirmação antecipada dos pacientes e o tipo do procedimento a ser realizado.
Prestar orientação sobre os procedimentos iniciais, quando se tratar de primeiro atendimento, e encaminhá-los até o consultório, bem como cuidar da sinalização dos locais de atendimento, banheiro e copa.
Responsável por organizar e preparar o ambiente de trabalho antes da abertura da clínica para os clientes deixando o ambiente limpo e agradável.
Sempre que necessário, buscar alternativas de remanejamento de consultas, realizando encaixes e ajustes de emergências, de forma organizada e planejada, estabelecendo prioridades e comunicação com todos os envolvidos.
Controlar o estoque de suprimentos e providenciar a compra de itens de escritório, de higiene, de limpeza e copa, realizando o abastecimento dos insumos, quando necessário, bem como adotar medidas de controle de desperdício de água e energia elétrica, além de materiais odontológicos.
Receber e separar correspondências internas e externas, tais como: encomendas, telegramas, fax e correspondências bancárias, organizando-as e distribuindo-as aos destinatários, bem como arquivá-las de acordo com a classificação de assuntos.
Controlar e organizar os pagamentos dos pacientes, mantendo os prontuários atualizados após cada consulta, bem como providenciar, quando solicitado, atestados médicos, recibos, cartão de retorno, etc.
Realizar o pagamento diário para os prestadores de serviço (dentistas)
Realizar o depósito do caixa no dia seguinte
Abertura e Fechamento da clínica.

Escala de Segunda a Sábado

Horário: seg a sexta 10:30 ás 19:30 sábado 10:30 ás 14:30

Salário + VT

Local de trabalho: Santo Antônio do Descoberto, GO
Regime de contratação de tipo: Efetivo – CLT
Jornada: Período Integral
Área e especialização profissional: Administração - Recepção
Nível hierárquico: Auxiliar
REQUISITOS

Escolaridade Mínima: Ensino Médio (2º Grau)

Formação Desejada

Recepcionista/Telefonista, Curso extra-curricular / Profissionalizante
HABILIDADES

Proatividade
Atendimento ao Publico (Interno e externo)
Organização
Relacionamento Interpessoal
Comunicação Verbal e Assertiva
BENEFÍCIOS

VT
Santo Antonio
026301";Clinicas Inteligentes ;; Santo Antônio do Descoberto, Goiás, Brazil;;LinkedIn;;;Recepcionista
7 hours ago ;"Como atendente de loja, você realizará o atendimento aos clientes, oferecendo a melhor experiência de compra. Também será responsável pela organização e limpeza da loja. E recepcionará os produtos entregues pelos fornecedores, conferindo as notas fiscais com os pedidos, assim como o controle de estoque e reabastecimento da loja.

Responsabilidades e atribuições

Abertura e fechamento do caixa;
Garantir excelência no atendimento aos clientes, proporcionando a melhor experiência de compra para o cliente;
Solucionar conflitos;
Manter o sistema e as rotinas da loja atualizados;
Garantir o comprimento dos processos e procedimentos;
Identificar riscos operacionais, soluciona-los e/ou comunicar ao Encarregado e/ou Líder.


Requisitos e qualificações

Experiência com atendimento ao cliente. Desejável experiência no varejo.

Formação: ensino médio completo.

Informações adicionais

Disponibilidade para trabalhar em escala de 6X1.

Beneficios:

Vale transporte;
Vale refeição;
Seguro de vida;
Convênio academia - Gympass;
Cooperativa de Crédito - Barracred.";Grupo Nós ;; São Paulo, São Paulo, Brazil;;LinkedIn;;;Atendente de Loja- Apoio
2 hours ago ;"DESCRIÇÃO




Estamos buscando um profissional para fazer parte do nosso time: Recepcionista




RESPONSABILIDADES




Recepcionar e atender os visitantes encaminhados às áreas, prestando informações diversas, ou solicitar que aguarde pelo responsável;
Atender ligações telefônicas dirigidas às áreas ou público interno, transferindo as chamadas ou anotando e transmitindo os recados aos responsáveis;
Cuidar da ordem e limpeza do local, verificando sempre se os insumos estão próximos do fim para solicitar a compra as áreas responsáveis;
Executar outras tarefas relacionadas com o cargo, a critério do superior




O QUE ESPERAMOS




Trabalho em equipe
Agilidade
Pontualidade/Assiduidade
Organização
Cordialidade




REQUISITOS NECESSÁRIOS!




Experiência com atendimento.
Conhecimento em informática (Cadastramento utilizando sistema)




Horário: De Seg à Sex. das 08h às 12h e das 13:12 às 18h




Local: Av. Me. Benvenuta, 1313 - Santa Monica, Florianópolis - SC, 88035-000




Salário: R$ 1.526,91




Benefício: + 7% Assiduidade / V.A R$21,27 por dia (1% de desconto com base no valor carregado) + V.T (6% de desconto conforme CLT) e após a experiência (90 dias) você pode conferir os convênios com instituições de ensino, plano de saúde e odontológico.




Ficou interessado? Envie seu currículo 😊";Grupo Khronos ;; Florianópolis, Santa Catarina, Brazil;;LinkedIn;;;Recepcionista
8 hours ago ;"Descrição

Sua missão é de encantar, inspirar e se conectar com nossa cliente! Atendimento aos clientes diferenciado, proporcionando uma boa experiência de compra e a venda dos produtos/serviços nos pontos de caixa do varejo, eletrônicos e recebimento de faturas, através de treinamentos recebidos pela empresa.

#cobrança, #caixa, #operador de caixa, #operadordevendas, #operadorfinanceiro, #caixadeloja, #bilheteiro, #assistentedevendas, #vendedor";C&A Brasil ;; Caxias do Sul, Rio Grande do Sul, Brazil;;LinkedIn;;;Operador de Caixa
2 hours ago ;"Atividades a serem Desenvolvidas-Lançamentos contas a pagar e receber; Conciliação bancária e cartões; Controle de Fluxo de Caixa; Controle de recebimentos em abertos; Emissão de relatórios financeiros; Cálculos e conferências de notas; Geração de notas fiscais; Atendimento ao cliente; Auxílio e controle financeiro e administrativo em geral. Cursando superior em Administração, Contábeis, Gestão Financeira. Experiência prévia: Atividades relacionadas ao contas a pagar e receber Excel intermediário";Luparella Consultoria RH ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;Auxiliar Administrativo
2 hours ago ;"Atividades a serem Desenvolvidas-Lançamentos contas a pagar e receber; Conciliação bancária e cartões; Controle de Fluxo de Caixa; Controle de recebimentos em abertos; Emissão de relatórios financeiros; Cálculos e conferências de notas; Geração de notas fiscais; Atendimento ao cliente; Auxílio e controle financeiro e administrativo em geral. Cursando superior em Administração, Contábeis, Gestão Financeira. Experiência prévia: Atividades relacionadas ao contas a pagar e receber Excel intermediário";Luparella Consultoria RH ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;Auxiliar Administrativo
