Data_Publicacao;Descricao;Empresa;Funcao;Localidade;Nivel_experiencia;Plataforma;Setor;Tipo_emprego;Titulo
 em 27/07/2022;"Descrição

Descrição:

Fazer a gestão da produção de produtos derivados do leite a partir de processos industriais de recebimento, checagem, tratamento, secagem e envio do produto para embalagem.


Outros requisitos:

Ensino Superior completo em engenharia (alimentos, produção, mecânica). Imprescindível experiência Industria de Laticínios;

O profissional deverá ter conhecimento sênior de secagem de leite, soro, compostos, mistura e análise de produtos, ordem e processos de produção;

Ampla vivencia em “chão de fábrica”, domínio do pacote office e de sistemas de controle de produção e qualidade;

Atitude de dono, “hands on”, proativo e senso de urgência na identificação/solução de problemas (melhoria continua).";Confidencial;;Macuco;Gerência;VagasCom;;;Gerente Industrial - Indústria de Derivados do Leite
 em 27/07/2022;"Descrição

O que procuramos?

Buscamos profissionais que sejam empáticos para acolher clientes e colaboradores no dia a dia. Tenham iniciativa em suas ações e vejam valor em um trabalho colaborativo com foco no resultado.

 
Como é no dia a dia?

Promover a formação profissional mediante as Leis de Diretrizes e Bases da Educação, as Leis do Exercício Profissional do Conselho Regional de Enfermagem e Conselho Federal de Enfermagem (COREN e COFEN);

Participar do processo de elaboração, consecução e revisão do Projeto Político Pedagógico, Plano de Curso, Regimento Escolar  e Plano Escolar anual em conjunto com o Diretor (a) e Assistente de Direção mediante a participação nas reuniões pedagógicas administrativas;

Participar do processo seletivo dos candidatos ao curso seguindo as estratégias preestabelecidas para avaliar o melhor perfil do futuro estudante de enfermagem;

Promover o desenvolvimento das competências de acordo com o perfil definido no Projeto Político Pedagógico, formulando e ministrando aulas teórico/práticas e supervisionando o estágio profissional;

Avaliar o processo de aprendizagem do estudante durante o período teórico/prático e estágio profissional supervisionado, por meio dos critérios de avaliação pré-estabelecidos;

 


Para essa vaga é essencial ter:

Graduação em Enfermagem;

Coren Ativo;

Especialização em Docência;

Vivência no cargo de Enfermeiro Assistencial;

Experiência em sala de aula e supervisão de estágio;

Desejável: Conhecimento em Metodologias ativas e Ensino Híbrido.

 


Carga Horária / Local de Trabalho:

 06:48 as 15:00 escala 5x2

Unidade: 

Paulista - (Bela Vista/ São Paulo) - Próximo ao Metrô Vergueiro

 

O que oferecemos?

Vale-Transporte
Vale-Alimentação
Refeitório no local
Assistência Médica
Assistência Odontológica
Kit Natal
Auxílio Creche
Viva 365: Ações e programas no âmbito das 5 saúdes - emocional, intelectual, físico, social e financeiro. Tais como:

PAP (Programa de Apoio Pessoal)- canal de comunicação formado por uma ampla equipe de especialistas (psicólogos, assistentes sociais, advogados, pedagogos, nutricionistas, fisioterapeutas, educadores físicos, consultores financeiros e pet consultores).

Núcleo de Saúde do Colaborador- serviço de telemedicina, pronto atendimento e agendamentos exclusivo para colaboradores com médicos generalistas, psicólogos, fisioterapeutas e acupuntura dentro da BP.

Excelente porque somos plurais! Somos mais de 7000 colaboradores e aqui levamos a sério a diversidade. Cada pessoa que compõe a BP tem uma história de vida, uma trajetória, uma visão de mundo. E ao somarmos essas visões, vemos os desafios que temos de outros ângulos trazendo novas respostas para as velhas perguntas, e ajudando a fazer novas perguntas. É dessa forma que a inovação está sempre presente, de uma forma prática, funcional e que melhora a vida das pessoas. E assim vamos engrandecendo o nosso jeito de ser BP.

 

Se identificou?
Estamos empolgados pra contar com você na BP!
#VemSerBP


Quer saber mais sobre nós? Acesse nossas redes:

Linkedin
Facebook /bporgbr
Instagram";Hospital BP - A Beneficência Portuguesa de São Paulo;;São Paulo;Pleno;VagasCom;;;Enfermeiro(a) - Escola de Enfermagem
 em 27/07/2022;"Descrição

Atividades:  

 Responsável pelo controle de exames ocupacionais, periódicos e demissionais realizando o agendamento e encaminhamento de exames complementares.

Arquivo de prontuário médico de todos os colaboradores mediante determinação das normas e procedimentos da empresa bem como atendimento a legislação em vigor.

Realizar atendimentos em caso de emergência , fazendo curativos ou imobilizações especiais

Lançamento de atestados médicos validados pelo médico do trabalho.

Participação ativa nos processos de gestão de saúde ocupacional, gestão de absenteísmo, gestão de afastados, gestão de programas de saúde, participação de reuniões de CIPA, visitas a  postos de trabalho, campanhas de vacinação.

Requisitos:  Ensino superior em Enfermagem e pós graduação em enfermagem do trabalho.

 

Horário de Trabalho: 08:30 às 17:30";Confidencial;;São Paulo;Pleno;VagasCom;;;Enfermeira do Trabalho
 em 27/07/2022;"Descrição

Principais Responsabilidades:

Contribuir com a execução de atividades do Planejamento Anual de Controles Internos, através do mapeamento dos processos com foco na identificação dos riscos operacionais e controles internos.
Auxiliar nas demandas oriundas das auditorias internas e externas.
Auxiliar nas documentações para assegurar a existência dos controles mitigatórios da matriz de riscos operacionais e controles.
Apoiar as demais áreas operacionais para assegurar o cumprimento das obrigatoriedades legais da companhia.
Apoiar com sugestões e acompanhamento das recomendações de melhoria para o amadurecimento do ambiente de controles internos da companhia.
Auxiliar na elaboração de apresentações e relatórios (KPIs) de acompanhamento do ambiente de controles.

 

Requisitos:

Cursando Economia, Engenharia de Produção, Ciências Contábeis, Administração ou áreas afins a partir do 4º Período.
Conhecimento no pacote Office.
Desejável inglês Intermediário.";Jirau Energia;;Rio de Janeiro;Estágio;VagasCom;;;Estagiário(a) - Controles Internos
 em 27/07/2022;"Descrição

Descrição:
Atualizar demonstrativos de custos fixos e despesas reais x planejado para os gestores semanalmente.
Elaborar Folha de Custos de Produção das Linhas da Unidade.
Realizar lançamento e controle contábil de provisões de custos e despesas.
Baixar estoques de materiais enviados para confecção de calços.
Baixar estoques de materiais utilizados como Biomassa.
Liquidar e controlar ordens de envio para conserto em fornecedor externo (PM04).
Liquidar diariamente as ordens de manutenção internas (PM01, PM02,PM03).
Revisar e solicitar as aprovações de formulários de descarte de materiais para baixa contábil.
Controlar materiais de estoque em poder de terceiros.
Analisar e controlar as horas apontadas dentro das ordens de produção.
Garantir no final do mês que todas as despesas foram lançadas.
Liquidar as ordens de produção mensal.
Realizar e acompanhar os inventários físicos dos estoques.
Dar suporte aos Gestores de centros de custos na elaboração e consolidação do Rolling forecast.
Registrar transferências de estoques entre filiais, quando operação com NF Manual.

Outros requisitos:
Ensino Superior completo em Ciências Contábeis, Administração ou outras áreas relacionadas.
Conhecimento intermediário de contabilidade, inventário, ordens de produção e lista técnica.
Experiência em rotinas contábeis e de custos industriais.
Necessário conhecimento em Excel; PPT e SAP.
Necessário ter CNH categoria B - Definitiva.";Arauco do Brasil;;Ponta Grossa;Pleno;VagasCom;;;Analista de Custos Pl
 em 27/07/2022;"Descrição

Esta oportunidade é para atuar como Analista de Imobiliário e Regulatório II

 

Como será o seu dia a dia:

Condução dos processos de legalização de novas unidades e também das unidades existentes;
Suporte em todos os assuntos regulatórios e parâmetros urbanísticos inerentes aos processos;
Auxilio na organização das documentações necessárias como principal objetivo conduzir todo o processo de licenciamento em todos os órgãos competentes de diversos estados;
Interface com as áreas internas e unidades envolvidas nos processos de legalização e licenciamento;
Cuidará dos processos de Alvará de Funcionamento, Licença Sanitárias, AVCBs, e demais Licenças Operacionais para o devido funcionamento das unidades;
Garantir a emissão das licenças, aprovações e documentos técnicos necessários para operação das clínicas e hospitais;
Observar as validades dos documentos e cumprimento de quando exigido nos processos, identificando e mitigando possíveis riscos;
Acompanhamento das aprovações de LTAs, projetos sanitários e projetos legais;
Acompanhar prestadores e a entrega das atividades  contratadas, além de analisar as entregas finais;
Apoiar o Coordenador de Legalização nas atividades do dia a dia para garantir a assertividade dos cronogramas internos.

 

Se identificou? Seguem abaixo os requisitos:

 Formação superior completa;
Experiência prévia em processos de legalização e licenças;
Conhecimento em legislação urbanística;
Pacote Office;
Desejável Autocad
Experiência com processos na área da saúde será um diferencial;

 

Local de trabalho:

 São Paulo/SP.


Venha construir com a gente!

E faça parte do time de pessoas extraordinárias que atuam com o propósito de vencer o câncer!

Somos uma empresa inclusiva e respeitamos a diversidade!

 ";Oncoclínicas do Brasil Serviços Médicos;;São Paulo;Pleno;VagasCom;;;Analista de Imobiliário e Regulatório II
 em 27/07/2022;"Descrição

Descrição:

A integração do diagnóstico, tratamento, ensino e pesquisa do câncer é o modelo adotado no A.C.Camargo Cancer Center. Oferecemos assistência de alta complexidade, garantindo a execução correta do processo logístico. Cuidar é a nossa essência e para nós, ser Auxiliar de Manutenção é poder contribuir com essa construção diariamente.







Os principais desafios desta posição são:




-Executar atividades auxiliares dentro das diversas áreas da manutenção no cumprimento das solicitações de serviço (hidráulica, alvenaria, pintura, marcenaria/carpintaria, serralheria, transporte de cilindros e patrimônio) conforme orientação recebida dos especialistas de sua área de atuação, além do transporte e reparo nos mobiliários (interno e entre as edificações), buscando a satisfação dos departamentos dentro das unidades do Hospital.

-Executar check list nos apartamentos com maior criticidade, mediante utilização de planilha e ferramentas pertinentes.

-Realizar manutenções corretivas e preventivas com maior qualidade possível, utilizando ferramentas, EPIs e orientações necessárias, causando o menor impacto aos pacientes e colaboradores. Atendimento de Ordem de Serviços e rondas do sistema Neovero.

-Contribuir com sugestões de melhoria nos processos e nas instalações.

-Garantir funcionamento em boas condições dos mobiliários e equipamentos de apoio, utilizando ferramentas e EPIs necessários.

-Executar os trabalhos para cumprimento de todos os indicadores da qualidade do departamento, executando as ordens de serviço.

-Assegurar e acompanhar a execução de serviços de manutenção executados por empresas terceiras fazendo cumprir o acordado em contrato.

-Colaborar na limpeza dos equipamentos de uso comum, atento aos procedimentos do departamento e manter o espaço físico organizado.

-Atuar conforme definição da Política do SGI, Objetivos e metas e outras definições do SGI.

- Conhecer os aspectos e impactos ambientais significativos, perigos e riscos não aceitáveis da sua área.

- Atuar na mitigação dos acidentes ambientais e de saúde e segurança.

-Atuar conforme política de segurança institucional do paciente.





Outros requisitos:




- Ser engajado (a) em proporcionar a melhor experiência ao nosso cliente.

- Possuir habilidades como: senso de urgência, saber ouvir, ter atenção, organização e comunicar-se de forma clara e coesa.

- Manter-se atualizado quanto às praticas de mercado, visando facilitar execução das atividades.

- Atuar conforme política de segurança institucional do paciente.

- Auxiliar os líderes nos controles dos processos.

- Ensino Médio Completo e cursos voltados na área.

- Experiência na área.




Seu horário de trabalho será das 11h30 às 21h18 em regime de escala 5x2


";A.C.Camargo Cancer Center;;São Paulo;Auxiliar/ Operacional;VagasCom;;;Auxiliar Manutenção
 em 27/07/2022;"Descrição

O grupo RD – Gente, Saúde e Bem-estar é uma empresa líder no mercado brasileiro de farmácias. Com as nossas marcas Droga Raia e Drogasil, temos mais de 2.400 unidades espalhadas por todo o país e mais de 45 mil funcionários(as) empenhados(as) em cuidar de perto da saúde e bem-estar das pessoas em todos os momentos da vida. 
 
Até 2030, queremos ser o grupo que mais contribui para uma sociedade mais saudável. Para isso, entendemos que o nosso compromisso vai além do cuidado com a saúde individual. É preciso cuidar das pessoas, dos negócios e do planeta. Vamos juntos nessa? 
 

Quais as principais responsabilidades? 

Atendimento dos procedimentos operacionais padrões;
Participar da elaboração e implementação de documentos técnicos; 
Controle dos riscos ambientais; identificar os perigos, avaliar os riscos e propor medidas de controle;
Promover inspeções nos locais de trabalho;
Treinar e conscientizar os funcionários quanto as atitudes de segurança no trabalho;
Preparar programas de treinamento sobre segurança do trabalho;
Determinar a utilização pelo trabalhador dos equipamentos de proteção individual (EPI);
Indicar e inspecionar equipamentos de proteção contra incêndio;
Pesquisar e analisar as causas de doenças ocupacionais e as condições ambientais em que ocorreram;
Corrigir as condições insalubres causadoras de doenças;
Promover campanhas, palestras e outras formas de treinamento;
Colaborar com a CIPA e Brigada de Incêndio em seus programas.
 
O que precisa ter? 

Curso Técnico de Segurança do Trabalho Completo;
Experiência na função;
Conhecimento das Normas Regulamentadoras (NRs);
Excel Intermediário;
Normas da ISO 14001 e ISO 45001.
 
O que oferecemos? 

Assistência médica, assistência odontológica, vale-transporte,  seguro de vida, Einstein Conecta (telemedicina), restaurante no local, cesta de Natal, Gympass, Programa de Participação nos Resultados, benefício farmácia e Clube de Benefícios RD. 
 

Horário de trabalho:

07:00 ás 16:00hs de seg a sexta e sábado das 07:00 ás 11:00hs


Diversidade & Inclusão 

Na RD, assumimos o compromisso de incluir e empoderar nossos(as) funcionários(as) por meio da promoção da diversidade e da inclusão. Valorizamos as pessoas, construindo uma cultura acolhedora e de respeito a todos e todas. Seja quem você é aqui!  
 
#vemserRD  ";RD - RaiaDrogasil;;Cuiabá;Pleno;VagasCom;;;Técnico Pl Segurança do Trabalho
 em 27/07/2022;"Descrição

Descrição:

Vaga: Engenheiro Civil.

Local de trabalho: Fortaleza - SP




Principais atividades: 







Analisar e acompanhar o planejamento semanal de atividades e o avanço físico da obra;
Monitorar a conclusão das etapas da obra de acordo com os prazos estipulados no Cronograma Físico-Financeiro apresentado pela Construtora;
Acompanhar a produtividade da Empresa Executora, exigindo a disponibilidade de recursos humanos e materiais necessários à execução das obras dentro do prazo previsto;
Fechamento de Relatório Gerencial;
Condução de reuniões para acompanhamento das atividades em geral;




Desejável: Experiência em gerenciamento de obras e/ ou fiscalização de obras, preferencialmente em edificações/ obra hospitalar.";Concremat;;Ceará;Pleno;VagasCom;;;Engenheiro Civil
 em 27/07/2022;"Descrição

Descrição: Responsável por garantir, assegurar e supervisionar as atividades programadas para a produção.

Acompanhar o cumprimento dos pedidos dentro dos padrões de qualidade, quantidade, custos e prazo estabelecidos.

Proporcionar o cumprimento das metas determinadas, preservando o patrimônio da empresa em sua respectiva área de atuação.

Requisitos:  Ensino Superior completo

Desejável: Conhecimentos em ferramentas da qualidade e melhoria contínua.

Local: São Paulo";Cia Metalúrgica Prada (empresa de embalagens da CSN);;São Paulo;Supervisão/ Coordenação;VagasCom;;;Supervisor de Produção
