Data_Publicacao;Descricao;Empresa;Funcao;Localidade;Nivel_experiencia;Plataforma;Setor;Tipo_emprego;Titulo
 ontem;DescriçãoDescrição:Responsável pela organização das mercadorias de forma que fique atrativa nas vitrines, em pontos estratégicos de vendas. Também auxilia os clientes na procura de um produto, realizar a troca de mercadorias e administrar o inventário de materiais para reposição.As vagas publicadas no site www.gruposeres.com.br e redes sociais (Instagram: @gruposeresconsultoria, LinkedIn: Grupo SERES e Facebook: Grupo SERES) são de total responsabilidade do Grupo SERES, não podendo ser retransmitidas sem autorização da empresa. Algumas oportunidades são divulgadas em sites de anúncio gratuito com objetivo de expandir a divulgação e atração de novos candidatos aderentes ao perfil divulgado. As informações seguem os padrões de segurança, confidencialidade e sigilo previstos pela Lei Geral de Proteção de Dados. Caso seja identificado a divulgação em site não credenciado, favor comunicar reportando imediatamente ao cpd@gruposeres.com.br. Sites credenciados: Abler, Vagas, Rio Vagas, Empregos, Catho, Google For Jobs, Adzuna, Glassdoor, LinkedIn e Indeed.Outros requisitos:Organização, boa comunicação, facilidade de trabalho em equipe.;Grupo SERES;;Rio de Janeiro;Auxiliar/ Operacional;VagasCom;;;Auxiliar de Loja
 ontem;DescriçãoDescrição:Experiência em atendimento ao público ou vendas.Ensino Médio completo.Conhecimento em Pacote Office.Pessoas dinâmicas, com bom relacionamento, comunicação, prática com e-commerce, agilidade etc.As vagas publicadas no site www.gruposeres.com.br e redes sociais (Instagram: @gruposeresconsultoria, LinkedIn: Grupo SERES e Facebook: Grupo SERES) são de total responsabilidade do Grupo SERES, não podendo ser retransmitidas sem autorização da empresa. Algumas oportunidades são divulgadas em sites de anúncio gratuito com objetivo de expandir a divulgação e atração de novos candidatos aderentes ao perfil divulgado. As informações seguem os padrões de segurança, confidencialidade e sigilo previstos pela Lei Geral de Proteção de Dados. Caso seja identificado a divulgação em site não credenciado, favor comunicar reportando imediatamente ao cpd@gruposeres.com.br. Sites credenciados: Abler, Vagas, Rio Vagas, Empregos, Catho, Google For Jobs, Adzuna, Glassdoor, LinkedIn e Indeed.Outros requisitos:Experiência em atendimento ao público ou vendas será um diferencial.As vagas publicadas no site www.gruposeres.com.br e redes sociais (Instagram: @gruposeresconsultoria, LinkedIn: Grupo SERES e Facebook: Grupo SERES) são de total responsabilidade do Grupo SERES, não podendo ser retransmitidas sem autorização da empresa. Algumas oportunidades são divulgadas em sites de anúncio gratuito com objetivo de expandir a divulgação e atração de novos candidatos aderentes ao perfil divulgado. As informações seguem os padrões de segurança, confidencialidade e sigilo previstos pela Lei Geral de Proteção de Dados. Caso seja identificado a divulgação em site não credenciado, favor comunicar reportando imediatamente ao cpd@gruposeres.com.br. Sites credenciados: Abler, Vagas, Rio Vagas, Empregos, Catho, Google For Jobs, Adzuna, Glassdoor, LinkedIn e Indeed.;Grupo SERES;;Rio de Janeiro;Auxiliar/ Operacional;VagasCom;;;Vendedor
 ontem;DescriçãoDescrição:Atuar com vendas de roupas e calçados, atendimento ao público, organização, abordagem com os clientes e demais atividades pertinentes ao cargo.As vagas publicadas no site www.gruposeres.com.br e redes sociais (Instagram: @gruposeresconsultoria, LinkedIn: Grupo SERES e Facebook: Grupo SERES) são de total responsabilidade do Grupo SERES, não podendo ser retransmitidas sem autorização da empresa. Algumas oportunidades são divulgadas em sites de anúncio gratuito com objetivo de expandir a divulgação e atração de novos candidatos aderentes ao perfil divulgado. As informações seguem os padrões de segurança, confidencialidade e sigilo previstos pela Lei Geral de Proteção de Dados. Caso seja identificado a divulgação em site não credenciado, favor comunicar reportando imediatamente ao cpd@gruposeres.com.br. Sites credenciados: Abler, Vagas, Rio Vagas, Empregos, Catho, Google For Jobs, Adzuna, Glassdoor, LinkedIn e Indeed.Outros requisitos:Boa comunicação, facilidade de lidar com o público.;Grupo SERES;;Rio de Janeiro;Auxiliar/ Operacional;VagasCom;;;Vendedor
 ontem;DescriçãoDescrição:Responsabilidades: Recebimento e organização de mercadorias.As vagas publicadas no site www.gruposeres.com.br e redes sociais (Instagram: @gruposeresconsultoria, LinkedIn: Grupo SERES e Facebook: Grupo SERES) são de total responsabilidade do Grupo SERES, não podendo ser retransmitidas sem autorização da empresa. Algumas oportunidades são divulgadas em sites de anúncio gratuito com objetivo de expandir a divulgação e atração de novos candidatos aderentes ao perfil divulgado. As informações seguem os padrões de segurança, confidencialidade e sigilo previstos pela Lei Geral de Proteção de Dados. Caso seja identificado a divulgação em site não credenciado, favor comunicar reportando imediatamente ao cpd@gruposeres.com.br. Sites credenciados: Abler, Vagas, Rio Vagas, Empregos, Catho, Google For Jobs, Adzuna, Glassdoor, LinkedIn e Indeed.Outros requisitos:Organização e administração de espaços. Bom relacionamento interpessoal.;Grupo SERES;;Rio de Janeiro;Auxiliar/ Operacional;VagasCom;;;Estoquista
 ontem;DescriçãoDescrição:Recebimento e organização de mercadorias.As vagas publicadas no site www.gruposeres.com.br e redes sociais (Instagram: @gruposeresconsultoria, LinkedIn: Grupo SERES e Facebook: Grupo SERES) são de total responsabilidade do Grupo SERES, não podendo ser retransmitidas sem autorização da empresa. Algumas oportunidades são divulgadas em sites de anúncio gratuito com objetivo de expandir a divulgação e atração de novos candidatos aderentes ao perfil divulgado. As informações seguem os padrões de segurança, confidencialidade e sigilo previstos pela Lei Geral de Proteção de Dados. Caso seja identificado a divulgação em site não credenciado, favor comunicar reportando imediatamente ao cpd@gruposeres.com.br. Sites credenciados: Abler, Vagas, Rio Vagas, Empregos, Catho, Google For Jobs, Adzuna, Glassdoor, LinkedIn e Indeed.Outros requisitos:Dinamismo, comprometimento, dedicação, organização, foco.;Grupo SERES;;Rio de Janeiro;Auxiliar/ Operacional;VagasCom;;;Estoquista
 ontem;"DescriçãoPrincipais atividades:- Baixa e conferência de faturas;- Rateio e atendimento telefônico aos clientes e tratativas por e-mails com as operadoras e seguradoras;- Processos de reembolsos;- Processos de 2° via de carteirinha;- Consulta de clientes inadimplentes.Será considerado um diferencial possuir experiência em corretoras/operadoras e/ou seguradoras de saúde.Perfil analítico, resiliente e proativo.Excel e outlook intermediários. ";Yia Broker;;São Paulo;Júnior/ Trainee;VagasCom;;;Assistente Operacional
 ontem;"DescriçãoDescrição:Somos a Aliansce Sonae, a maior administradora de shopping centers do Brasil, com um portfólio formado por 38 shoppings, presentes nas cinco regiões do País.Em cada empreendimento, uma plataforma centrada no consumidor, com mix completo de lojas, opções de gastronomia, entretenimento e lazer.Atuamos desde o planejamento e desenvolvimento do projeto até o gerenciamento da estrutura, gestão financeira, comercial, jurídica e operacional de shopping centers.Acreditamos que para fazer do mundo um lugar melhor, precisamos atrair pessoas com características e pensamentos diversos! Se você faz parte de algum grupo de diversidade (PCDs, Raça/Etnia, LGBTI+, Gênero, +50) não perca tempo, aqui valorizamos e celebramos a diversidade!Quer fazer parte do nosso time?Buscamos uma pessoa para área de Estacionamento.Você será responsável por:• Auxiliar o Supervisor(a) de Estacionamento;• Apoiar nas tarefas diárias relacionadas ao funcionamento do estacionamento do Shopping;• Auxiliar no controle de efetivo da empresa terceirizada e atendimento aos clientes;O que você precisa?• Conhecimento em pacote oﬃce;• Liderança de pessoas;• Gestão operacional;• Bom relacionamento interpessoal e comunicação;• Ensino Médio completo;Local de Trabalho – Goiânia (Passeio das Águas Shopping)#VemSerAliansceSonaeOutros requisitos:Somos a Aliansce Sonae, a maior administradora de shopping centers do Brasil, com um portfólio formado por 38 shoppings, presentes nas cinco regiões do País.Em cada empreendimento, uma plataforma centrada no consumidor, com mix completo de lojas, opções de gastronomia, entretenimento e lazer.Atuamos desde o planejamento e desenvolvimento do projeto até o gerenciamento da estrutura, gestão financeira, comercial, jurídica e operacional de shopping centers.Acreditamos que para fazer do mundo um lugar melhor, precisamos atrair pessoas com características e pensamentos diversos! Se você faz parte de algum grupo de diversidade (PCDs, Raça/Etnia, LGBTI+, Gênero, +50) não perca tempo, aqui valorizamos e celebramos a diversidade!Quer fazer parte do nosso time?Buscamos uma pessoa para área de Estacionamento.Você será responsável por:• Auxiliar o Supervisor(a) de Estacionamento;• Apoiar nas tarefas diárias relacionadas ao funcionamento do estacionamento do Shopping;• Auxiliar no controle de efetivo da empresa terceirizada e atendimento aos clientes;O que você precisa?• Conhecimento em pacote oﬃce;• Liderança de pessoas;• Gestão operacional;• Bom relacionamento interpessoal e comunicação;• Ensino Médio completo;Local de Trabalho – Goiânia (Passeio das Águas Shopping)#VemSerAliansceSonae";Passeio das águas Shopping;;Goiânia;Auxiliar/ Operacional;VagasCom;;;Encarregado(a) de Estacionamento
 ontem;"DescriçãoDescrição:Estamos a procura de talentos, para atuar em conjunto com a equipe de Pesquisa Desenvolvimento e Inovação (PD&I) na resolução de problemas e criação de novas soluções principalmente para aumento de eficiência dos processos internos da empresa, podendo extrapolar para soluções e demandas para o mercado.Procuramos estudantes engajados, de preferência alunos do penúltimo ano, com conhecimentos sólidos de conceitos de programação.Idiomas:Inglês - Nível BásicoRequisitos Técnicos:Conhecimento sólido em algoritmos;Lógica de programação e estruturação de dados;Conhecimento sólido em algoritmos, lógica de programação e estruturação de dados;Conhecimento em programão orientado a objetivos;Conhecimento em uma das linguagens de programação: Python, VBA, VB, C, C++, C# ou Java.Conhecimentos em banco de dados relacional;Desejável conhecimento em SQL Server;Desejável Conhecimento em .NET, PHP, XML, JQuery;Desejável Conhecimento em HTML, SQL, CSS e JavaScript;Atuar com projetos pessoais e/ou feitos na faculdade com programação utilizando pelo menos uma das seguintes tecnologias.Outros requisitos:Ensino Superior Cursando em Engenharia da Computação, Ciência da Computação, Sistemas de Informação, Análise de Sistemas, Banco de dados ou afins. ";AKAER ENGENHARIA;;São José dos Campos;Estágio;VagasCom;;;Estágio na área de Desenvolvimento
 ontem;"DescriçãoDescrição:- Executar manutenção mecânica preventiva de médio grau de complexidade e dificuldade em todas as máquinas de produção;- Executar manutenções mecânicas corretivas de médio grau de complexidade e dificuldade em prensas com acionamento mecânico, prensas hidráulicas e pneumáticas e com base nas solicitações e fichas de manutenção, conferindo as informações, efetuando visitas ao setor, realizando o adequado acerto/ajuste das máquinas em questão;- Identificar durante as manutenções mecânicas corretivas a necessidade de troca de componentes, dispositivos, peças, entre outros, a fim de evitar possíveis paradas desnecessárias;- Executar manutenção mecânica predial, sempre que solicitado pelos clientes internos;- Efetuar as lubrificações das máquinas manualmente, efetuando reposição das graxas, óleos e lubrificantes para as máquinas com sistemas de lubrificação automática, e/ou aplicando-os nos locais necessários de engraxamento. Outros requisitos:Ensino médio completo com técnico em Mecânica.Ter vivência com máquinas injetoras de alumínio e zamac.";Confidencial;;São Paulo;Auxiliar/ Operacional;VagasCom;;;Mecânico de Manutenção
 ontem;"DescriçãoDescrição:- Acompanhamento de desembaraços de importação, atualizações de custos dos produtos, follow up com fornecedores, comercial e logística interna, conferência de documentos e embalagens de produtos.- Acompanhamento de pagamento de fornecedores e fechamento de câmbio.Idiomas:Inglês - Nível IntermediárioOutros requisitos:- Cursando ensino superior no período noturno em Administração, Relações Internacionais, Comercio e Exterior ou cursos afins.- Necessário conhecimento intermediário em Excel;- Inglês intermediário (escrita e leitura para responder e ler email)";Confidencial;;São Paulo;Estágio;VagasCom;;;Estágio - Comercio e Exterior
