Data_Publicacao;Descricao;Empresa;Funcao;Localidade;Nivel_experiencia;Plataforma;Setor;Tipo_emprego;Titulo
 ontem;"Descrição

Descrição:

Principais responsabilidades:

o Ser o ponto focal entre as áreas de excelência operacional, operações florestais, Digitaltech e fornecedores externos na implantação de um novo modelo de trabalho por meio da “Torre de Controle Florestal”;

o Garantir o cronograma físico e financeiro do projeto;

o Oferecer respostas ágeis e práticas para desafios em um curto espaço de tempo;

o Definir junto a gestão do projeto a forma de trabalho (ex. priorização, uso de recursos);

o Analisar o desempenho das áreas em relação as atividades priorizadas e propor ações de adequação e melhoria;

o Elaborar apresentações e relatórios gerenciais;

o Gestão de projetos da área;

o Apoiar as rotinas administrativas da área.


Outros requisitos:

Requisitos:

o Experiência em gerenciamento de projetos de alta complexidade;




o Desejável experiência em projetos de Monitoramento Logístico;




o Desejável conhecimento nos processos operacionais de operações florestais ou agrícolas;




o Desejável conhecimento em projetos de Torre de Controle;




o Desejável experiência em implantação de SGF.





";Suzano;;Todo o Brasil;Pleno;VagasCom;;;Analista de Operações Pleno (temporário)
 ontem;"Descrição

Requisitos:

 

- Ensino Médio Completo;

- Desejável vivência na área.

 

Atividades: 

 

- Assegurar que o recebimento e manuseio de materiais e equipamentos cirúrgicos dos fornecedores estejam dentro da conformidade, integrando-os ao estoque e posterior envio ao setor requisitante, bem como garantir a devolução dos mesmos em perfeito estado de conservação aos fornecedores;

- Verificar diariamente os níveis de temperatura de ambiente a fim de assegurar que os itens estejam em conformidade e seguros para utilização, registrando e sinalizando os responsáveis sobre qualquer divergência encontrada;

- Cumprir efetivamente com a dispensação e envio de materiais e medicamentos, conforme requerimento, aos diversos setores do hospital, a fim de atender a demanda com eficiência;

- Identificar possíveis itens que poderão zerar no físico, no momento da dispensação, sinalizando no quadro Kanban o espelho de identificação de cor branca, a fim de garantir maior eficácia nas análises;

- Organizar e conferir o estoque de materiais e produtos, bem como realizar o reabastecimento desses itens em local apropriado, a fim de garantir a armazenagem correta dos itens, gerando saldo para a dispensação imediata;

- Realizar análise, conferência, armazenagem e movimentação de material do estoque;

- Receber, conferir e organizar os materiais e medicamentos entregues pelos fornecedores, assegurando a conformidade dos itens e devidamente armazenados no setor;

- Cumprir efetivamente com preenchimento do check list (possíveis divergências notas fiscais e ordem compra), garantindo a veracidade das informações que serão lançadas no sistema.

 

 

Outras informações:

 

- Local de Trabalho: Copacabana/RJ.

- Escala de Trabalho: (12 x 36) das 19h às 07h;

(5x2) 2a feira a 5a feira 8h às 18h / 6a feira 8h às 17h;

 

- Disponibilidade para treinamento.";Rede D'Or São Luiz;;Rio de Janeiro;Auxiliar/ Operacional;VagasCom;;;Auxiliar Suprimentos - Almoxarifado – Copa Star
 ontem;"Descrição

O grupo RD – Gente, Saúde e Bem-estar é uma empresa líder no mercado brasileiro de farmácias. Com as nossas marcas Droga Raia e Drogasil espalhadas por todo o país e milhares de funcionários(as) empenhados(as) em cuidar de perto da saúde e bem-estar das pessoas em todos os momentos da vida. 

Oferecemos um ambiente produtivo, de muito trabalho e aprendizado, onde a inovação e a paixão estão sempre presentes. Tudo isso faz com que a RD seja mais que uma empresa e, sim, um local de vida, como é a sua casa! Além disso, oferecemos um plano de carreira, que possibilitará crescimento profissional e a realização dos seus sonhos. 

Até 2030, queremos ser o grupo que mais contribui para uma sociedade mais saudável. Para isso, entendemos que o nosso compromisso vai além do cuidado com a saúde individual. É preciso cuidar das pessoas, dos negócios e do planeta. Vamos juntos nessa? 

O que estamos buscando? 

Você é apaixonado(a) pelo universo da saúde, beleza e bem-estar? Ama desafios e adora enfrentá-los em equipe? Você quer proporcionar uma experiência incrível aos clientes e fazê-los se sentirem únicos? Essa oportunidade é para você! 

Quais as principais responsabilidades? 

Você trabalhará na loja e terá contato direto com os nossos clientes, auxiliando-os com dúvidas, operando o caixa e ajudando no recebimento, reposição e organização de mercadorias. Buscamos um perfil otimista, criativo e que goste de gente! 

O que precisa ter? 

Maior de 18 anos; 
Ensino Médio completo. 

O que oferecemos? 

Escala de trabalho: 6 x 1 (você trabalha 6 dias e folga 1, podendo trabalhar sábados, domingos e feriados)  
Assistência médica, Assistência odontológica, Auxílio academia, Auxílio desenvolvimento, Auxílio farmácia e Convênio com empresas parceiras; 
Participação nos Lucros ou Resultados, Seguro de vida e Vale-transporte.  

Diversidade & Inclusão 

Na RD, assumimos o compromisso de incluir e empoderar nossos(as) funcionários(as) por meio da promoção da diversidade e da inclusão. Valorizamos as pessoas, construindo uma cultura acolhedora e de respeito a todos e todas. Seja quem você é aqui!  
#vemserRD ";RD - Droga Raia - Drogasil;;Juiz de Fora;Auxiliar/ Operacional;VagasCom;;;Atendente de Loja - local
 ontem;"Descrição

Descrição:

Principais atribuições:

Será responsável por realizar a conferência das documentações das equipes de matéria-prima, estabilidade, holding time, validação de processo, validação de limpeza, produto semiacabado e acabado, bem como a conferência de protocolos e relatórios de estabilidade;
Fará inserção dos resultados nos certificados de análise;
Elaborará e revisão de POP's (Procedimento Operacional Padrão);
Auxiliará na elaboração de respostas às exigências e disponibilizará dados da estabilidade para HMP e RPP, guiado pelas diretrizes de Boas Práticas de Fabricação, Laboratório e Documentação, Guias e Legislações, de modo a contribuir para demanda da empresa.





Idiomas:

Inglês - Nível Básico


Outros requisitos:

Competências Técnicas:

Formação completa em Farmácia, Química ou Engenharia Química;
Experiência em análises em HPLC;
Conhecimento em normas de Boas Práticas de Fabricação, Laboratório e Documentação e demais Legislações da indústria farmacêutica;
Conhecimento em controle de qualidade físico-químico;
Conhecimento em estudo de estabilidade;
Conhecimento em espectrofotometria e cromatografia;
Atuação em setores de Produto e/ou Documentação;
Disponibilidade para atuar no período noturno caso necessário;
Pacotte Office e Inlgês básico.




Competências comportamentais:

Atenção Concentrada;
Capacidade de Análise;
Comprometimento;
Organização;
Dinamismo/flexibilidade;
Bom relacionamento interpessoal.";Grupo Althaia;;São Paulo;Júnior/ Trainee;VagasCom;;;Analista de Controle de Qualidade Jr.
 ontem;"Descrição

 Somos um grupo de comunicação, diversificado, integrado,antenado com o novo. Comprometido em refletir o presente e construir o futuro. E essa pode ser a sua chance de fazer parte desse, que é o maior grupo de comunicação da América Latina!📲🗞️🎙️ 

 

Suas funções junto ao time serão: 

-Atuação com vendas de assinaturas de revista e jornais por telefone (ativo).

 

Consideramos imprescindível:

-Prezar por uma venda com qualidade.

-Ser comprometido com resultados/metas.

-Habilidades em negociação/vendas.

 

Consideremos um diferencial:

 -Ter experiência com vendas.

 

Local de trabalho: Centro do Rio, presencialmente.

Horário: Disponibilidade total - escala 6x1

 

""Os seus dados pessoais serão utilizados para fins de seleção de candidatos para preenchimento das vagas abertas na [Editora Globo]. Os dados pessoais coletados durante o processo seletivo dos candidatos que não forem admitidos neste momento poderão ser mantidos nos bancos de dados para consideração em futuros processos seletivos. Todos os dados coletados serão tratados segundo rígidos padrões de segurança da informação e em total respeito às leis de privacidade aplicáveis, incluindo a Lei 13.709/18, e nos termos de nossa política de privacidade, disponível no link: https://bit.ly/3x85D5X. 


Ao prosseguir você está ciente e de acordo para realização de sua candidatura nestes termos. """;Editora Globo;;Rio de Janeiro;Auxiliar/ Operacional;VagasCom;;;Telemarketing de Vendas
 ontem;"Descrição

Descrição:
Assegurar o bom andamento do setor produtivo sob sua responsabilidade, mediante planejamento, coordenação e acompanhamento das atividades, definindo prioridades de execução das tarefas dentro dos prazos definidos, garantindo o atendimento dos volumes, mantendo a regularidade de endereçamento (WMS), controle de estoque (FIFO), eficiência de mão de obra e a qualidade e especificação dos produtos.
Coordenar as equipes de área quente e fria nos processos produtivos, delegando e acompanhando o desempenho das atividades de cada área subordinada, visando atender o plano de produção diário/mensal com produtividade.
Garantir eficiência nos processos de gente, gestão, indicadores de RH, infrações de jornada, saúde e segurança do trabalho das áreas subordinadas, realizando acompanhamento diário das ocorrências de RH e SESMT, visando o cumprimento da legislação, manter o equilíbrio, a satisfação e o desenvolvimento dos colaboradores sob sua gestão.
Assegurar que o orçamento das áreas sob sua gestão seja cumprido, conforme política e procedimentos internos, através do acompanhamento diário do GGO e análise dos relatórios, a fim de garantir o controle de custos.
Coordenar o planejamento diário de Embarque, conduzindo a reunião de planejamento diário para definição das estratégias e a programação para os embarques do dia seguinte, objetivando minimizar as falhas operacionais e ganhar produtividade.


Coordenar inventários rotativos mensais nas câmaras de armazenamento, selecionando códigos de forma aleatória no estoque contábil e verificando se o físico está conforme o contábil, para garantir a confiabilidade entre os estoques físico e contábil.


Coordenar o desenvolvimento contínuo de sua equipe, buscando o mapeamento e definição de possibilidades de desenvolvimento e crescimento na carreira, geração de novos desafios e possibilidades de job rotation, avaliando o desempenho técnico e comportamental, emitindo feedback, de forma a assegurar o atendimento das demandas da área e atender expectativas de crescimento da organização e das pessoas.

Outros requisitos:

- Disponibilidade de horário;

- Disponibilidade para residir em Rolim de Moura - RO;

- Planejamento, iniciativa e a capacidade analítica;

- Boas práticas de fabricação, Processos Produção, Especificações de Produtos do setor de atuação, Normas e Segurança do Trabalho;

- Domínio em Controle de Estoque (FIFO) e procedimento de inventário.

 

Esta posição se estende para pessoa com deficiência";Minerva Foods;;Rolim de Moura;Supervisão/ Coordenação;VagasCom;;;Coordenador Produção
 ontem;"Descrição

A Synchro busca: 

- Gerente de Qualidade de Soluções em Software

Pré-requisitos:

- Experiência no processo de testes e qualidade de software

- Conhecimento nas ferramentas e processos do mercado para teste de software.
- Ter atuado com gestão de desenvolvimento ou de teste de software.
- Conhecimento da disciplina de qualidade de software - Uma das disciplinas da engenharia de software
- Conhecimento dos padrões e certificados existentes no mercado em qualidade de software. 

Desejável: 

 Conhecimento dos ERPs SAP  e Oracle. 
- Boa visão das linguagens  de programação e arquitetura de software. (não precisa ser desenvolvedor)
- Algum conhecimento de cloud e principais fornecedores. 
 

Atuação 100% home office, podem ser solicitadas algumas visitas a empresa.

Empresa tem escritórios em São Paulo, Campinas e João Pessoa

 

 ";Synchro;;Todo o Brasil;Gerência;VagasCom;;;Gerente de Qualidade de Soluções em Software
 ontem;"Descrição

O grupo RD – Gente, Saúde e Bem-estar é uma empresa líder no mercado brasileiro de farmácias. Com as nossas marcas Droga Raia e Drogasil espalhadas por todo o país e milhares de funcionários(as) empenhados(as) em cuidar de perto da saúde e bem-estar das pessoas em todos os momentos da vida. 

Oferecemos um ambiente produtivo, de muito trabalho e aprendizado, onde a inovação e a paixão estão sempre presentes. Tudo isso faz com que a RD seja mais que uma empresa e, sim, um local de vida, como é a sua casa! Além disso, oferecemos um plano de carreira, que possibilitará crescimento profissional e a realização dos seus sonhos. 

Até 2030, queremos ser o grupo que mais contribui para uma sociedade mais saudável. Para isso, entendemos que o nosso compromisso vai além do cuidado com a saúde individual. É preciso cuidar das pessoas, dos negócios e do planeta. Vamos juntos nessa? 

O que estamos buscando? 

Você é apaixonado(a) pelo universo da saúde, beleza e bem-estar? Ama desafios e adora enfrentá-los em equipe? Você quer proporcionar uma experiência incrível aos clientes e fazê-los se sentirem únicos? Essa oportunidade é para você! 

Quais as principais responsabilidades? 

Você trabalhará na loja e terá contato direto com os nossos clientes, prestando consultoria farmacêutica, aplicando medicamentos injetáveis, treinando a equipe e organizando os medicamentos psicotrópicos e termolábeis. Buscamos pessoas comunicativas, resilientes, empáticas e que gostem de gente! 

O que precisa ter? 

Maior de 18 anos; 
Ensino Superior completo em farmácia. 
CRF ativo no referido estado. 

O que oferecemos? 

Escala de trabalho: disponibilidade para trabalhar por escala (podendo trabalhar sábados, domingos e feriados) 
Salário compatível com mercado, Auxílio refeição ou alimentação, Plano de carreira, Assistência médica, Assistência odontológica, Auxílio academia, Auxílio desenvolvimento, Auxílio farmácia, Convênio com empresas parceiras, Participação nos Lucros ou Resultados, Seguro de vida e Vale-transporte.  

Diversidade & Inclusão 

Na RD, assumimos o compromisso de incluir e empoderar nossos(as) funcionários(as) por meio da promoção da diversidade e da inclusão. Valorizamos as pessoas, construindo uma cultura acolhedora e de respeito a todos e todas. Seja quem você é aqui!  
#vemserRD 


Endereço: Av.Rio Branco 160";RD - Droga Raia - Drogasil;;Caxias do Sul;Júnior/ Trainee;VagasCom;;;Farmacêutico(a)
 ontem;"Descrição

Descrição:

Empresa multinacional com foco em veículos comerciais, especificamente caminhões pesados, caminhões e ônibus procura para sua equipe de trabalho um Auxiliar de Estoque (PCD) com laudo recente e aceito pela legislação nacional, que cumpra com as seguintes atividades:




Receber e conferir mercadorias (peças de outros fornecedores, Oil, peças DSH, pneus, panos de oficina);
Armazenar e locar peças no estoque;
Separar e entregar peças para mecânicos ou vendedor de peças;
Manter limpo e organizado sua área de trabalho;
Participar dos inventários rotativos;
Armazenar e controlar a entrega de EPI – Equipamentos de Proteção e uniforme.

Outros requisitos:
Morar na região de São Bernardo do Campo;
Ensino médio completo ou cursando;
Conhecimento no pacote office;
Proatividade e iniciativa;
Espírito de trabalho em equipe.
Preferência por rapazes




Diferencial: Contato com estoque";Confidencial;;São Bernardo do Campo;Auxiliar/ Operacional;VagasCom;;;Auxiliar de Estoque
 ontem;"Descrição

Descrição:

Muito Prazer, somos a Vidalink!




Quer conhecer o que nos motiva, como trabalhamos, e efetivamente o que fazemos? Maravilha! Dá uma olhada no nosso manifesto.




Unidos pela crença de que as pessoas têm um desejo natural de levar a vida de maneira saudável e equilibrada e que podemos apoiá-las nesta jornada.




Criamos mais do que uma empresa, criamos uma comunidade, na qual colaboramos com usuários, empresas e parceiros, para oferecer uma nova geração de benefícios integrados que demonstra um real comprometimento em apoiar as pessoas na conquista do bem-estar.




Quer saber quando começamos e como evoluímos? Ok, vamos lá!




Fundamos a Vidalink no ano 2000 e temos apoiado milhões de pessoas a terem vidas mais saudáveis ao longo de nossa história. Ao mesmo tempo, essas pessoas nos ensinaram muito e evoluímos para sermos a maior “WellTech” do Brasil! Abraçamos o conceito “WellTech” por ser a evolução humanizada de uma “HealthTech”.




Combinamos excelência em tecnologia, saúde e capacidade analítica com o entendimento que os objetivos de cada pessoa e de cada empresa são únicos e podem variar ao decorrer do tempo.




Entender estas necessidades das empresas e dos colaboradores e desenhar a melhor solução para maximizar o bem-estar é o que nos diferencia. Por isso, dentro de nosso Plano de Bem-Estar temos como benefícios corporativos coberturas que incluem desde preços exclusivos na compra de alimentos saudáveis e produtos naturais, serviços focados em melhorar a saúde mental, e subsídios de mais de 50% em medicamentos.




E vem muito mais por aí.




Esse é só o início de uma série de outras inovações previstas para ampliar a oferta de serviços do Plano de Bem-Estar Vidalink, reforçando o compromisso da empresa em fazer o bem, ao ampliar o acesso à qualidade de vida a milhões de brasileiros.




Gostou? Você também pode fazer parte desse nosso propósito, continue com a gente e vamos explicar como!


Idiomas:

Inglês - Nível Básico


Outros requisitos:

Seus desafios serão:










Realizar a reposição de medicamentos crônicos e alto custo;
Assegurar-se da entrega do medicamento dentro do prazo previsto;
Proporcionar apoio ao paciente contribuindo para a adesão ao tratamento farmacológico;
Auxiliar no cadastro de novos produtos no banco de medicamentos.







O que buscamos:










Estudantes cursando ensino superior com formação prevista a partir de dezembro/24;
Pacote Office básico.







O que você vai encontrar na Vidalink:










Plano de Bem-Estar Vidalink;
Seguro de Vida;
Vale-refeição ou Vale-alimentação;
Home Office - todos os Vidalinkers estão em trabalho remoto devido à pandemia do Covid-19.




E mais:










Valorização da diversidade;
Respeito absoluto nas relações;
No dress-code (coloque sua bermuda sempre que quiser! =]);
Emendas de todos os feriados;
Day-off de aniversário;
Muita animação (adoramos uma festa! =]).













E aí, deu match? Então venha fazer a diferença com a gente!";Vidalink do Brasil;;São Paulo;Estágio;VagasCom;;;Estágio de Farmácia
