Data_Publicacao;Descricao;Empresa;Funcao;Localidade;Nivel_experiencia;Plataforma;Setor;Tipo_emprego;Titulo
39 minutes ago ;"Sobre o Nubank

O Nubank foi fundado em 2013 para libertar as pessoas de um sistema financeiro burocrático, lento e ineficiente. Desde então, por meio de tecnologia inovadora e excelente atendimento ao cliente, a empresa vem redefinindo o relacionamento das pessoas com o dinheiro em toda a América Latina. Com operações no Brasil, México e Colômbia, o Nubank é hoje uma das maiores plataformas de serviços financeiros e uma das maiores empresas de tecnologia do mundo.

Hoje, o Nubank é uma empresa global, com escritórios em São Paulo (Brasil), Cidade do México (México), Buenos Aires (Argentina), Bogotá (Colômbia), Durham (Estados Unidos) e Berlim (Alemanha). Foi fundado em 2013 em São Paulo, pelo colombiano David Vélez, e tem como cofundadores a brasileira Cristina Junqueira e o americano Edward Wible. Para mais informações, visite www.nubank.com.br.

Nós somos um time de pessoas criativas e inovadoras, e todas as pessoas têm a chance de participarem ativamente, contribuírem com ideias e se desenvolverem profissionalmente.

Para ter certeza que estamos construindo um ambiente mais diverso e inclusivo que reflita a realidade de quem são os consumidores que empoderamos todos os dias, nós buscamos recrutar nos movendo para um espaço de representatividade e proporcionalidade. Isso significa que consideramos diversos marcadores de identidade como fatores que enriquecem nossa empresa, garantindo que nenhum deles seja uma barreira para que possamos recrutar talentos incríveis.

Inscreva-se nessa página para fazer parte do nosso time e nos conte mais sobre sua carreira e sua história, nós estamos ansiosos para te conhecer, e aumentarmos a nossa nação roxa!

Principais Áreas Que Recrutamos No Brasil

Analistas de Negócios (Business Analysts)
Ciência de Dados (Data Scientists)
Designers
Engenharia de Software (Software Engineers)
Financeiro (Finance)
Gerência de Produto (Product Managers)
Jurídico (Legal)
Marketing
Pessoas & Cultura (People & Culture)
Xpeer - Analista de Excelência do Cliente (Customer Excellence Analyst)

Essa é uma vaga de Diversidade - Inclusão da Comunidade Negra. Nosso time de Recrutamento está constantemente revisando os currículos que chegam por aqui, e quando identificamos uma ótima oportunidade, entramos em contato com as pessoas para que elas participem do nosso processo de recrutamento.

Quem pode se inscrever?

Todas as pessoas que se identificam como parte da comunidade negra podem se inscrever nessa página e em quaisquer outras vagas na nossa página de carreiras. Aqui, seu perfil será revisado e direcionado para áreas onde estamos recrutando, caso haja sinergia.

Se eu não me identificar como parte da comunidade negra, posso me inscrever?

Essa é uma plataforma para pessoas negras que desejam fazer parte do time do Nubank, caso você se identifique como parte de outros grupos, confira nossas oportunidades na página de carreiras.

Por quê o Nubank está fazendo uma plataforma de oportunidades para a comunidade negra?

Acreditamos que diversidade é essencial para que possamos continuar criando produtos que possam empoderar milhões de pessoas na América Latina. Entendemos que a tecnologia é um campo de atuação em que a comunidade negra ainda é sub-representada, e queremos dar oportunidades de carreiras para todas as pessoas que desejem trabalhar conosco. Por isso, somos comprometidos em mudar esses números em todos os níveis e áreas de conhecimento da empresa.

Se eu me inscrever, eu vou automaticamente participar de um processo de recrutamento?

Todas as pessoas inscritas nessa página terão seus perfis revisados e direcionados para um processo de recrutamento em áreas com posições abertas, caso haja sinergia.

Eu moro fora de São Paulo, posso me inscrever?

Sim, o Nubank está constante buscando por talentos em todo o Brasil e, devido à pandemia, todos os nossos processos de recrutamento e integração de novas pessoas contratadas estão sendo feitos de maneira remota e 100% online. Nós iremos avaliar a possibilidade de contratação de pessoas fora de São Paulo a depender da área e contexto de negócio.

Entrevistas e integração atualmente são feitas virtualmente devido ao COVID-19. Todos os novos funcionários e a nossa atual equipe continuarão trabalhando em casa até que seja seguro retornar aos nossos escritórios. Se/quando o retorno for necessário, contamos com uma equipe dedicada à mobilidade global e firmamos parcerias com as melhores empresas do mercado para garantir o bom andamento dos processos. Também oferecemos um pacote de realocação muito competitivo para contratações internacionais.";Nubank ;; São Paulo, São Paulo, Brazil;;LinkedIn;;;Diversidade - Inclusão da Comunidade Negra
4 hours ago ;"Sobre nós

Imagine mais de 5 milhões de pessoas construindo juntas um mundo com mais cooperação, pertencimento, responsabilidade social e justiça financeira: este é o Sicoob – Sistema de Cooperativas Financeiras do Brasil. Hoje, somos centenas de cooperativas financeiras com atuação em todos os estados brasileiros, sempre regidas por esses valores.

Propósito

Conectar pessoas para promover justiça financeira e prosperidade.

Missão

Promover soluções e experiências inovadoras e sustentáveis por meio de cooperação.

Visão

Ser referência em cooperativismo, promovendo o desenvolvimento econômico e social das pessoas e comunidade.

Valores

Respeito e Valorização das Pessoas;
Cooperativismo e Sustentabilidade;
Ética e Integridade;
Excelência e Eficiência;
Liderança Inspiradora;
Inovação e Simplicidade


#SomosFeitosdeValores <3

Responsabilidades e atribuições

Realizar operações bancárias;

Acompanhar o fluxo de caixa;

Verificar os valores e documentos financeiros.

Requisitos e qualificações

O candidato precisa ter ensino médio completo ou cursando faculdade ( ADM , CONTABÉIS OU ECONOMIA )

Ter alguma experiência em caixa e atendimento ao público.

Atenção;
Agilidade;
Simpatia;
Bom humor;
Paciência.


Informações adicionais

Irá receber quebra de caixa no valor de R$ 120,00.

VT;

Vale Refeição;

Vale Alimentação;

Plano de saúde;

Plano Odonto.";Sicoob Central Rio ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;Caixa - Niterói RJ
4 hours ago ;"Sobre nós

Imagine mais de 5 milhões de pessoas construindo juntas um mundo com mais cooperação, pertencimento, responsabilidade social e justiça financeira: este é o Sicoob – Sistema de Cooperativas Financeiras do Brasil. Hoje, somos centenas de cooperativas financeiras com atuação em todos os estados brasileiros, sempre regidas por esses valores.

Propósito

Conectar pessoas para promover justiça financeira e prosperidade.

Missão

Promover soluções e experiências inovadoras e sustentáveis por meio de cooperação.

Visão

Ser referência em cooperativismo, promovendo o desenvolvimento econômico e social das pessoas e comunidade.

Valores

Respeito e Valorização das Pessoas;
Cooperativismo e Sustentabilidade;
Ética e Integridade;
Excelência e Eficiência;
Liderança Inspiradora;
Inovação e Simplicidade


#SomosFeitosdeValores <3

Responsabilidades e atribuições

Realizar operações bancárias;

Acompanhar o fluxo de caixa;

Verificar os valores e documentos financeiros.

Requisitos e qualificações

O candidato precisa ter ensino médio completo ou cursando faculdade ( ADM , CONTABÉIS OU ECONOMIA )

Ter alguma experiência em caixa e atendimento ao público.

Atenção;
Agilidade;
Simpatia;
Bom humor;
Paciência.


Informações adicionais

Irá receber quebra de caixa no valor de R$ 120,00.

VT;

Vale Refeição;

Vale Alimentação;

Plano de saúde;

Plano Odonto.";Sicoob Central Rio ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;Caixa - Centro RJ
4 hours ago ;"Venha fazer parte do time CLAMED – Uma empresa com atuação centenária no ramo farmacêutico!

Nossas mais de 600 lojas estão alocadas em 6 estados do país. Contamos com mais de 7.000 colaboradores e 6 marcas.

Temos como característica conduzir os negócios de forma ética e transparente.

Aqui, nós reconhecemos e valorizamos:

O Sentimento de Pertencimento: compreensão das responsabilidades e engajamento.

Equipes Colaborativas: relações de respeito e confiança.

Foco no cliente externo e interno: atendimento humanizado.

Temos vaga de ATENDENTE em aberto, na região de SANTA CATARINA/BALNEÁRIO CAMBORIÚ)!

Se você ficou interessado(a) na vaga e está em busca de novos desafios, siga com a sua candidatura e mantenha sempre seu currículo atualizado.

#orgulhodeserclamed #pessoasdedicadasapessoas

Responsabilidades e atribuições

Realiza o atendimento aos clientes no balcão e finaliza o atendimento com a cobrança de valores no caixa.
Realiza o cadastro de produtos novos e auxilia na guarda dos medicamentos.
Faz atendimento telefônico, verificando qual a necessidade do cliente ou filial;
Auxilia no balanço (verificar validade, preço e etiquetas) dos medicamentos;


Requisitos e qualificações

Ensino Médio (completo).
Noção básica em informática (word/excel/powerpoint)


Informações adicionais

Horário da vaga:

Segunda à Sexta-feira das 12:40 AS 17:00 e das 18:00 21:00

Sábado: 11:00 as 19:20

Sujeito a alteração de horários
Não trabalhamos domingos e feriados.


Benefícios:

Vale transporte;
Vale alimentação/refeição R$500,00;
Convênio farmácia;
Plano de saúde;
Plano odontológico;
Gympass.";CLAMED - Cia Latino Americana de Medicamentos ;; Balneário Camboriú, Santa Catarina, Brazil;;LinkedIn;;;Atendente - [DROGARIA CATARINENSE]
4 hours ago ;"Venha fazer parte do time CLAMED – Uma empresa com atuação centenária no ramo farmacêutico!

Nossas mais de 600 lojas estão alocadas em 6 estados do país. Contamos com mais de 7.000 colaboradores e 6 marcas.

Temos como característica conduzir os negócios de forma ética e transparente.

Aqui, nós reconhecemos e valorizamos:

O Sentimento de Pertencimento: compreensão das responsabilidades e engajamento.

Equipes Colaborativas: relações de respeito e confiança.

Foco no cliente externo e interno: atendimento humanizado.

Temos vaga de ATENDENDE em aberto, em LONDRINA/PR!

Se você ficou interessado(a) na vaga e está em busca de novos desafios, siga com a sua candidatura e mantenha sempre seu currículo atualizado.

#orgulhodeserclamed #pessoasdedicadasapessoas

Responsabilidades e atribuições

Realiza o atendimento aos clientes no balcão e finaliza o atendimento com a cobrança de valores no caixa.
Realiza o cadastro de produtos novos e auxilia na guarda dos medicamentos.
Faz atendimento telefônico, verificando qual a necessidade do cliente ou filial;
Auxilia no balanço (verificar validade, preço e etiquetas) dos medicamentos;
Realiza a entrada de mercadorias no estoque;
Faz devoluções quando necessário, para distribuidoras


Requisitos e qualificações

Ensino Médio Completo
Experiência em Farmácia
Idade mínima 18 anos


Informações adicionais

Horário da vaga:

Segunda à Sexta-feira das 10:00 às 20:00

Sábado das 11:30 às 15:30.

Não trabalhamos domingos e feriados.


Benefícios:

Vale transporte;
Vale alimentação/refeição R$500,00;
Convênio farmácia;
Plano de saúde;
Plano odontológico;
Gympass.";CLAMED - Cia Latino Americana de Medicamentos ;; Londrina, Paraná, Brazil;;LinkedIn;;;Atendente - Londrina Espirito Santo
8 hours ago ;"Emissão de notas fiscais, boletos, faturamento, folha de pagamento, folha de ponto, Estoque, arquivos, contas a pagar e receber.

Beneficios

Vale Transporte; Vale Refeição; Assistência Médica;

Formação Acadêmica

Ensino médio completo

Experiência

Domínio do pacote Office.

Salário

1400

Cargo

Auxiliar administrativo

Empresa

Clínica Ceda

Atividade médica ambulatorial restrita a consultas.

Ramo

Saúde/ Hospitalar";Clínica CEDA ;; Natal, Rio Grande do Norte, Brazil;;LinkedIn;;;Auxiliar administrativo
8 hours ago ;"Emissão de notas fiscais, boletos, faturamento, folha de pagamento, folha de ponto, Estoque, arquivos, contas a pagar e receber.

Beneficios

Vale Transporte; Vale Refeição; Assistência Médica;

Formação Acadêmica

Ensino médio completo

Experiência

Domínio do pacote Office.

Salário

1400

Cargo

Auxiliar administrativo

Empresa

Clínica Ceda

Atividade médica ambulatorial restrita a consultas.

Ramo

Saúde/ Hospitalar";Clínica CEDA ;; Natal, Rio Grande do Norte, Brazil;;LinkedIn;;;Auxiliar administrativo
8 hours ago ;"Garantir o suprimentos das lojas com os produtos e mercadorias expedidas pelo Centro de Distribuição de forma segura e confiável; - Dirigir, manobrar veículos e transportar as mercadorias seguindo o itinerário determinado; - Realizar o checklist do caminhão antes de sair para a rota; - Executar o manuseio de sistemas e monitorar as entregas pendentes e realizadas; - Zelar pela manutenção e conservação do veículo; - Realizar o recebimento e entrega de malotes; - Comunicar as ocorrências realizadas aos responsáveis pela distribuição e manutenção; - Realizar outras atividades inerentes a função. Requisitos: - Ensino Médio completo; - CNH categorias D/E; - Ter disponibilidade para viajar; - Noções de direção defensiva será um diferencial. Remuneração: - Compatível com o mercado; - Vale Alimentação; - Convênios comerciais; - Descontos em produtos nas lojas físicas. Tipo de vaga: Tempo integral, Efetivo CLT.

Beneficios

Formação Acadêmica:

Não informado

Experiência

Salário:

A combinar

Cargo

Motorista

Empresa

Casa Freitas

Comércio de produtos plásticos e utensílios domésticos.

Ramo

Comércio Varejista";Casa Freitas ;; Fortaleza, Ceará, Brazil;;LinkedIn;;;Motorista Entregador
4 hours ago ;"Realizar vendas de produtos e serviços financeiros através de abordagem ativa, apresentando os benefícios dos produtos ofertados aos clientes para garantir seu atingimento de metas e comissionamento.

Buscamos profissionais que tenham:

Empatia
Automotivação
Foco em Resultados
Resiliência
Proatividade
Capacidade de argumentação e persuasão


Responsabilidades e atribuições

Promover a venda dos produtos e serviços financeiros disponibilizados, através da abordagem ativa, com qualidade no atendimento e apresentação dos produtos mais adequados às expectativas de cada cliente.
Efetuar o atendimento aos clientes, indagando suas pretensões, visando garantir o sucesso das operações de vendas dos produtos disponibilizados.
Garantir a entrega de suas metas diárias e mensais.
Analisar e conferir os documentos apresentados pelos clientes, sinalizando situações que fujam às normas adotadas, visando minimizar as ocorrências de fraude.
Efetuar a digitação da proposta mediante a documentação apresentada pelo cliente, assegurando o cumprimento dos procedimentos adotados no sistema de crédito estabelecido.
Efetuar a impressão, emissão e entrega dos cartões para os clientes contendo os dados pessoais e informações de crédito, garantindo a sequência dos procedimentos para concessão de crédito.


Requisitos e qualificações

Formação: Ensino Médio Completo

Faixa Etária: Acima de 18 anos

Conhecimentos: Conhecimento básico em Informática

Experiência: Desejável vivência com vendas ativa, vendas interna e externa ou com vendas de produtos financeiro.

Informações adicionais

Benefícios:

Assistência médica
Assistência Odontológica
Refeição no local de Trabalho
Extensão da Licença Maternidade
Enxoval do Bebê
Cartão Mamãe
Vale Alimentação
Vale Transporte
Cartão Multicheque
Cooperativa de Crédito (participantes da Cooperativa possuem descontos exclusivos com empresas parceiras, desconto para compra de óculos e lente de contato, desconto para compra de aparelhos corretivos e custo zero para colaborador e dependentes para conclusão do Ensino Fundamental e Médio – formato EAD)
Plano de Carreira";Assaí Atacadista ;; Petrópolis, Rio de Janeiro, Brazil;;LinkedIn;;;Atendente de Loja
7 hours ago ;"Somos uma das principais empresas privadas do setor elétrico, com 19 mil colaboradores próprios e terceiros de norte a sul do Brasil iluminando vidas, transformando energia em conforto e desenvolvimento. Atendemos 25% do território nacional com quase 8 milhões de clientes, com ações na bolsa de valores entre as mais bem avaliadas do setor elétrico. Buscar soluções energéticas inovadoras e sustentáveis está no DNA dessa gente que brilha e se orgulha de fazer um trabalho transformador. Buscamos pessoas que assim como a gente, possuam espírito de realização, inovação e que queiram construir um trabalho que faça a diferença para milhares de pessoas.




Se você se identifica com os desafios e busca incessantemente a excelência e o crescimento contínuo, no Grupo Energisa você tem a oportunidade de transformar a sua carreira.




Você Será Responsável Por




Organizar, distribuir, controlar e arquivar documentação física e eletrônica específica da sua área de atuação e cumprindo as rotinas do processo;
Analisar e calcular os processos de recuperação de consumo, resultante das inspeções realizadas nas medições de energia conforme a REN1000/2021;
Reunir e sintetizar informações de forma a elaborar relatórios específicos da sua área de atuação criticando, analisando e preenchendo-os adequadamente, zelando pela sua integridade e confidencialidade;
Atendimento remoto aos clientes internos, prestando-lhe informações necessárias ou encaminhando-lhe aos locais solicitados;
Avaliar, acompanhar e tomar providências nas atividades do processo de atuação, assegurando o cumprimento dos procedimentos e objetivos estabelecidos;
Utilizar os aplicativos de microinformática;
Cumprir normas e procedimentos da área e da empresa;
Alimentar com as informações pertinentes os sistemas utilizados na sua área de atuação.




O Que é Essencial Você Apresentar




Ensino médio Completo;
Conhecimento em Excel;  
Capacidade de analisar dados;
Capacidade de trabalhar em equipe;
Pacote Office.




O Que Oferecemos




Plano de saúde e seguro de vida;
Plano odontológico;
Previdência privada;
Participação nos lucros;
Vale alimentação ou refeição;
Programas de qualidade de vida;




Local De Atuação




João Pessoa - PB.




Gostou do desafio? Então que tal juntar-se ao nosso time?!




Acreditamos na força da diversidade para gerar inovação e atingir resultados incríveis. Dessa forma, todas as candidaturas realizadas são consideradas sem distinção de raça, religião, gênero, nacionalidade, deficiência, orientação sexual, idade ou qualquer outra.




#vemserenergisa";Grupo Energisa ;; Greater João Pessoa;;LinkedIn;;;ASSIST ADMINISTRATIVO I
