Data_Publicacao;Descricao;Empresa;Funcao;Localidade;Nivel_experiencia;Plataforma;Setor;Tipo_emprego;Titulo
 ontem;"Descrição

Descrição:

O QUE VOCÊ VAI FAZER:




Realizar o atendimento aos ambientes dos clientes Cloud por meio dos canais TOTVS, resolvendo assuntos de baixa

complexidade referente à infraestrutura;

• Revisar e classificar os tickets (se necessário), com a categoria adequada e por meio da execução do processo definido, visando o atendimento às metas estabelecidas;

• Registrar a solicitação do cliente com todas as evidências (tickets abertos) de detalhamento necessárias para todos os impactados, por meio do sistema de atendimento;

• Avaliar os tickets abertos pelo cliente e reclassificar ou categorizar (quando necessário), seguindo os processos

documentados pela área, para adequação de demanda;

• Fornecer status das demandas em evolução (quando solicitado pelo cliente), por meio de canais de atendimento

(telefônico, por e-mail, sistema);

• Escalonar para o próximo nível as solicitações ou incidentes que não forem evoluídos (após o esgotamento das

possibilidades de solução dentro do tempo estimado pela Coordenação da área), por meio do registro de incidente/ou

problema na ferramenta de atendimento, detalhando as ações realizadas e os resultados, para que o próximo nível

consiga dar sequência a solução;

• Contribuir tanto para o cumprimento dos indicadores individuais (produtividade, pesquisa de satisfação e/outros) quanto para o resultado/metas da área, por meio da realização das demandas de acordo com os procedimentos padrões definidos em Cloud;

• Alertar a coordenação e a liderança e atuar em potenciais riscos ou crises em clientes, registrando tickets conforme

procedimento interno descrito pela área.


Outros requisitos:

O QUE ESPERAMOS DE VOCÊ:

Formação: Graduação nas áreas de Tecnologia da Informação ou afins.

Conhecimento em Protheus (Infraestrutura ou eSocial/TAF/Emissão de Notas Fiscais);

Conhecimentos específicos:

• Administração de ambientes relacionados ao produto TOTVS – nível Básico;

• Infraestrutura e Datacenter – nível Básico;

• Infraestrutura de Nuvens públicas – nível Básico;

• Ferramentas de automação – nível Básico.

Certificações: ITIL Foundation - Information Technology Infrastructure Library - desejável.";TOTVS;;São Paulo;Júnior/ Trainee;VagasCom;;;Analista de Serviços Cloud (protheus)
 ontem;"Descrição

01 -Vaga Temporária -04 meses

Intérprete de LIBRAS - na cidade  Santa Cruz das Palmeiras/SP - de modo presencial.

 

Atividades:Responsável pela execução de serviços de interpretação e tradução de Libras (Língua Brasileira de Sinais) para língua portuguesa e desta para Libras, dando suporte a atividades realizadas em situações diversas, tais como ambientes de sala de aula, reuniões, palestras, eventos, exposições, feiras, atividades externas ou internas, presencialmente ou por meio digital (vídeo chamada) ou gravações de vídeo ou áudio, etc.

O profissional atenderá um aluno surdo do Ensino Médio com Habilitação Profissional de Técnico em Administração
Aluno com Perda Auditiva de Grau Severo - 

 Pré-Requisitos:

Fluência em LIBRAS, experiência profissional na atividade de tradução nos mais diversos contextos, possuir certificação de pós-graduação em LIBRAS ou PROLIBRAS,  envolvimento com a comunidade surda e ter disponibilidade de horário para o trabalho presencial.

Horário: Segundas às Sextas-feiras das 12h40 às 18h00

Salário: R$ 2.880,00

Prestação de serviços como MEI – Microempreendedor Individual;

Desejável Pró-Libras ou Pós-Graduação na área.  

              ";Seleção - AME;;Santa Cruz das Palmeiras;Pleno;VagasCom;;;Intérprete de Libras
 ontem;"Descrição

Descrição:
Área e especialização profissional: Comercial, Vendas - Venda Externa
Nível hierárquico: Gerente
Local de trabalho: Imbituba, SC
Regime de contratação de tipo Efetivo – CLT
Jornada Período Integral
Buscamos um vendedor externo que atuará em prospecção de novos clientes e na manutenção de uma carteira já existente.
Se faz necessária a experiência com rotinas comerciais externas.

Outros requisitos:
Escolaridade Mínima: Ensino Médio (2º Grau)
Experiência entre 3 e 5 anos
Habilitação para dirigir (Categoria B)
Veículo próprio";Meta BPO;;Paranavaí;Gerência;VagasCom;;;Gerente de Negócios - Paranavaí
 ontem;"Descrição

Descrição:

Customização, experiência em sistemas técnicos, habilidades de lógica de programação e análise de dados,produzir, implantar e dar suporte a programas integrados de emissão de cartões. Esta função requer o uso de circuito integrado (I/C), juntamente com ferramentas e métodos ETL proprietários para criar soluções seguras para finanças, governo, e mercados de trânsito. Soluções de emissão abrangendo todos os aspectos do processo.

Especialista com métodos de tradução de dados usando banco de dados MS-SQL (procedimentos armazenados, funções, consultas). Definir requisitos técnicos claros, conduzir tradução de banco de dados, configuração de ETL usando procedimentos, definindo cenários de casos de uso bons/ruins e conduzindo métodos de teste de validação. Experiência com práticas de gerenciamento de mudanças controladas usando plataformas Jira, preferencialmente. Conhecimento em processos de produção de manufatura (entrada de pedidos, compras, BOMs, roteiros, material movimentação, MRP, programação, logística de armazém, qualidade e expedição). necessário conhecimento especializado em desenvolvimento de aplicativos de I/C, criptografia e métodos de criptografia. Bacharelado em disciplina técnica, como Ciência da Computação, Matemática ou Engenharia de Software de experiência relevante; ou um grau de associado. Experiência com chips I/C, métodos criptográficos, indústria de cartões de pagamento (PCI) padrões e diretrizes EMV (Europay, Mastercard e Visa). ? Forte experiência em projetar, desenvolver, implementar e dar suporte a aplicativos orientados a dados com base em Windows O/S, SQL Server RDBMS, XML, C#, .Net, Java, serviços Web, APIs, Python e comunicações seguras. ? Experiência com práticas de engenharia de software, como refatoração de código, padrões de design, programa orientado por lógica desenvolvimento, criando soluções altamente escaláveis usando integração sustentável e segurança baseada em aplicativos. Experiência com produtos Microsoft Office, incluindo MS Word, Excel, Powerpoint e Teams.


Idiomas:

Inglês - Nível Avançado


Outros requisitos:


";Confidencial;;São Paulo;Sênior;VagasCom;;;Engenheiro de Software/tecnologia
 ontem;"Descrição

Descrição:

ESTÁGIO 6 HORAS POR DIA

Regime de Trabalho Hibrido – Unidade Mauá - SP

Contrato de 2 anos de estágio com a Akzonobel







Responsabilidades:

Responder às perguntas dos colaboradores e resolver os problemas de acordo com os procedimentos operacionais padrão.
Estreita colaboração com o time de Front Office
Seguir os Procedimentos Operacionais Padrão garantindo que as tarefas de People Services sejam processadas no prazo e com qualidade
Sob supervisão geral, responder os chamados sobre assuntos de Recursos Humanos em geral
Identificar dúvidas recorrentes e/ou oportunidades de melhoria nos processos de trabalho, técnicas e sistemas e sugerir melhorias ao líder da equipe.
Redigir declarações de acordo com solicitações dos colaboradores
Arquivo de documentos e atualização de dados, garantindo que os registros de colaboradores e todos os sistemas relevantes estejam atualizados e precisos.




Requisitos necessários:







Áreas de estudo: Administração, Economia, Ciências Contábeis, Comunicação
Formação Prevista : 12/2024 até 06/2025
Conhecimento e uso do Office: Excel e Power Point
Inglês ou Espanhol Intermediário










Benefícios:




Bolsa Auxilio atrativa

Assistência Medica

Assistência Odontológica;

Seguro de Vida;

Vale Transporte

Fretado

Restaurante no Local

Vale Alimentação final de ano

Gympass

Bolsa Auxilio Complementar condiciona a ausência de DP's

Bolsa de Idiomas Inglês


Idiomas:

Inglês - Nível Avançado e Inglês - Nível Intermediário";AkzoNobel;;São Paulo;Estágio;VagasCom;;;Estagiario de Recursos Humanos ( Mauá - Sp)
 ontem;"Descrição

Requisitos:
• Formação superior completo: Administração, Ciências Contábeis, Economia ou áreas afins;
• Experiência na área financeira, com contas a pagar e receber;
• Conhecimento de Excel nível intermediário.



Desejável:

• Conhecimento de ERP financeiro;


Atividades:


Contas a receber:

• Acompanhamento de inadimplências;
• Baixa de notas recebidas; 
• Envio de borderô para o banco;
• Cálculo de juros e multas por atraso nos recebimentos;
• Conciliação dos recebimentos no banco;
• Preparação das notas fiscais para pagamentos



Contas a pagar: 

• Preparação das notas fiscais para pagamentos;
• Controle de pagamentos antecipados;
• Inclusão de pagamentos no banco;
• Apuração de impostos retidos em notas fiscais,
• Controle de pagamento de combustíveis, tarifas aeroportuárias e alugueis, etc.


Oferecemos:

• Salário compatível com o mercado
• Benefícios:
Vale transporte;
Vale refeição;
Assistência médica;
Assistência odontológica;
Plano de previdência privada;
Participação nos lucros após o primeiro ano de empresa.

""Vaga destinada também para pessoas com deficiência conforme lei 8.231/91.""";Líder Aviação;;Todo o Brasil;Júnior/ Trainee;VagasCom;;;*VAGA MODELO nome do cargo - Base
 ontem;"Descrição

Vaga Programa de Estágio Ericsson - previsão de início do estágio fevereiro/2023

Etapas do processo:
1-Entrevista
2-Sessão de Streaming
3-Jogo de Negócios
4-Business Case usando Pechakucha
5-Entrevista Final

Você busca uma empresa que valoriza a Diversidade e Inclusão e que aposta no desenvolvimento das capacidades de cada um para continuar liderando um mercado que não para de inovar?

Então, seu lugar é na Ericsson.

Venha descobrir na Ericsson como a inovação acontece e invente o futuro com a gente, criando as tecnologias que irão moldar as nossas vidas nos próximos anos.

Aqui, nós transformamos o mundo, numa busca constante pela construção de um futuro melhor e mais conectado para toda a sociedade, com nossas soluções de ponta e redes 5G.

Não apenas promovemos como também vivemos as práticas da diversidade e da inclusão no nosso dia a dia. Quando o assunto são as pessoas, o respeito, o reconhecimento e a valorização individual vêm em primeiro lugar. Nossas pessoas são nosso maior ativo e aqui elas encontram muitas oportunidades de crescimento, aprendizado e desenvolvimento profissional.

 

Requisitos:

Cursando Engenharia Elétrica, Engenharia Eletrônica, Engenharia de Telecomunicações, Engenharia Civil e áreas afins a partir do 2º semestre e com término previsto a partir de julho de 2024.

Conhecimento intermediário/ avançado pacote Office

Capacidade Analítica

Capacidade de Aprendizado

Comunicação Interpessoal

Pensamento Criativo/Inovação

Proatividade

Profissionalismo

Trabalho em equipe";Ericsson Gestão e Serviços de Telecomunicações;;São Paulo;Estágio;VagasCom;;;Estágio Engenharia
 ontem;"Descrição

Descrição:

O QUE VOCÊ VAI FAZER:




Product Owner (PO) é a pessoa responsável por maximizar o valor resultante do produto desenvolvido. Sua principal responsabilidade é gerenciar o Product Backlog. O Product Backlog é uma lista ordenada de funcionalidades, requisitos e tudo que é necessário em um produto.




Responsável por prover o direcionamento de produtos de alta complexidade criando e mantendo atualizada a visão do mesmo e a roadmap juntamente com o Product Manager e Tribe Lead.
Prover o direcionamento do produto criando e mantendo atualizada a visão do produto e o roadmap juntamente com o Product Manager e o Tribe Lead.
Planejar as entregas, criando, refinando e atualizando o backlog do produto e priorizando os itens de maior relevância, gerenciando a expectativa dos stakeholders.
Dominar a cadeia de valor do produto conhecendo a jornada das pessoas envolvidas no uso das funcionalidades.
Validar as entregas realizadas pelo DEV Team, garantindo que todas as definições e os critérios de aceite foram atendidos. Garantir a divulgação de atualizações e liberações do produto para clientes internos e externos, através dos canais oficiais estabelecidos pela TOTVS.
Estabelecer relacionamento com clientes mantendo contato constante, realizando visitas, efetuando levantamentos das eventuais necessidade e se posicionando frente aos possíveis acionamentos.
Realizar a gestão do produto, por meio de coleta de feedbacks internos e externos e da análise de indicadores de produto e operação.
Efetuar a negociação com outros Product Owners e Product Managers sobre prazos e assuntos de negócio para entregas conjuntas entre squads.
Disseminar a cultura TOTVS e Ágil, sendo um exemplo dos valores éticos. Influenciando o mindset colaborativo, por meio das interações nas cerimônias ágeis.
Garantir o incentivo fiscal da Lei do Bem, identificando e classificando as demandas.
Participar da contratação de novos Product Owners por meio de processos seletivos internos e/ou externos.
Ser uma referência em sua área de domínio e/ou em gestão de produto, dominando e multiplicando conhecimento através de treinamentos e mentorias;
Sugerir melhorias nos processos da área com base em seu conhecimento técnico com o objetivo de otimizar as suas entregas e dos envolvidos.

Outros requisitos:

O QUE ESPERAMOS DE VOCÊ:

Conhecimento de negócio do sistema CRM e Intera
Lean Thinking;
Engenharia de Software;
Técnicas de Negociação;
Gestão de Projetos;
Técnicas de gestão de projetos – nível intermediário;
Técnicas de concepção de produto;
Engenharia e análise de valor (técnica utilizada para atingir um ótimo valor);
Técnicas de criação de histórias de usuários
Técnicas de priorização;
Gestão de Indicadores;
Mobile.";TOTVS;;100% Home Office;Sênior;VagasCom;;;Product Owner Sênior
 ontem;"Descrição

Requisitos:

- Formação; Ensino médio completo

- Conversação e escrita fluente 

- Experiência com atendimento ao cliente-  Rotinas Administrativas -



Atividades: 

- Atender cordialmente o paciente, controlar todos serviços utilizados pelo paciente; Abastecimento de planilhas e sistema;
Organização de Prontuários e demais rotinas pertinentes  a função

 

 

Outras informações:

- Local de trabalho; Itaim 

- Escala de trabalho; 6x1- 13:40 as 22 hs 

- Disponibilidade para treinamento.";Rede D'Or São Luiz;;São Paulo;Técnico;VagasCom;;;AUXILIAR ADMINISTRATIVO * BILINGUE - Ambulatório Geral- Unidade Itaim
 ontem;"Descrição

Descrição:

Requisitos:




- Superior cursando ou completo em Administração, Engenharia, Economia ou áreas correlatas;

- Ter conhecimento intermediário/avançado em Excel;

- Possuir capacidade analítica e foco em resultados;

- Ser pró-ativo e dinâmico.




Atividades:




- Atuará no departamento de Compras Vestuário;

- Será responsável pela manutenção de pedidos (emissão, cobranças de agendamentos e entregas);

- Será responsável pela manutenção do cadastro de produtos: custo, preço de venda;

- Será responsável pelo fluxo de amostras entre áreas, além de recebê-las e entregá-las aos fornecedores;

- Emitir relatórios dando suporte quanto as análises ao Gerente de Produto referente ao mapeamento da concorrência, entendimento do Planejamento de Compras e análise de indicadores;

- Dará suporte as lojas sobre questões comerciais e a logística quanto aos problemas de recebimento.




Local: Av. Paulista.";Pernambucanas;;São Paulo;Júnior/ Trainee;VagasCom;;;Analista de Compras Vestuário
