Data_Publicacao;Descricao;Empresa;Funcao;Localidade;Nivel_experiencia;Plataforma;Setor;Tipo_emprego;Titulo
21 hours ago ;"Buscamos por profissionais que acreditam na educação e seu impacto para transformar vidas, que queiram ser protagonistas da sua história trazendo excelência em suas ações junto a um time que vibra o trabalho em equipe.

Se você quer desenvolver suas habilidades, transformar vidas e trilhar uma carreira na recepção nas unidades do Pensi, realize sua inscrição. #vemcompensi

Responsabilidades e atribuições

Atendimento ao público presencial e telefônico;
Atuar no Ciclo de Matrículas, garantindo a captação e renovação de alunos e acompanhamento de metas;
Organização da agenda de atendimentos;
Apoio a coordenação pedagógica e direção de unidade nos processos administrativos.


Requisitos e qualificações

Ensino médio completo;
Experiência de mínimo 6 meses com atendimento ao público;
Nível Intermediário do Pacote Office;
Flexibilidade de horário;
Ter cursado ou estar cursando Pedagogia e interesse em carreira na gestão escolar será um diferencial;
Experiência em escolas será um diferencial.


Informações adicionais

Horário

44h semanais (segunda à sábado)


Benefícios

Vale Transporte
Cesta básica
Plano de Saúde e Odontológico (com coparticipação)
Bolsa de estudo para filhos e dependentes em idade escolar
Day – off (folga de aniversário)";Pensi - Colégio e Curso ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;Recepcionista | Pensi Flamengo
15 hours ago ;"Somos a Rede Hospital Casa, um dos maiores operadores médicos hospitalares independentes do estado do Rio de Janeiro. O ACOLHIMENTO COMO NOSSO JEITO DE CUIDAR está entre os nossos principais valores.




Estamos em busca de um profissional para atuar como AUXILIAR ADMINISTRATIVO DP que seja proativo, cuidadoso, dedicado e que tenha uma atenção e amor com seus processos de trabalho.




Suas principais atividades serão:




Responsável por organizar e auxiliar em toda rotina do departamento pessoal.
Confecção e entrega de crachás;
Organização de documentos;
Auxiliar no atendimento aos funcionários;
Entrega de cesta básica;




Esperamos que você tenha:




Ensino médio completo
Pacote office
Conhecimento em departamento de pessoal
Alterdata (desejável) ou programa de folha de pagamento;
01 ano de experiência




Conheça os benefícios que oferecemos para você:




Vale Transporte;
Refeição no Local;
Convênio Médico;
Convênio Odontológico;
Cesta básica
Clube de benefícios,
Salário R$ 1.630,17




Horário de trabalho




Diarista, de 07:00h as 16:00h.




Possui todos os requisitos e se identifica? Venha fazer parte da nossa casa!";Rede Hospital Casa ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;AUXILIAR ADMINISTRATIVO - DP / HOSPITAL CASA DE PORTUGAL/ RIO COMPRIDO- RJ
21 hours ago ;"DESCRIÇÃO

Sobre Nós

Quer fazer parte de uma das maiores redes de clínicas odontológicas do Brasil?

Há mais de 38 anos no mercado, o Grupo Clínicas Inteligentes é uma das maiores redes de clínicas odontológicas.

Presente em mais de 20 estados, o nosso grupo é formado por 4 marcas que contam com a colaboração de 2100 colaboradores e um dos melhores corpos clínicos do Brasil.

Com conceito de clínica popular, somos determinados a garantir o pronto atendimento em ambientes seguros, confortáveis e climatizados por um valor justo e acessível.

Nós do grupo Clínicas Inteligentes somos apaixonados pelo que fazemos. Acreditamos que o atendimento humanizado contagia e motiva a todos que se relacionam conosco.

O Grupo Clínicas Inteligentes informa que sua participação em nossos processos seletivos é gratuita e nenhum fornecedor ou terceiro está autorizado a cobrar valores para candidatura à vaga, treinamento, material didático ou qualquer outra despesa relacionada.

Sobre a Oportunidade

Responsável pelo agendamento de visitas e consultas, realizando atendimento presencial, prestando informações sobre procedimentos, registrando em sistema os dados sobre os pacientes, processamento de atualizações cadastrais, bem como realizar controle rigoroso de datas e horários agendados, procurando a confirmação antecipada dos pacientes e o tipo do procedimento a ser realizado.
Prestar orientação sobre os procedimentos iniciais, quando se tratar de primeiro atendimento, e encaminhá-los até o consultório, bem como cuidar da sinalização dos locais de atendimento, banheiro e copa.
Responsável por organizar e preparar o ambiente de trabalho antes da abertura da clínica para os clientes deixando o ambiente limpo e agradável.
Sempre que necessário, buscar alternativas de remanejamento de consultas, realizando encaixes e ajustes de emergências, de forma organizada e planejada, estabelecendo prioridades e comunicação com todos os envolvidos.
Controlar o estoque de suprimentos e providenciar a compra de itens de escritório, de higiene, de limpeza e copa, realizando o abastecimento dos insumos, quando necessário, bem como adotar medidas de controle de desperdício de água e energia elétrica, além de materiais odontológicos.
Receber e separar correspondências internas e externas, tais como: encomendas, telegramas, fax e correspondências bancárias, organizando-as e distribuindo-as aos destinatários, bem como arquivá-las de acordo com a classificação de assuntos.
Controlar e organizar os pagamentos dos pacientes, mantendo os prontuários atualizados após cada consulta, bem como providenciar, quando solicitado, atestados médicos, recibos, cartão de retorno, etc.
Realizar o pagamento diário para os prestadores de serviço (dentistas)
Realizar o depósito do caixa no dia seguinte
Abertura e Fechamento da clínica.

Escala de Segunda a Sabado

Horário: 10:00

Bairro

Local de trabalho: Nossa Senhora do Socorro, SE
Regime de contratação de tipo: Efetivo – CLT
Jornada: Período Integral
Área e especialização profissional: Administração - Recepção
Nível hierárquico: Auxiliar
REQUISITOS

Escolaridade Mínima: Ensino Médio (2º Grau)

Formação Desejada

Recepcionista/Telefonista, Curso extra-curricular / Profissionalizante
HABILIDADES

Proatividade
Atendimento ao Publico (Interno e externo)
Organização
Relacionamento Interpessoal
Comunicação Verbal e Assertiva";Clinicas Inteligentes ;; Nossa Senhora do Socorro, Sergipe, Brazil;;LinkedIn;;;Recepcionista
21 hours ago ;"DESCRIÇÃO

Sobre Nós

Quer fazer parte de uma das maiores redes de clínicas odontológicas do Brasil?

Há mais de 38 anos no mercado, o Grupo Clínicas Inteligentes é uma das maiores redes de clínicas odontológicas.

Presente em mais de 20 estados, o nosso grupo é formado por 4 marcas que contam com a colaboração de 2100 colaboradores e um dos melhores corpos clínicos do Brasil.

Com conceito de clínica popular, somos determinados a garantir o pronto atendimento em ambientes seguros, confortáveis e climatizados por um valor justo e acessível.

Nós do grupo Clínicas Inteligentes somos apaixonados pelo que fazemos. Acreditamos que o atendimento humanizado contagia e motiva a todos que se relacionam conosco.

O Grupo Clínicas Inteligentes informa que sua participação em nossos processos seletivos é gratuita e nenhum fornecedor ou terceiro está autorizado a cobrar valores para candidatura à vaga, treinamento, material didático ou qualquer outra despesa relacionada.

Sobre a Oportunidade

Responsável pelo agendamento de visitas e consultas, realizando atendimento presencial, prestando informações sobre procedimentos, registrando em sistema os dados sobre os pacientes, processamento de atualizações cadastrais, bem como realizar controle rigoroso de datas e horários agendados, procurando a confirmação antecipada dos pacientes e o tipo do procedimento a ser realizado.
Prestar orientação sobre os procedimentos iniciais, quando se tratar de primeiro atendimento, e encaminhá-los até o consultório, bem como cuidar da sinalização dos locais de atendimento, banheiro e copa.
Responsável por organizar e preparar o ambiente de trabalho antes da abertura da clínica para os clientes deixando o ambiente limpo e agradável.
Sempre que necessário, buscar alternativas de remanejamento de consultas, realizando encaixes e ajustes de emergências, de forma organizada e planejada, estabelecendo prioridades e comunicação com todos os envolvidos.
Controlar o estoque de suprimentos e providenciar a compra de itens de escritório, de higiene, de limpeza e copa, realizando o abastecimento dos insumos, quando necessário, bem como adotar medidas de controle de desperdício de água e energia elétrica, além de materiais odontológicos.
Receber e separar correspondências internas e externas, tais como: encomendas, telegramas, fax e correspondências bancárias, organizando-as e distribuindo-as aos destinatários, bem como arquivá-las de acordo com a classificação de assuntos.
Controlar e organizar os pagamentos dos pacientes, mantendo os prontuários atualizados após cada consulta, bem como providenciar, quando solicitado, atestados médicos, recibos, cartão de retorno, etc.
Realizar o pagamento diário para os prestadores de serviço (dentistas)
Realizar o depósito do caixa no dia seguinte
Abertura e Fechamento da clínica.

Escala de Segunda a Sabado

Horário: seg a sab: 07:30 as 16:30 / sáb - 07:30 as 11:30

Bairro: VITORIA / ES

Local de trabalho: Vitória, ES
Regime de contratação de tipo: Efetivo – CLT
Jornada: Período Integral
Área e especialização profissional: Administração - Recepção
Nível hierárquico: Auxiliar
REQUISITOS

Escolaridade Mínima: Ensino Médio (2º Grau)

Formação Desejada

Recepcionista/Telefonista, Curso extra-curricular / Profissionalizante
HABILIDADES

Proatividade
Atendimento ao Publico (Interno e externo)
Organização
Relacionamento Interpessoal
Comunicação Verbal e Assertiva
BENEFÍCIOS

Vale-transporte";Clinicas Inteligentes ;; Vitória, Espírito Santo, Brazil;;LinkedIn;;;Recepcionista
21 hours ago ;"A Bluefit é uma rede de academias brasileira, que atua dentro do segmento value service, com um ambicioso projeto de expansão.

Nossa missão é: ""Acabar com as desculpas para não treinar"".

Buscamos profissionais qualificados que possuam vontade e determinação em evoluir e se juntar a nós nessa jornada. Venha dar um BLUE na sua carreira!

Perfil do Profissional

Fazem parte de nossa equipe aqueles que não buscam apenas um trabalho, mas pessoas que fazem do trabalho uma forma de transformação de qualidade de vida, seja como autocuidado ou cuidando dos outros. Para isso procuramos por aqueles que possuem os nossos valores:

Transparência: Ser autêntico e comprometido com a verdade;
Tratamento Igualitário: Tratar bem, não importa a quem;
Visão de Dono: Vestir a camisa e colocar a mão na massa;
Gostar de Pessoas: Cuidar das pessoas para que possam viver melhor;
Vontade de Evoluir: Nosso negócio só continua a crescer quando nossos Blues crescem e se desenvolvem.


Vem com a gente, colorir o Brasil de Blue!

Responsabilidades e atribuições

Atender o cliente pessoalmente, via internet, telefone ou whatsapp;
Realizar venda ativa através do telefone ou whatsapp;
Realizar o processo de venda dos planos da Academia;
Captar clientes;
Cadastrar os alunos no sistema;
Contatar os inadimplentes e realizar as negociações conforme procedimento interno;
Fechar o caixa diário;
Preencher e atualizar os controles administrativos (planilha de manutenção, críticas, soluções e elogio);
Formalizar e encaminhar as solicitações dos clientes internos e/ou externos para o supervisor da unidade;
Controlar e liberar a catraca de acesso para os clientes internos e externos;
Orientar e esclarecer dúvidas dos clientes internos e/ou externos;
Receber, organizar e distribuir as correspondências;
Receber e organizar os objetos correspondente aos achados e perdidos conforme regulamento interno;
Prover ideias e sugestões para a melhoria contínua dos processos da recepção;
Informar o supervisor de qualquer ocorrência na unidade referente a parte estrutural, manutenção, colaboradores e clientes;
Zelar pela perfeita conservação, limpeza e ordem da recepção;
Executar outras tarefas correlatas, conforme necessidade do serviço e orientação do superior imediato,
Elaborar e atualizar relatórios e controles da unidade e enviar para o superior imediato, (documentos relacionados com vendas, mudança de plano, movimentação de clientes, movimentação de pessoal/equipe e visitantes, inadimplentes);
Interagir com sua equipe e gestão no aprimoramento e desenvolvimento de novas visões e de relatórios que atenda suas necessidades. Criar condições para a tomada de decisões;
Atuar junto ao Supervisor da unidade para gerar ações de prospecção de clientes e parceiros (Captação de informações de mercado, clientes, consumidores e abastecer a gestão da Bluefit com os dados levantados para o Network e Benchmark);
Capacitar e desenvolver sua equipe. Aplicar treinamento inicial aos novos colaboradores e reciclagem conforme necessidade da unidade;
Entrevistar e selecionar pessoas para compor sua equipe e participar do processo de admissão da equipe, (recolher e conferir a documentação dos aprovados e envia-los para o Departamento Pessoal);
Adotar medidas cabíveis para garantir a segurança contra riscos de acidentes dos colaboradores e clientes;
Informar o superior imediato de qualquer ocorrência na unidade referente a parte estrutural, manutenção, colaboradores e clientes;
Zelar pela perfeita conservação e organização do seu local de trabalho;
Inspecionar a equipe sobre a correta e necessária utilização do uniforme, bem como a utilização dos equipamentos e consumo justo dos materiais de escritório e limpeza;
Executar outras tarefas correlatas, conforme necessidade do serviço e orientação do superior imediato.


Requisitos e qualificações

Ensino médio completo ou cursando superior;
Experiência na função;
Informática básica (WORD, EXCEL).


Informações adicionais

Local de atuação: Avenida Coronel Fernando Prestes, 560 - Santo André/SP
Horário de atuação: Segunda a sexta: 14h30 as 23h00. Finais de semana e feriados: 10h00 as 16h00.
Benefícios: VT + VR + Plano Gold para você + acompanhante.";Bluefit Academia ;; Santo André, São Paulo, Brazil;;LinkedIn;;;ATENDENTE - UNIDADE FERNANDO PRESTES
10 hours ago ;Criar conteúdo para as redes socias. Fazer postagens todos os dias, ser desinibido não ter vergonha de falar em público e fazer lives. Responder os clientes, perguntas relacionadas aos produtos vendidos. Ensino médio completo ou ensino superior em andamento. Conhecimentos no Pacote Office, Photoshop e ferramentas para editar fotos e vídeos.;Unimed São José dos Campos - Cooperativa de Trabalho Médico ;; São José dos Campos, São Paulo, Brazil;;LinkedIn;;;Assistente de Mídias Sociais
10 hours ago ;Criar conteúdo para as redes socias. Fazer postagens todos os dias, ser desinibido não ter vergonha de falar em público e fazer lives. Responder os clientes, perguntas relacionadas aos produtos vendidos. Ensino médio completo ou ensino superior em andamento. Conhecimentos no Pacote Office, Photoshop e ferramentas para editar fotos e vídeos.;Unimed São José dos Campos - Cooperativa de Trabalho Médico ;; São José dos Campos, São Paulo, Brazil;;LinkedIn;;;Assistente de Mídias Sociais
21 hours ago ;"Já pensou em fazer parte do time da Melhor Companhia Aérea do Mundo?

Missão:

Será responsável por recepcionar e atuar de forma a superar as expectativas dos clientes com atendimento eficiente, de qualidade e visando sempre a segurança operacional.

Responsabilidades e atribuições

O Tripulante integrará o time de Aeroportos em nossa base SLZ, que fica localizada em Aeroporto de São Luis.

Atuar nas tarefas inerentes aos aeroportos, como check-in, embarque, desembarque, conexões, despacho de bagagens, funções de rampa e assistência aos clientes em nossos voos, sempre zelando pela segurança e cordialidade nestas operações.
Atender o cliente nos aeroportos, empregando a política de atendimento da empresa e respeitando as normas definidas pela empresa.
Prestar assistência aos clientes nas contingências operacionais, utilizando a política da Azul e normas vigentes.
Auxiliar os clientes que necessitam de atendimento especial, conforme treinamentos internos ministrados pela Azul.


Requisitos e qualificações

Ensino médio completo.
Facilidade de comunicação, resiliência e destreza com informações.
Desenvoltura com sistemas operacionais.


Será um diferencial se:

Possuir conhecimento na língua inglesa e/ou espanhola.


Curtiu nosso desafio? Inscreva-se

Embarque nessa com a gente e venha decolar na sua carreira!

#vemserAzul";Azul Linhas Aéreas Brasileiras ;; São Luis, Maranhão, Brazil;;LinkedIn;;;Banco de Talentos Agente de Aeroporto - SLZ
1 day ago ;"Sobre a empresa: Uma empresa que tem certificação GPTW (Melhoras Empresas para se Trabalhar no Brasil 2021), referência em seu segmento e com muitas chances de desenvolvimento, você está no lugar certo! A AeC é uma empresa de tecnologia que atua na área de relacionamento com clientes e outsourcing de processos de negócio (BPO). Com quase 30 anos de mercado e diversas unidades no país, ajudamos organizações de diversos setores e portes a criarem a melhor experiência para os seus clientes. O Lugar certo para você que precisa da primeira oportunidade de emprego ou complemento de renda com uma jornada curta e salario e benefícios compatíveis com o mercado.




Descrição da vaga: Com quase 30 anos de mercado e diversas unidades no país, ajudamos organizações de diversos setores e portes a criarem a melhor experiência para os seus clientes.




O que irei fazer?




Os nossos atendentes são mais que fundamentais na AeC, são o nosso coração! Você estará intermediando a comunicação entre cliente e usuário final por meio dos nossos canais atendimento. A atuação pode ocorrer em via voz, chat ou BackOffice. Pela grande quantidade de clientes e serviços que prestamos, temos vagas destinadas para primeiro emprego ou até para graduados. Pra quem gosta de suporte, atendimento receptivo ou ativo. Para atuar presencialmente em jornadas de meio periodo em diversos turnos... É uma infinidade de opções!




E ai, Gostou? Então olha o que esperamos de você:




Ter 18 anos ou mais e Ensino Médio Completo;




Afinidade e facilidade com informática;




Gostar e ter boa comunicação e relacionamento interpessoal;




Um cuidado com você e sua família!




Temos assistência médica e odontológica com pequena coparticipação e possibilidade de incluir cônjuge e filhos; Auxílio creche para as mamães; Seguro de Vida; e Vale transporte pra quem está presencial! O lanche é por nossa conta e varia de acordo com a unidade alocada. Além disso, temos convênio com diversas empresas, como academia e instituições de ensino, que fornecem descontos exclusivos para nossos colaboradores.




Benefícios




Vale Transporte
Vale Refeição
Assistência Médica
Assistência Odontológica
Auxilio Creche




Requisitos Necessários: E ai, Gostou? Então olha o que esperamos de você:




Ter 18 anos ou mais e Ensino Médio Completo;




Afinidade e facilidade com informática;




Gostar e ter boa comunicação e relacionamento interpessoal;




Um cuidado com você e sua família!




Salário: 1300,00




Contrato: CLT (Efetivo)";Recruta Simples Vagas ;; São Paulo, São Paulo, Brazil;;LinkedIn;;;Atendente de Call Center - Villa Mariana [SP]
1 day ago ;"Descrição da vaga: Atendimento ao Cliente - Home Office




Horários




Segunda a Sexta - [08:00 às 13:00] e [19:00 às 22:00]




Sábado - [07:00 ao 12:00]




Salário R$ 1.400,00/Mês




[Fazer atendimento no WhatsApp]




Responder todos Clientes rapidamente




Converter clientes a finalizar a compra




Cobrar Pagamentos pendentes




Fazer atendimento pré-compra




Fazer atendimento pós compra




Responder E-mail




Auxiliar em outra atividade [caso necessário]




Qualquer cidade do brasil




Não é CLT nem PJ




Requisitos Necessários: - Bom Atendimento




Ser Prestativa
Ser gentil
Boa Comunicação
Lábia [Converter Clientes]
Ter Computador
Internet
Webcam [Treinamento]




[Ser Confiável e Honesta]




Salário: 1400,00




Contrato: Outros";Recruta Simples Vagas ;; São Paulo, São Paulo, Brazil;;LinkedIn;;;Atendimento ao Cliente - [Home Office][100% Remoto]
