Data_Publicacao;Descricao;Empresa;Funcao;Localidade;Nivel_experiencia;Plataforma;Setor;Tipo_emprego;Titulo
 há 2 dias;"Descrição

Descrição:

Atuar de forma direta na elaboração e revisão de procedimentos operacionais a fim de buscar resultados de eficiência, capacidade de extração e disponibilidade dos equipamentos de forma segura e organizada, com responsabilidade social e ambiental;

Acompanhar diariamente as pendências de manutenção nas dependências do setor de ﻿extração, abrindo Ordens de serviço e priorizando conforme orientação dos líderes do setor;

Acompanhar aplicação de chapisco e consumo de lubrificantes nas moendas, criando formas de controle buscando eficiência nessas atividades.


Outros requisitos:

Pró-atividade e Organização, Ter Iniciativa;

Conhecimento 5S, Pacote Office, Auto CAD e SolidWorks será um diferencial;

Estar cursando ensino superior em Engenharia Mecânica ou Produção;

Residir nas cidades de Orindiúva, Paulo de Faria, Palestina, Icém-SP ou Fronteira-MG.




Local de atuação: Unidade Moema - Orindiúva/SP";BP BUNGE BIOENERGIA;;Orindiúva;Estágio;VagasCom;;;Estagiário Superior | Extração de Caldo
 há 2 dias;"Descrição

Descrição:

Principais atividades:







Manter os equipamentos e maquinário em perfeito funcionamento mecânico e eletrônico, executando as manutenções preventivas e corretivas, sob orientação do superior;
Manter todas as utilidades em perfeito funcionamento como rede de água potável, estação de tratamento de água, rede de nitrogênio, rede de ar comprimido e sistema de ar condicionado, sob orientação do superior;
Apoiar na instalação de máquinas e equipamentos na linha de produção; alterações, mudanças de layout;
Acompanhar serviços terceirizados, prestando informações necessárias. Auxiliar no controle da eficácia das manutenções preventivas, realizar levantamento de consumo e vida útil das mesmas.

Requisitos:







Formação Completa em Ensino Técnico em mecânica ou elétrica;
Obrigatório: Ter formação NR 10. Desejável Formação na NR-35 e NR-20.







Local de Trabalho: Porto Alegre/RS.";Bausch+Lomb;;Porto Alegre;Técnico;VagasCom;;;Técnico de Manutenção Pl
 há 2 dias;"Descrição

Descrição:

O Grupo Fleury é uma das mais respeitadas organizações de medicina e saúde do Brasil. São diversas unidades de atendimento por todo o país das marcas: Fleury Medicina e Saúde, a+ Medicina Diagnóstica, Laboratório Weinmann, Labs a+, Clínica Felippe Mattoso, Diagnoson a+, Weinmann Serdil, Instituto de Radiologia, Campana, Cedire, Centro de Patologia Clínica, Diagmax, LAFE, Inlab, Papaiz e SantéCorp, além da atuação renomados centros médicos e hospitais.

No Grupo Fleury, acreditamos que os detalhes que nos tornam referência na Saúde estão em Nossa Essência. Ela é a inspiração do nosso dia-a-dia, presente no cuidado do atendimento ao enxergar a pessoa por trás do cliente e na excelência da equipe técnica e médica ao buscar o diagnóstico preciso.

Se você tem atitude positiva, empatia, adaptabilidade e espírito empreendedor, venha abraçar o propósito de levar saúde e bem-estar para a plena realização das pessoas!




Quais São os Desafios Desse Cargo?

Realizar a análise dos exames de cariótipo e FISH, garantindo os padrões de qualidade exigidos nas rotinas de Citogenética.




Principais Atividades:

• Lançar, processar e analisar amostras de sangue periférico, medula óssea e de pré-natal, além do processamento e análise de FISH.

• Garantir a qualidade e as condições pré e pós-analíticas de amostras.

• Prover integridade das informações necessárias para a execução dos testes.




O Que Iremos Avaliar?

Obrigatório:

• Superior completo em Biologia, Biomedicina ou Farmácia, com registro no órgão regularizador e anuidade em dia.

• Sólida experiência (comprovada) em processamento e análise de sangue periférico e medula óssea, bem como em análise de FISH.

• Consolidada experiência em análise de rotinas de pré-natal.

• Conhecimento das metodologias especificas da área de Citogenética.

• Visão de fluxo e processos.




Informações sobre a Vaga:

• Modelo de Trabalho: Presencial;

• Local de Trabalho: Jabaquara;

• Carga horária: 220h;

• Escala: 6x1;

• Horário de Trabalho:

o seg – sex: 10h – 19h;

o sáb das 9h – 18h.




O que Oferecemos?

• Assistência médica;

• Assistência odontológica;

• Seguro de vida em grupo;

• Vale transporte;

• Vale alimentação;

• Vale refeição;

• Auxílio creche;

• Previdência privada;

• PLR anual;

• Desconto em farmácia;

• Gympass;

• Cooperativa de crédito;

• E outros benefícios exclusivos para a saúde e bem-estar dos colaboradores e seus dependentes




Trabalhamos para promover a cultura inclusiva que busca a equidade e valoriza as diferenças.

Para conhecer mais sobre o Grupo Fleury acesse o site: http://www.grupofleury.com.br

O Grupo Fleury informa que a participação em seus processos seletivos é gratuita e nenhum colaborador ou terceiro está autorizado a cobrar valores para a candidatura às vagas, ao treinamento, ao material didático ou qualquer outra despesa relacionada.";INLAB LABORATÓRIO;;Todo o Brasil;Pleno;VagasCom;;;Analista de Laboratório III - Citogenética
 há 2 dias;"Descrição

 

Requisitos:

Superior completo em Contabilidade;
Experiência na área, incluindo passagem por escritório de contabilidade;
Experiência/Conhecimento: Contábil/fiscal;
Pacote Office – Avançado;
Desejável: Experiência com implementação de sistemas; Visão geral de processos;
Disponibilidade para viagens.
 

Atividades: 

Conciliação bancária;
Conciliação de contas patrimoniais e análise de resultado
Contabilização de folha de pagamento, despesas antecipadas, receita e impostos correspondentes;
Imobilizado – análise e cálculo de depreciação;
Contabilização de empréstimos e equivalência patrimonial;
Apuração de impostos – PIS/COFINS/IRPJ/CSLL – lucro real e lucro presumido;
Impostos retidos;
Conhecimento de obrigações acessórias – DIRF/DMED/EFD Contribuições/DCTF/ECD/ECF;
Revisão dos números apresentados pela Unidade ou por  escritório contábil;
Contabilidade Fiscal;
Apoio no Fechamento contábil mensal;
Contato com contabilidade terceiros;
Negociação de prazos.

 

Outras informações:

Local de trabalho: RJ - Passeio (Centro do Rio de Janeiro) ou SP - JK.

Escala de trabalho: 2ªf a 5ªf - 8h às 18h / 6ªf - 8h às 17h.";Rede D'Or;;Rio de Janeiro;Sênior;VagasCom;;;Analista (Contábil) Sênior - Integração Pós Aquisição - Corporativo/RJ-SP
 há 2 dias;"Descrição


Descrição:

Você é apaixonado(a) pelo universo da saúde, beleza e bem-estar? Ama desafios e adora enfrentá-los em equipe? Você quer proporcionar uma experiência incrível aos clientes e fazê-los se sentirem únicos? Essa oportunidade é para você!

Como é o ambiente de trabalho?

Oferecemos um ambiente de muito trabalho e aprendizado, onde a inovação e a paixão estão sempre presentes. Tudo isso faz com que a RD seja mais que uma empresa e, sim, um local de vida, como é a sua casa! Além disso, oferecemos um plano de carreira, que possibilitará a realização dos seus sonhos. 


O que esperamos de você?

Você trabalhará na loja e terá contato direto com os nossos clientes, prestando consultoria farmacêutica, aplicando medicamentos injetáveis, treinando a equipe e organizando os medicamentos psicotrópicos e termolábeis. Buscamos pessoas comunicativas, resilientes, empáticas e que gostem de gente!

Somos uma empresa inclusiva. Se você é uma pessoa com deficiência, não deixe de participar! 

Requisitos:

Maior de 18 anos;
Ensino Superior completo em Farmácia. 

Escala de trabalho: disponibilidade para trabalhar por escala (podendo trabalhar sábados, domingos e feriados)

Além dos benefícios listados nós também oferecemos:

Salário compatível com mercado;
Plano de carreira.";Confidencial;;Rio de Janeiro;Júnior/ Trainee;VagasCom;;;Farmacêutico(a) - Leme - RJ
 há 2 dias;"Descrição

Descrição:

Adecco, líder mundial de soluções de RH, estamos presentes em 60 países, com mais de 5.500 filiais em que trabalham mais de 30.000 pessoas, em parceria com mais de 100.000 empresas clientes, distribuídas por todo o Mundo, oferecemos uma ampla variedade de serviços voltados para Recursos Humanos.

Assessoramos importante empresa do ramo de inovação em ciência dos materiais




Principais responsabilidades:




Desenvolver um MRP executável, que equilibre atendimento ao cliente, disponibilidade de material, capacidades da planta e níveis de estoque direcionados;

Desenvolver metas de estoque e estoque de segurança para equilibrar oferta e demanda com metas de serviço;

Identificar proativamente gaps de oferta e demanda de curto prazo e propor soluções;

Criar e entregar proativamente comunicações apropriadas para as principais partes interessadas internas e parceiros comerciais;

Desenvolver e acionar estratégias de alocação com a contribuição das principais partes interessadas durante a escassez de suprimentos;

Trabalhar em estreita colaboração com o Planejamento de Demanda para entender a demanda mundial de produtos;

Monitorar e relatar as principais métricas de serviço que suportam objetivos compartilhados entre a cadeia de suprimentos e a manufatura;

Trabalhar em estreita colaboração com os centros de distribuição regionais para estabelecer níveis de estoque regionais que atendam às metas de serviço e se alinhem com as metas globais;

Como SME da linha de produtos, trabalhar com a manufatura para manter e otimizar os parâmetros de planejamento;

Monitorar a movimentação lenta e o excesso de estoque e apoiar o processo de devolução do cliente;

Suporte a integrações de sistemas, introduções de novos produtos, transferências de linhas de produtos ou projetos de descontinuação de produtos, conforme necessário;

Desenvolver análises e relatórios relacionados a projeções de nível de estoque, planos de recuperação, requisitos de capacidade, métricas de desempenho, etc. conforme necessário;

Utilizar ERP e sistemas de relatórios para criar ferramentas de gerenciamento de alerta de estoque para identificar e abordar lacunas para resolução.


Idiomas:

Inglês - Nível Avançado


Outros requisitos:

Conhecimento e habilidades




Forte conhecimento dos conceitos e processos da Cadeia de Suprimentos (suprimento, demanda, planejamento de capacidade e distribuição e gestão de estoque);

Fortes habilidades analíticas com resolução de problemas demonstrada;

Capacidade de trabalhar efetivamente de forma multifuncional, usar habilidades de influência, construir consenso e orientar a tomada de decisões;

Excelentes habilidades de comunicação oral e escrita, incluindo habilidades de apresentação;

Pessoa detalhista com forte capacidade de multitarefa;

Capacidade de definir e comunicar prioridades e trabalhar em um ambiente de negócios dinâmico;

Habilidades de resolução de conflitos;

Familiaridade e conhecimento de trabalho de sistemas ERP ou aplicativos de software de planejamento.




Educação e experiência




Experiência em planejamento de fabricação e/ou Supply Chain;

BA/BS é necessário, preferencialmente em Engenharia, Estatística, Administração de Empresas, Gestão de Operações ou disciplina similar;

Inglês avançado: verbal e escrito;

Deve ter conhecimentos avançados de excel;

Certificação APICS (CPIM/CSCP ou equivalente) é uma vantagem.

Escolaridade mínima: Ensino Superior - Completo";Confidencial;;São Paulo;Pleno;VagasCom;;;Supply Planner
 há 2 dias;"Descrição

Descrição:

Responsável por operar máquina de corte CNC em chapas de aço, a qual realiza o corte térmico e faz a leitura previa do produto a ser confeccionado de acordo com as especificações do nesting. Poderá operar máquinas de: plasma, oxicorte ou laser.


Outros requisitos:
Experiência anterior na função;
Conhecimento em processo de plasma, oxicorte ou laser;
Disponibilidade de horário para 2º turno;
Disponibilidade de horário para finais de semana;";Painco Indústria e Comércio;;São Paulo;Auxiliar/ Operacional;VagasCom;;;Operador de Máquina de Corte Cnc
 há 2 dias;"Descrição

Descrição:

• Local de atuação: Saquarema/RJ

• Realizar atendimento e identificação dos pacientes

• Receber, avaliar e arquivar a documentação exigida para o atendimento;

• Encaminhar o paciente para o local da consulta;

• Atender telefone, verificar e-mails e operar o sistema interno informatizado;

• Registrar o atendimento e colher assinaturas necessárias;

• Preencher planilhas diárias de atendimento no setor para fins de controle e estatística;

• Cumprir normas, rotinas e protocolos institucionais;

Realizar demais atividades inerentes ao cargo.

Outros requisitos:
Ensino Superior completo em Psicologia
CRP sem restrições e ativo no estado do Rio de Janeiro";Prima Qualitá Saúde;;Saquarema;Júnior/ Trainee;VagasCom;;;S023/2022 Psicólogo
 há 2 dias;"Descrição

Descrição:




• Local de atuação: Saquarema/RJ

• Atuar nas atividades de controle e gerenciamento de medicamentos e correlatos;

• atuar tecnicamente na dispensação e distribuição de medicamentos e correlatos, envol-vendo verificação do receituário, validade e quantidade;

• Participar da elaboração, coordenação e implementação de políticas de medicamentos;

• Orientar sobre uso de produtos e prestar serviços farmacêuticos;

• Realizar pesquisa sobre os efeitos de medicamentos e outras substâncias sobre órgãos, tecidos e funções vitais dos seres humanos;

• Realizar controle e garantia de qualidade, fracionamento, armazenamento, distribuição e dispensação de fármacos;

• Prestar assistência segura, humanizada e individualizada aos pacientes críticos;

• Realizar demais atividades inerentes ao cargo.





Outros requisitos:

• Graduação em Farmácia Completo

• Registro no CRF sem restrições e ativo no estado do Rio de Janeiro

•";Prima Qualitá Saúde;;Saquarema;Júnior/ Trainee;VagasCom;;;S024/2022 Farmacêutico
 há 2 dias;"Descrição

Descrição:

• Local de atuação: Saquarema/RJ

• Atender pacientes para prevenção, habilitação e reabilitação de pessoas utilizando pro-cedimentos específicos de terapia ocupacional

• Prestar assistência aos pacientes;

• Avaliar o paciente e orientá-lo nos cuidados em seu domicílio e/ou orientar cuidado-res/familiares,

• Realizar protocolos terapêuticos necessários para o processo de reabilitação;

• Prestar assistência segura, humanizada e individualizada aos pacientes críticos;

• Realizar demais atividades inerentes ao cargo.





Outros requisitos:

• Graduação em Terapia Ocupacional Completo

• Registro no CREFITO sem restrições e ativo no estado do Rio de Janeiro";Prima Qualitá Saúde;;Saquarema;Júnior/ Trainee;VagasCom;;;S022/2022 Terapeuta Ocupacional
