Data_Publicacao;Descricao;Empresa;Funcao;Localidade;Nivel_experiencia;Plataforma;Setor;Tipo_emprego;Titulo
 há 2 dias;"Descrição

Descrição:




Requisito: ensino médio completo (necessário apresentar o certificado no momento da inscrição).




Conhecimentos necessários: experiência no processo de produção e carregamento de Etanol e pacote Office intermediário.




Conhecimento desejável: programa 5S, Melhoria Contínua, manutenção e ferramentas Leans.




Atribuições: cumprir as normas de segurança da empresa conforme o sistema de gestão de Saúde e Segurança Ocupacional (SSO), executar tarefas de forma segura, cumprir as normas ambientais de acordo com a política de Meio Ambiente. Praticar e aplicar o procedimento de Melhoria Contínua, promover soluções para anomalias e oportunidades levantadas, realizar acompanhamento do estoque e carregamento de veículos de acordo com a política da Qualidade conforme os procedimentos e os padrões técnicos de processo.




Horário de trabalho: disponibilidade para trabalhar em escala 6x1.




Local de trabalho: INDÚSTRIA/LOGÍSTICA (Carregamento de Etanol) / Usina Boa Vista – Quirinópolis (GO).




Profissionais com deficiência: a São Martinho acredita no seu potencial. Inscreva-se e venha fazer parte do nosso time!


";Usina São Martinho;;Quirinópolis;Auxiliar/ Operacional;VagasCom;;;Operador Mantenedor Processos Industriais Pl (logística)
 há 2 dias;"Descrição

Segmento da Empresa: Holding Saúde.

Local: Asa Sul.

Horário de trabalho: Segunda a sexta de 08h às 18h ou 09h às 19h.

Requisitos obrigatórios: No mínimo ensino superior cursando; Pacote Office; Vivência na área de marketing.

Requisito desejável (será um diferencial): Experiência em empresas do ramo da saúde.  

Remuneração: Entre 3.000,00 e 3.500,00.

Benefícios: VT + VR de 30,00/dia + Auxílio extra de 100,00 para alimentação + Plano de Saúde SulAmérica com coparticipação em exames e consultas + Possibilidade de carreira.

Atividades/Responsabilidades: 

       Estabelecer relacionamento com cliente interno e receber todas as demandas de marketing para a regional DF;

       Estudar e interpretar as demandas junto ao MKT corporativo definido briefing e planejamento tático para atender as demandas;

       Desdobrar ações de marketing alinhadas ao budget disponível da regional;

       Acompanhar e medir resultados de ações de marketing na regional criando e adaptando ferramentas de mensuração;

       Captar e alimentar dados para relatórios e criar apresentações validando-as com MKT corporativo;

       Interface com agências de publicidade para desenvolvimento de materiais e campanhas de acordo com a necessidade regional, seguindo a identidade do grupo;

       Intermediar relações da empresa com a assessoria de imprensa seguindo orientações da organização e conforme calendário de saúde e ações ligadas ao negócio da regional (campanhas, eventos e etc);

       Acompanhar o todo o processo junto a agência de desenvolvimento de peças/ações até que a sua entrega seja concluída;

       Monitoramento e acompanhamento de mídias sociais através do fornecedor responsável;

       Atender demanda de comunicação visual interna e externa na regional garantindo a adequação de novas instalações e manutenções;

       Implantar projetos regionais, criando, planejando e produzindo ações de marketing;

       Estabelecer o briefing para criação de campanhas utilizando agências para a produção de arte final, seguindo padrões definidos pela empresa, acompanhando e medindo os resultados das mesmas;

       Elaboração de eventos médicos, atendendo demanda da área médica e da gestão das marcas;

       Elaboração de eventos com operadoras de saúde, de acordo com as necessidades alinhados a área comercial e gestão das marcas;

       Gestão do calendário de campanhas sazonais/regionais;

       Cotação de brindes e ações datas e/ou campanhas;

       Acompanhamento e monitoramento dos players da concorrência;

       Realizar atividades administrativas da área de marketing relacionadas a controle de notas fiscais/pagamentos de fornecedores, interface com área de compras/financeira garantido a finalização do processo;

       Gestão dos contratos dos fornecedores de marketing (vigência/prazo e etc) com avaliação de oportunidades de sinergia.

 

 

 ";SPOT Pessoas e Resultados;;Brasília;Júnior/ Trainee;VagasCom;;;Analista de Marketing
 há 2 dias;"Descrição

Descrição:

SUAS ATIVIDADES:




Analisar documentos de exportação e garantir a qualidade das informações pertinentes;
Elaborar DU-E, Conhecimento Aéreo, LPCO e demais documentos pertinentes aos tramites de exportação;
Realizar interface com órgãos aduaneiros quando necessário.




SEU PERFIL:




Ensino Superior Cursando ou Completo;
Experiência com Exportação de no mínimo 1 ano atuando com os tramites de desembaraço aduaneiro.

Outros requisitos:

REQUISITOS DESEJÁVEIS:

Conhecimento básico no Pacote Office;
Conhecimento intermediário no Excel.




INFORMAÇÕES ADICIONAIS:

Horário da vaga: Segunda a Sexta das 18:00hs às 03:48hs;
Duração do contrato temporário: 5 meses.";DHL Express;;São Paulo;Júnior/ Trainee;VagasCom;;;Analista de Exportação Jr - Temporário (campinas)
 há 2 dias;"Descrição

Descrição:
Desenvolver atividades de emissão, programação, apropriação e acompanhamento de serviços do setor (leitura, vistoria, prospecção e recuperação de clientes, etc), utilizando sistemas corporativos, elaborando documentos e relatórios e analisando e garantindo o padrão de qualidade, prazos, metas, custos e satisfação do cliente.
Preencher, analisar, apresentar e monitorar desempenhos e resultados de serviços, processos, indicadores e projetos do setor, identificando desvios e oportunidades de melhorias, gerando dados para tomada de decisões e atualização de bases cadastrais, garantindo o padrão e a qualidade das informações.
Propor e acompanhar projetos e melhorias que possam gerar ganhos de faturamento, arrecadação, eficiência operacional e redução de custos.
Atuar no tratamento de não conformidades identificadas no processo, através da proposição e aplicação de ações corretivas.
Apoiar na confecção e análise de cronogramas e relatórios de produtividade e desempenho de equipes, colaborando na implantação e monitorando indicadores, para acompanhamento dos resultados da área.
Apoiar na confecção de escalas, distribuição de tarefas e na orientação sobre os serviços, para garantir melhor qualidade e eficiência.

Outros requisitos:

Superior Completo ou Cursando em Administração, Economia ou Engenharia de Produção

Experiência anterior será um diferencial




Desejável:

Excel avançado

Power Bi";Confidencial;;Rio de Janeiro;Júnior/ Trainee;VagasCom;;;Analista Comercial I
 há 2 dias;"Descrição

Descrição:

Realizar vendas externas (perfil PAP) e no varejo. Ações externas para captação de clientes e vendas dos serviços de telefonia (internet banda larga, tv por assinatura e telefone fixo) e quando necessário dar suporte nas vendas em lojas do varejo.

 

Outras informações:

44hrs Semanais

Escala: 6x1 (folgas alternadas)

Vale-transporte - Passagens necessárias

Vale-refeição ou Alimentação

Assistência Médica (Seguros Unimed Coparticipação)

Assistência Odontológica (Bradesco)

Participação nos resultados anual

Seguro de Vida

Oportunidade de carreira

Desconto em cursos e faculdades parceiros

30% de desconto em serviços de empresas parceiras.

Folga no dia do seu aniversário

Carteirinha Sesc

 

Requisitos:




Ensino médio completo
Ter atuado em vendas externas.

Outros requisitos:

Ensino médio completo

Ter atuado em vendas externas.";Brasil Center Comunicações;;Três Corações;Auxiliar/ Operacional;VagasCom;;;Promotor de Vendas Residencial
 há 2 dias;"Descrição

Descrição:

Realizar vendas externas (perfil PAP) e no varejo. Ações externas para captação de clientes e vendas dos serviços de telefonia (internet banda larga, tv por assinatura e telefone fixo) e quando necessário dar suporte nas vendas em lojas do varejo.

 

Outras informações:

44hrs Semanais

Escala: 6x1 (folgas alternadas)

Vale-transporte - Passagens necessárias

Vale-refeição ou Alimentação

Assistência Médica (Seguros Unimed Coparticipação)

Assistência Odontológica (Bradesco)

Participação nos resultados anual

Seguro de Vida

Oportunidade de carreira

Desconto em cursos e faculdades parceiros

30% de desconto em serviços de empresas parceiras.

Folga no dia do seu aniversário

Carteirinha Sesc

 

Requisitos:




Ensino médio completo
Ter atuado em vendas externas.

Outros requisitos:

Ensino médio completo

Ter atuado em vendas externas.";Brasil Center Comunicações;;Viçosa;Auxiliar/ Operacional;VagasCom;;;Promotor de Vendas Residencial
 há 2 dias;"Descrição

Suas Responsabilidades:

Auxiliar na observação sistemática do estado de saúde dos trabalhadores, nos levantamentos de doenças profissionais, lesões traumáticas, doenças epidemiológicas;
Participar dos programas de prevenção de acidentes, de saúde e de medidas reabilitativas;
Desempenhar tarefas relativas a campanhas de educação sanitária;
Preencher os relatórios de atividades do ambulatório dos serviços de médico e de enfermagem do trabalho;
Auxiliar na realização de exames pré-admissionais, periódicos, demissionais, e outros determinados pelas normas da instituição; 
Entre outras atividades pertinentes ao cargo.
 

O que será necessário para ocupar esse cargo:

Curso Técnico de enfermagem do trabalho Registro no COREN
Conhecimento no sistema SOC
 

 ";Confidencial;;Todo o Brasil;Técnico;VagasCom;;;Técnico de Enfermagem do Trabalho
 há 2 dias;"Descrição

Descrição:

Executar atividades de suporte no fechamento de caixa, elaboração e acompanhamento do fluxo de caixa, conciliação bancária, controle de contas e relatórios gerenciais.

Organiza todos os documentos pertinentes a área financeira, como notas fiscais e boletos.

Lançamentos nos sistemas de controle financeiro da empresa quando preciso.

Entre outras atividades relacionadas á área.





Outros requisitos:

Ensino superior cursando;


";Confidencial;;Guarulhos;Auxiliar/ Operacional;VagasCom;;;Auxiliar Financeiro
 há 2 dias;"Descrição

Descrição:

Experiência em rotinas administrativas como orçamento, compras, faturamento encerramento de Ordens de Serviços.




Habilidade com excel




Desejável conhecimento no sistema SAP




Perfil comportamental: Facilidade em relacionamento interpessoal e características de pro atividade.


Outros requisitos:

Apoiar o departamento de Serviços, através da realização das rotinas administrativas dentro de sua área de atuação (oficina, campo ou contrato)";Grupo SERES;;Bahia;Auxiliar/ Operacional;VagasCom;;;Auxiliar Administrativo de Serviços
 há 2 dias;"Descrição

Descrição:

Analista da área de inteligência comercial focado em Vida, Previdência e Investimentos, responsável pela construção/sustentação de painéis de gestão comercial (funil de vendas, produtitivade, entre outros) a partir da programação de ferramentas na linguagem Power BI (e correlatas) e análises diversas, utilizando metodologias predominandimente quantitativas (como Analytics), com foco em ações que objetivem a melhoria da produtividade/efetividade da área comercial.




Principais Atribuições:




Estruturar/sustentar ferramentas para apoio à gestão do comercial, com foco em produtividade e eficiência de toda a cadeia (programação de ferramentas - power bi e correlatas);
Desenvolver análises de inteligência comercial;
Implementar as ações resultantes de forma colaborativa (construindo / se relacionando com outras áreas da companhia);
Acompanhar resultados/benchmarks e implementar ajustes/correções, buscando maior efetividade/produtividade de toda a área comercial e fomentando a cultura de análise quantitativa (analytics)




Exemplos de atividades:




Programar e sustentar os dashboards gerenciais do comercial, a partir de atualizações contínuas e evoluções resultantes de conversas com a liderança, comercial e demais stakeholders (dashboard atualmente na linguagem de Power BI);
Documentar tecnicamente as regras de negócios e os indicadores das soluções desenvolvidas;
Conduzir análises quantitativas e qualitativas para diversas ações de produtividade comercial (buscar o porquê de cada ação/componente da área comercial), com foco predominante nas análises quantitativas (por exemplo, ações de cross sell);
Testar iniciativas, medir resultados, promover ajustes e conduzir roll-outs;
Colaborar com outras áreas da companhia na busca de insights/informações e implementação de iniciativas;
Apoiar iniciativas conduzidas por outras áreas que necessitem do input comercial;
Análises ad –hoc de eficiência (ex: ações comerciais de guerrilha, promoções de produtos, engajamento de corretores, etc)
Análises Concorrência (Benchmark de Vendas); Orientação externa, benchmark e ligação com as BUs
Segmentação Corretores (modelagem e acompanhamento da implementação)
Ações Produtividade Corretores e filiais


Outros requisitos:

Gradução em Ciência Atuariais, Estatística, Computação, Economia, Engenharia ou Adm;




Conhecimento em programação e manipulação de dados - destaque para conhecimento profundo na solução Power BI (requerido) e conhecimento em ferramentas correlatas (ex: SAS, tableau, data studios, visual basic e access)




Experiência em:

Programação em Power BI (requerido) e conhecimento em ferramentas correladas;

Elaboração de análises quantitativas e qualitativas;

Implementação de ações de negócio (análise, planejamento, ação, pilotos/testes, roll out, comunicação, ajustes)


";SulAmérica;;São Paulo;Sênior;VagasCom;;;Analista de Inteligência Comercial
