Data_Publicacao;Descricao;Empresa;Funcao;Localidade;Nivel_experiencia;Plataforma;Setor;Tipo_emprego;Titulo
 em 18/04/2022;"Descrição

Descrição:

A Kornferry em parceria com o Banco Carrefour te convida a fazer parte de um mundo de oportunidades e ver tua carreira decolar!

Aqui no Banco Carrefour nos organizamos e trabalhamos de forma ágil, prezando pela tomada rápida de decisão. Como a principal Fintail do país e parte de um dos maiores grupos varejista do Brasil, queremos transformar a vida dos nossos clientes por meio do crédito e da inclusão digital e isso só é possível em função da nossa constante transformação e do foco em criar novas soluções cada vez mais integradas, digitais, de fácil acesso para todos e com foco principal em nosso cliente.










Buscamos profissional com perfil consultivo, experiência em políticas de crédito e bons conhecimentos em SQL.

Desenvolver estratégias com intuito de otimizar as políticas de crédito, cobrança ou crédito pessoal.

Gerar insights e feedbacks para as equipes de políticas e negócios

Gerar e acompanhar indicadores Otimizar e automatizar processos de decisão


Outros requisitos:

Experiência com desenvolvimento e manutenção de políticas de crédito e ou Analytics.

Desejável experiência com produtos de cartão e empréstimo pessoal;

Conhecimento em linguagem de programação - SQL, Python;

Superior completo nos cursos: Estatistica, Matemática, Engenharia ou áreas afins.











";Korn Ferry;;100% Home Office;Pleno;VagasCom;;;Analista de Politicas de Crédito Sr.
 em 19/04/2022;"Descrição

Responsabilidades:

Preparar e identificar frascos de coleta de águas e efluentes, etiquetando-os, adicionando preservantes adequados e agrupando-os em caixas para o momento da coleta. 

Conduzir veículo (moto ou carro) para o transporte de amostras e materiais de laboratório. 

Realizar coletas e análises de água (bruta ou tratada) e efluentes, utilizando acessórios adequados e seguindo procedimentos pré-definidos, de forma a possibilitar o fornecimento de amostras representativas. 

Abastecer laboratórios operacionais com insumos, equipamentos e reagentes, realizando o controle de estoque destes materiais e informando à Supervisão, de forma a possibilitar reposições e análises. 

Vistoriar e aferir equipamentos de análise, conforme procedimentos pré-definidos, para mantê-los funcionando adequadamente e gerar resultados confiáveis. 

Atender clientes externos na verificação de qualidade da água, através da execução de ordens de serviço, registrando informações do solicitante e coletando amostras para envio ao laboratório. 

Manter e organizar o laboratório, equipamentos e acessórios de coleta e análise de amostras, deixando-os limpos e em condições adequadas de uso. 

Participar de ações do Programa Olhar Ambiental, em eventos e visitas às unidades operacionais.

Requisitos:

Formação -ENSINO TÉCNICO EM QUÍMICA OU GESTÃO AMBIENTAL

CNH A/B

 ";Confidencial;;Votorantim;Técnico;VagasCom;;;Laboratorista
 em 13/05/2022;"Descrição

Descrição:

Empresa: Gerdau

Somos a Gerdau. Somos 30 mil colaboradores, com presença industrial em 10 países. Produzimos aços longos, especiais, planos e minério de ferro para atender cerca de 100 mil clientes de setores da construção civil, indústria, agropecuário, automotivo, energia eólica, óleo e gás, açúcar e álcool, rodoviário e naval.

Somos a maior recicladora de sucata ferrosa da América Latina. Somos carros, aviões e pontes que conectam pessoas. Somos casas que registram histórias. Começos e recomeços. Empoderamos pessoas para construir o futuro! Acreditamos que as pessoas são o maior diferencial competitivo. Por isso, valorizamos talentos e investimos no desenvolvimento de nossos colaboradores, abrindo novas oportunidades de carreira!

A Gerdau, uma multinacional brasileira presente em 10 países, está contratando Vendedor (a) Externo para Comercial Gerdau SINOP-MT

 Nós buscamos pessoas que sejam apaixonadas por desafios, que estimule a criação de um ambiente diverso, que tenha a segurança como valor inegociável e que se motivem pela oportunidade de empoderar pessoas.

 Se interessou? Veja a descrição da atividade e candidate-se até dia 30/07/2022

 O Vendedor Externo será responsável pela prospecção, atendimento e desenvolvimento de clientes na área de SINOP




 Como escopo do trabalho deverá:

 • Coordenar e administrar sua carteira de clientes, prospectando novos para incremento e aumento de share de mercado;

• Propiciar atendimento personalizado ao cliente;

• Efetuar atendimento do cliente através de visitas, e-mail ou por telefone;

• Responder as cotações recebidas através do e-mail, WhatsApp ou por telefone;

• Realizar o cadastro de clientes garantindo a qualidade dos dados informados;

• Implantar pedido de vendas, realizar gestão efetiva da carteira de pedidos, cotações, tratativas de reclamações de clientes (RC), limites de créditos, baixa de duplicatas e gestão da inadimplência;

• Conhecer a região de atuação: concorrentes, perfil dos clientes e políticas comerciais praticadas;

• Identificar as necessidades/dificuldades do cliente, trazendo e propondo melhores soluções.

• Fornecer subsídios técnicos e comerciais para as áreas de apoio com recomendações/informações para os trabalhos de relacionamento, vendas e marketing.

• Necessário possuir veiculo próprio (carro).

Qualificações:

Graduação em Administração ou áreas correlatas;

Conhecimento Pacote Oficce, SAP;

Desejável experiência na área comercial.

O que oferecemos?

• Assistência médica hospitalar UNIMED Nacional: sem carência, modalidade enfermaria

• Pronto atendimento virtual do Hospital Albert Einstein – sem custo.

• Assistência odontológica.

• Seguro de vida em grupo e auxílio funeral.

• Benefício farmácia.

• Previdência privada.

• Vale-refeição ou alimentação.

• Programa +Cuidado: assistência profissional e confidencial para problemas pessoais – sem custo.

• Seguro veicular .

• Comissão de Vendas

• Participação nos Lucros ou Resultados.

O que desejamos?

• Apurado senso de resolução de problemas.

•Vontade de aprender e se desenvolver continuamente.

• Boas habilidades de comunicação e interpessoais (capaz de engajar outras áreas).

• Espírito colaborativo e ágil.

• Proatividade e autonomia.

Aprender, desaprender, reaprender. Está pronto para um novo desafio? 

*Vale lembrar que o processo será totalmente conduzido aqui pela plataforma Vagas. Acompanhe seu e-mail e fique de olho nas fases!";Comercial Gerdau;;Sinop;Júnior/ Trainee;VagasCom;;;Vendedor Externo (a)
 em 20/06/2022;"Descrição

Descrição:

Qual o perfil que buscamos?

Buscamos profissionais que sejam dinâmicos, com boa capacidade de organização para nutrir relações sustentáveis. Esperamos que cultivem um ambiente favorável à trocas, aproveitando oportunidades de colaboração entres áreas.




Como é no dia a dia?

Contribuir para a atualização de dados do setor, através do lançamento de informações no sistema;
Contribuir para o atendimento adequado dos pacientes e/ou clientes internos, mediante a prestação de informações pessoalmente ou por telefone;
Auxiliar nas atividades administrativas do departamento, por meio da organização de documentos e prontuários;
Cumprimento com as normas Institucionais, bem como as orientações do SESMT no que se refere às medidas de precauções e uso de equipamentos de proteção individual, com a finalidade de preservar a saúde.




Para essa vaga, é essencial ter:

Ensino Médio completo 




Carga Horária e Unidade:

Horário: a combinar (6h de segunda a sexta-feira)

Unidade: Paulista - (Bela Vista/ São Paulo) - Próximo ao Metrô Vergueiro




O que oferecemos?

Vale Transporte

Vale Alimentação

Refeitório no local

Assistência Médica

Assistência Odontológica

Kit Natal

Viva 365: Ações e programas no âmbito das 5 saúdes - emocional, intelectual, físico, social e financeiro. Tais como: PAP (Programa de Apoio Pessoal)- canal de comunicação formado por uma ampla equipe de especialistas (psicólogos, assistentes sociais, advogados, pedagogos, nutricionistas, fisioterapeutas, educadores físicos, consultores financeiros e pet consultores).

Núcleo de Saúde do Colaborador- serviço de telemedicina, pronto atendimento e agendamentos exclusivo para colaboradores com médicos generalistas, psicólogos, fisioterapeutas e acupuntura dentro da BP.




Excelente porque somos plurais!

Somos mais de 7000 colaboradores e aqui levamos a sério a diversidade. Cada pessoa que compõe a BP tem uma história de vida, uma trajetória, uma visão de mundo. E ao somarmos essas visões, vemos os desafios que temos de outros ângulos trazendo novas respostas para as velhas perguntas, e ajudando a fazer novas perguntas. É dessa forma que a inovação está sempre presente, de uma forma prática, funcional e que melhora a vida das pessoas. E assim vamos engrandecendo o nosso jeito de ser BP.




Se identificou?

Estamos empolgados pra contar com você na BP!

#VemSerBP




Quer saber mais sobre nós?

Acesse nossas redes:

Linkedin

Facebook /bporgbrInstagram";BP - A Beneficência Portuguesa de São Paulo;;São Paulo;Auxiliar/ Operacional;VagasCom;;;Ajudante Administrativo
 em 17/05/2022;"Descrição

Descrição:

Ser um profissional com conhecimento técnico e estratégico. Utilizando seus conhecimentos para levar a área a um novo patamar, entendendo a dinâmica do Banco.

Apoiará a coordenação na função de Risk Analytics e o Time de Governança e Monitoramento de Riscos realizando estudos e definições de apetite dos principais indicadores de Riscos visando o auxílio na tomada de decisões da Direção do Banco. Desenvolvimento de solução com Data Discovery e Visualization. Montagem de apresentações executivas para a Direção. Em resumo, a missão é realizar análises preditivas, prescritivas, descritiva e diagnostica voltadas a Gestão de Riscos.





Outros requisitos:

Experiência mínima de 4 anos em Risk Analytics;

Pacote Office;

Indicadores e dinâmica de gestão financeira; Conhecimentos de programação (SQL, Python/R, SAS);

Habilidade em modelagem matemática e estatística;

Habilidade em desenvolvimento de dashboards (data vis);


";Korn Ferry;;São Paulo;Sênior;VagasCom;;;Analista de Risco de Crédito Jr
 em 21/06/2022;"Descrição

Descrição:

Estágio em Engenharia de Telecomunicação

 

Requisitos: 

Estudantes de graduação em Engenharia de Telecomunicação, Engenharia Elétrica, Engenharia Civil ou áreas correlata;
Inglês – avançado;
Disponibilidade para estagiar de 6hrs/dia.




Habilidades:

Habilidade de trabalhar com diversas tarefas;
Excel intermediário (VBA será um diferencial);
Conhecimento em linguagens de programação
Excelente planejamento e organização
Boa comunicação

 

Benefícios: Plano de Saúde, Plano Odontológico, Vale-refeição e Vale-transporte.

Horário: carga horária de 6h/dia ou 30 horas semanais.

Bolsa compatível com o mercado";Huawei;;Recife;Estágio;VagasCom;;;Estágio em Engenharia
 em 26/07/2022;"Descrição

Descrição:

- Inspeção de equipamentos e conjuntos mecânicos;




- Elaboração de Planejamento de Manutenção para equipamentos industriais;




- Análise de falhas;




- Gestão de Sobressalentes;




- Coordenação intervenções em equipamentos;




- Dimensionamento básico de máquinas e conjuntos mecânicos.


Outros requisitos:

Disponibilidade para residir em ALTO ARAGUAIA – MT.

Curso Técnico em Mecânica


";Louis Dreyfus Company;;Alto Araguaia;Sênior;VagasCom;;;Técnico de Manutenção Mecânica
 em 25/07/2022;"Descrição

O grupo RD – Gente, Saúde e Bem-estar é uma empresa líder no mercado brasileiro de farmácias. Com as nossas marcas Droga Raia e Drogasil espalhadas por todo o país e milhares de funcionários(as) empenhados(as) em cuidar de perto da saúde e bem-estar das pessoas em todos os momentos da vida. 

Oferecemos um ambiente produtivo, de muito trabalho e aprendizado, onde a inovação e a paixão estão sempre presentes. Tudo isso faz com que a RD seja mais que uma empresa e, sim, um local de vida, como é a sua casa! Além disso, oferecemos um plano de carreira, que possibilitará crescimento profissional e a realização dos seus sonhos. 

Até 2030, queremos ser o grupo que mais contribui para uma sociedade mais saudável. Para isso, entendemos que o nosso compromisso vai além do cuidado com a saúde individual. É preciso cuidar das pessoas, dos negócios e do planeta. Vamos juntos nessa? 

O que estamos buscando? 

Você é apaixonado(a) pelo universo da saúde, beleza e bem-estar? Ama desafios e adora enfrentá-los em equipe? Você quer proporcionar uma experiência incrível aos clientes e fazê-los se sentirem únicos? Essa oportunidade é para você! 

Quais as principais responsabilidades? 

Você trabalhará na loja e terá contato direto com os nossos clientes, auxiliando-os com dúvidas, operando o caixa e ajudando no recebimento, reposição e organização de mercadorias. Buscamos um perfil otimista, criativo e que goste de gente! 

O que precisa ter? 

Maior de 18 anos; 
Ensino Médio completo. 

O que oferecemos? 

Escala de trabalho: 6 x 1 (você trabalha 6 dias e folga 1, podendo trabalhar sábados, domingos e feriados)  
Assistência médica, Assistência odontológica, Auxílio academia, Auxílio desenvolvimento, Auxílio farmácia e Convênio com empresas parceiras, participação nos Lucros ou Resultados, Seguro de vida e Vale-transporte.  

Diversidade & Inclusão 

Na RD, assumimos o compromisso de incluir e empoderar nossos(as) funcionários(as) por meio da promoção da diversidade e da inclusão. Valorizamos as pessoas, construindo uma cultura acolhedora e de respeito a todos e todas. Seja quem você é aqui!  
#vemserRD ";RD - Droga Raia - Drogasil;;São Paulo;Auxiliar/ Operacional;VagasCom;;;Atendente de Loja - ALPHAVILLE ,JAGUARE, BUTANTA, GRANJA VIANA
 em 25/07/2022;"Descrição

Você trabalhará na loja e terá contato direto com os nossos clientes, prestando consultoria farmacêutica, aplicando medicamentos injetáveis, treinando a equipe e organizando os medicamentos psicotrópicos e termolábeis. Buscamos pessoas comunicativas, resilientes, empáticas e que gostem de gente!";RD;;Osasco;Júnior/ Trainee;VagasCom;;;Farmacêutico(a) - Osasco, Carapicuíba, Barueri e Itapevi
 em 09/06/2022;"Descrição

Descrição:

• Principais responsabilidades:

o Padronizar as rotinas de trabalho e de planejamento de manutenção (Rotina e Paradas Programadas e Geral); buscar melhoria contínua na gestão do planejamento; medir e acompanhar anualmente os resultados da manutenção, visando otimizar o tempo de parada e da utilização eficaz e econômica do pessoal, materiais e equipamentos;

o Assegurar o desenvolvimento de soluções técnicas e tecnológicas de melhorias em procedimentos e sistemas da manutenção, visando ganho de produtividade e proporcionando o aumento de disponibilidade dos sistemas de manutenção;

o Atuar como intermediário das equipes de Manutenção e Tecnologia da Informação para garantir as funcionalidades do software de manutenção ou CMMS (Computerized Maintenance Management System);

o Definir o perfil de acesso ao CMMS de acordo com a função das pessoas das equipes de Manutenção e assegurar o acesso de acordo com a política de Controles Internos;

o Desenvolver ferramentas de Gestão da Manutenção (métodos, sistemas e indicadores) e garantir sua funcionalidade;

o Elaborar em conjunto com os Gerentes de Manutenção o plano orçamentário de Manutenção e disponibilizar ferramenta de acompanhamento para o acompanhamento do Custos de Manutenção (Opex e Capex) e garantir a confiabilidade das informações;

o Padronizar as rotinas de trabalho e de planejamento de manutenção, estabelecendo normas, procedimentos técnicos, métodos de trabalhos e operacionalização da implantação, visando garantir a continuidade dos métodos mais eficazes;

o Elaborar cronograma de atividades do planejamento das paradas programadas, emergencial e geral da unidade, liderando e garantindo o cumprimento de todos os processos de planejamento e programação;

o Conduzir agenda de reuniões gerenciais com report semanal do planejamento de rotina e da parada geral, realizando análise crítica do processo após sua conclusão em busca da melhoria contínua;

o Buscar melhoria contínua na gestão do planejamento de manutenção, estudando o histórico, analisando a aplicação das propostas das equipes rotina e parada, identificando novas oportunidades externas de fornecedores ou de empresas do setor em que atua, buscando sempre a redução de custo, maior qualidade e produtividade;

o Medir e acompanhar anualmente os resultados da manutenção, comparando os índices técnicos obtidos com os de outras empresas nacionais e internacionais ou do setor em que atua, identificando possíveis ganhos e propondo estratégias, metas e ações;

o Atender aos requisitos de Segurança, Qualidade e Meio Ambiente, através do cumprimento das diretrizes estabelecidas pela empresa e pelas normas ISO 9000, ISO 14000, OHSAS 18001 e demais programas de gestão;

o Praticar os procedimentos e normas do SIG.





Idiomas:

Inglês - Nível Intermediário


Outros requisitos:

• Requisitos:

o Experiência em planejamento de manutenção em grandes indústrias;

o Desejável experiência no mercado de Papel e Celulose;

o Domínio e atuação no processo de grandes paradas de fábricas;

o Conhecer os procedimentos e normas do SIG.


";Suzano;;Três Lagoas;Supervisão/ Coordenação;VagasCom;;;Consultor de Planejamento de Manutenção
