Data_Publicacao;Descricao;Empresa;Funcao;Localidade;Nivel_experiencia;Plataforma;Setor;Tipo_emprego;Titulo
 hoje;"Descrição

Descrição:

Quais serão suas atividades:

• Buscar melhorias para os processos da frota,

• Fechamento do programa de remuneração variável,

• Criação e controle de indicadores,




Você precisa destas habilidades e experiências:

• Ensino Superior Completo ou cursando, Administração Empresas, Logística ou áreas afins,

• Vivência em Ferramentas de Gestão da Rotina;

• Conhecimento em pacote Office (Excel e Power Point Intermediário)




Vale a pena mencionar: Horário de trabalho (ADM – 08h às 18h)


Outros requisitos:


";Ypê;;Amparo;Júnior/ Trainee;VagasCom;;;Analista Logística Jr
 hoje;"Descrição

Área de Atuação: Complexo do Hospital das Clínicas

Carga horária: 4 horas mensais, conforme escala

Local de trabalho: São Paulo

Requisitos:

Formação superior em Medicina com Residência em Hematologia e Hemoterapia (obrigatoriedade de anexar documentação)

Registro profissional CRM ativo (obrigatoriedade de anexar documentação)

Curso Complementar em Transplante de Medula Óssea (obrigatoriedade de anexar documentação)

Comprovante atualizado de vacinação contra COVID-19 (obrigatoriedade de anexar documentação)


Conhecimentos desejáveis: Conhecimentos em transplante de medula óssea.

 

Atribuições: 

- Atividades relacionadas a subespecialidade em transplante de medula óssea; 

- Atendimento de pacientes ambulatoriais no hospital dia do TMO (atendimentos pré e pós-transplante) – 1º andar do PAMB;

- Assistência médica em enfermaria de transplante de medula óssea (avaliação de pacientes internados no 8º andar)  

- Discussão e orientação dos residentes de hematologia geral e transplante de medula óssea; 

- Coleta de medula óssea em centro cirúrgico para doadores selecionados (da instituição ou do REDOME); 

- Participações das reuniões clínicas do transplante de medula óssea;

- Plantões de fim de semana no hospital dia do TMO com escalas pré-definidas entre os assistentes e duração de 12 horas (com remuneração a parte); 

- Visitas de fim de semana para orientações dos casos de transplante e avaliação de pacientes com escalas pré-definidas entre os assistentes.



Etapas do Processo Seletivo:

1º etapa: Avaliação de títulos - análise do currículo e da documentação solicitada
 
2º etapa: Prova escrita

e/ou

3º etapa: Prova prática

4º etapa: Entrevista

Prazo de inscrição: 25/08/2022 a 31/08/2022";FFM;;São Paulo;Júnior/ Trainee;VagasCom;;;Médico (Hematologia- TMO)
 hoje;"Descrição

Descrição:

Quais serão suas atividades:




Cumprir o plano de análise de inspeção de recebimento de materiais;
Contribuir para manutenção de programas de Qualidade;
Garantir o cumprimento das especificações de produtos e processos;
Realizar o bloqueio de produtos fora do padrão, garantindo qualidade dos produtos fabricados.




Você precisa dessas habilidades e experiências:




Ensino Médio Completo;
Ensino Técnico em Química, Alimentos ou áreas afins (diferencial);
Conhecimento em SAP (diferencial) e pacote Office.




Vale a pena mencionar: Segunda a Sábado, das 14h05 às 22h20.




Se você tem as experiências e competências acima, estamos em busca de um profissional como você! Mas se você não se identificou com a vaga, compartilhe e faça a diferença!




Todas as nossas vagas são abertas para pessoas com deficiência (PcD).";Ypê;;Anápolis;Auxiliar/ Operacional;VagasCom;;;Inspetor de Qualidade
 hoje;"Descrição

Para trabalhar no setor de Manutenção da Associação Saúde da Família – ASF.

 

Este processo seletivo é misto (com a participação de candidatos internos e externos) e destina-se ao suprimento das vagas efetivas, vagas por prazo determinado e ainda para compor um banco de candidatos pré-aprovados para futuras oportunidades nas regiões Norte (Freguesia do Ó/ Brasilândia/ Cachoeirinha/ Casa Verde), Sul (Capela do Socorro/Parelheiros) e Oeste (Lapa/Pinheiros).

     
REQUISITOS EXIGIDOS:

 

• Ensino Médio Completo;

• Experiência comprovada como oficial de manutenção;

• NR10 (Segurança em instalações e serviços em eletricidade), NR33 (Segurança e saúde nos trabalhos em espaços confinados) e NR35 (Trabalho em altura);

• Cursos específicos na área, será considerado um diferencial;

• Manter atualizada a documentação legal (CPF e RG) no cadastro da plataforma VAGAS;

• Residir preferencialmente nas regiões Norte (Freguesia do Ó/ Brasilândia/ Cachoeirinha/ Casa Verde), Sul (Capela do Socorro/Parelheiros) e Oeste (Lapa/Pinheiros);

• Disponibilidade para início imediato.

 

PRINCIPAIS ATRIBUIÇÕES:

 

• Realizar atividades específicas e de apoio operacional de manutenção nos serviços de saúde;

• Executar pequenos serviços de manutenção e reparos em mobiliários, como ajustes, apertos etc.;

• Cortar, montar e instalar vidros, vitrais e espelhos;

• Executar trabalhos de carpintaria em geral, quando necessário;

• Efetuar serviços em instalações sanitárias e hidráulicas;

• Realizar serviços de pedreiro em pequenos reparos de construção civil;

• Executar serviços básico de pintura externas e internas na edificação;

• Executar serviços e reparos em instalações elétricas;

• Preparar e revestir tetos, paredes e outras partes de edificações com material apropriado;

• Trabalhar seguindo normas de segurança, higiene, qualidade e preservação ambiental;

• Efetuar conservação de edificações e equipamentos em geral executando serviços sob orientação;

• Zelar pela manutenção, limpeza, e conservação do seu local de trabalho, bem como, a guarda e o controle de todo material, aparelhos e equipamentos sob sua responsabilidade;

• Informar ao responsável imediato falhas/irregularidades que prejudiquem a realização satisfatória da tarefa;

• Executar outras tarefas compatíveis com as exigências para o exercício da função. 

 

CONDIÇÕES DA VAGA:

 

• Carga horária: 40 horas semanais;

• Salario: R$ 3.112,96;

• Benefícios: VR R$ 810,00 + VA R$ 200,00;

• Local de trabalho: Município de São Paulo, especificamente nas regiões Norte (Freguesia do Ó/ Brasilândia/ Cachoeirinha/ Casa Verde), Sul (Capela do Socorro/Parelheiros) e Oeste (Lapa/Pinheiros).


CRITÉRIOS DE DESEMPATE:

 

• Na hipótese de igualdade de pontuação final terá preferência, sucessivamente, o candidato: com maior idade, de acordo com o que estabelece a Lei nº 10.741/03 e com o maior número de filhos menores de 18 anos.

 
INFORMAÇÕES COMPLEMENTARES:


Conforme consta no Regimento Interno de Recursos Humanos da ASF:

 

• No capítulo II (Da Admissão) Artigo 9º é vedada a admissão de familiares e afins (irmão/ã, pai, mãe, filho/a, cônjuge, sobrinho/a, neto/a e familiares advindos do casamento e união estável) de Funcionário pertencente ao Quadro de Pessoal da ASF para trabalhar na mesma unidade institucional e/ou vincular-se hierarquicamente;

• O Código de Ética e de Conduta Profissional da ASF está disponível para consulta no site www.saudedafamilia.org / “Espaço reservado ao funcionário – ERP”.

 

Observação: 

 

• Não omitir se já tiver sido funcionário da ASF, em razão dos prazos legais para recontratação;

• Os candidatos aprovados em processo seletivo realizado exclusivamente para vagas por prazo determinado (PDE) que não aceitarem a vaga oferecida, serão considerados desclassificados da respectiva seleção.

 

VAGAS TAMBÉM PARA PROFISSIONAIS COM DEFICIÊNCIA

 

DATA DE INÍCIO DA CANDIDATURA: 25/08/2022.

 

DATA DE TÉRMINO DA CANDIDATURA: 26/08/2022.";Associação Saúde da Família;;São Paulo;Técnico;VagasCom;;;Oficial de Manutenção Predial - Regiões Norte, Sul e Oeste
 hoje;"Descrição

Para trabalhar no setor de Manutenção da Associação Saúde da Família – ASF.

 

Este processo seletivo é misto (com a participação de candidatos internos e externos) e destina-se ao suprimento das vagas efetivas, vagas por prazo determinado e ainda para compor um banco de candidatos pré-aprovados para futuras oportunidades nas regiões Norte (Freguesia do Ó/ Brasilândia/ Cachoeirinha/ Casa Verde), Sul (Capela do Socorro/Parelheiros) e Oeste (Lapa/Pinheiros).

                                                                          
REQUISITOS EXIGIDOS:

 

• Ensino Fundamental/Médio Completo;

• Experiência comprovada como auxiliar de manutenção;

• NR10 (Segurança em instalações e serviços em eletricidade), NR33 (Segurança e saúde nos trabalhos em espaços confinados) e NR35 (Trabalho em altura);

• Certificação em manutenção predial ou área relacionada será considerado um diferencial;

• Manter atualizada a documentação legal (CPF e RG) no cadastro da plataforma VAGAS;

• Residir preferencialmente nas regiões Norte (Freguesia do Ó/ Brasilândia/ Cachoeirinha/ Casa Verde), Sul (Capela do Socorro/Parelheiros) e Oeste (Lapa/Pinheiros);

• Disponibilidade para início imediato.

 

PRINCIPAIS ATRIBUIÇÕES:

 

• Garantir o funcionamento adequado dos serviços de saúde, executando manutenções preventivas e corretivas da infraestrutura predial e física; 

• Inspecionar os prédios e reparar os sistemas mecânicos para garantir que estejam de acordo com os padrões de saúde e segurança;

• Executar a manutenção de sistemas elétricos (substituir lâmpadas e soquetes, limpar e reparar painéis de disjuntores etc.);

• Auxiliar na instalação de sistemas de ventilação, refrigeração etc. e, quando necessário, realizar reparos;

• Realizar a manutenção de sistemas hidráulicos e de aquecimento;

• Inspecionar os sistemas de alarme (incêndio, proteção) e, quando necessário, programar reparos;

• Executar reparos manuais quando necessário (consertar fechaduras, substituir vidros etc.);

• Realizar procedimentos gerais de conservação (por exemplo, trabalhos de paisagismo) e outras tarefas atribuídas (pintura, carpintaria etc.);

• Realizar o cronograma de execução de serviços e registrar as manutenções finalizadas;

• Elaborar documentação técnica;

• Trabalhar em conformidade com normas técnicas, de qualidade, de segurança e higiene;

• Realizar serviços de pintura em geral, assentar azulejo, piso, troca de placa de forro.

 

CONDIÇÕES DA VAGA:

 

• Carga horária: 40 horas semanais;

• Salario: R$ 2.003,33;

• Benefícios: VR R$ 810,00 + VA R$ 200,00;

• Local de trabalho: Município de São Paulo, especificamente nas regiões Norte (Freguesia do Ó/ Brasilândia/ Cachoeirinha/ Casa Verde), Sul (Capela do Socorro/Parelheiros) e Oeste (Lapa/Pinheiros).


CRITÉRIOS DE DESEMPATE:

 

• Na hipótese de igualdade de pontuação final terá preferência, sucessivamente, o candidato: com maior idade, de acordo com o que estabelece a Lei nº 10.741/03 e com o maior número de filhos menores de 18 anos.

 
INFORMAÇÕES COMPLEMENTARES:


Conforme consta no Regimento Interno de Recursos Humanos da ASF:

 

• No capítulo II (Da Admissão) Artigo 9º é vedada a admissão de familiares e afins (irmão/ã, pai, mãe, filho/a, cônjuge, sobrinho/a, neto/a e familiares advindos do casamento e união estável) de Funcionário pertencente ao Quadro de Pessoal da ASF para trabalhar na mesma unidade institucional e/ou vincular-se hierarquicamente;

• O Código de Ética e de Conduta Profissional da ASF está disponível para consulta no site www.saudedafamilia.org / “Espaço reservado ao funcionário – ERP”.

 

Observação: 

 

• Não omitir se já tiver sido funcionário da ASF, em razão dos prazos legais para recontratação;

• Os candidatos aprovados em processo seletivo realizado exclusivamente para vagas por prazo determinado (PDE) que não aceitarem a vaga oferecida, serão considerados desclassificados da respectiva seleção.

 

VAGAS TAMBÉM PARA PROFISSIONAIS COM DEFICIÊNCIA

 

DATA DE INÍCIO DA CANDIDATURA: 25/08/2022.

 

DATA DE TÉRMINO DA CANDIDATURA: 26/08/2022.";Associação Saúde da Família;;São Paulo;Auxiliar/ Operacional;VagasCom;;;Auxiliar de Manutenção - Regiões Norte, Sul e Oeste
 hoje;"Descrição

Descrição:

CMOC Niobio

Reporte: Coordenador Projetos

Área: Projetos

Horário de Trabalho: Administrativo







Pré-requisitos – Formação:







Ensino Superior Completo em Administração, Contabilidade ou Engenharias

 

Outros Requisitos Necessários:







Conhecimento e experiência compatível com o cargo;
Conhecimento na gestão de custos e planejamento financeiro;
Elaboração de apresentação gerencial e análise de Indicadores;
Pacote Office Intermediário;
Sistema Integrado de Gestão (SAP)







Resumo das responsabilidades do cargo: 




Responsável por realizar a gestão dos projetos Capex da área de SIB (Projetos de Engenharia) para a unidade de Nióbio, analisando e controlando os custos dos projetos em relação ao orçado e validando os rateios das despesas alocando-o de forma corretamente. Realizar a gestão financeira dos projetos e emissão e controle de requisições, fazer o levantamento de informações e elaboração de relatórios gerenciais e apresentações, seguindo rigorosamente as políticas e procedimentos da organização. É responsável pelo ciclo de vida e gestão físico-financeiro dos projetos no sistema de gestão e controle de documentação, de modo a garantir o total compliance dos processos e colaborar com a excelência operacional.







Principais atividades:







Conduzir reuniões de desempenho físico-financeiro dos projetos, através de apresentações mensais e elaboração de ata e plano de ação;
Catalogar itens de compra, emitir requisições, controlar e assegurar prazo de entrega, identificar e armazenar no almoxarifado de projetos, manter a guarda dos materiais;
Compilar e analisar os dados de custo dos projetos e contratos que faz gestão (área Engenharia) e atualizar as planillhas de controle com custos incorridos e previsão de fluxo de caixa;
Conduzir o processo de custeio mensal, apurando custos dos projetos. Atualizar e processar os rateios necessários, conforme contratos e saldos disponíveis;
Arquivar toda documentação de gestão de projetos e conduzir o processo de ativação dos projetos e assegurar que seja ativados no prazo requerido pelo Financeiro;
Dar apoio aos líderes de projetos quanto a gestão financeira e de documentação dos projetos. Dar apoio nos processos de auditorias financeiras de projetos e de gestão integrada, executando ações para resolver não conformidade no sistema de gestão e dar solução;
Elaborar e atualizar os relatórios gerenciais como projeção do cronograma físico-financeiro do Capex e Opex, KPIs e Desempenho Mensal da área;
Cumprir os procedimentos, regras e politicas de gestão da área, bem como execução e controle de RNCs sob responsabilidade do sistemas de gestão integrada dentro do prazo.";CMOC Brasil;;Ouvidor;Pleno;VagasCom;;;Analista de Engenharia Pl
 hoje;"Descrição

Descrição:

CMOC Niobio

Reporte: Coordenador Projetos

Área: Projetos

Horário de Trabalho: Administrativo







Pré-requisitos – Formação:







Ensino Superior Completo em Administração, Contabilidade ou Engenharias

 

Outros Requisitos Necessários:







Conhecimento e experiência compatível com o cargo;
Conhecimento na gestão de custos e planejamento financeiro;
Elaboração de apresentação gerencial e análise de Indicadores;
Pacote Office Intermediário;
Sistema Integrado de Gestão (SAP)







Resumo das responsabilidades do cargo: 




Responsável por realizar a gestão dos projetos Capex da área de SIB (Projetos de Engenharia) para a unidade de Nióbio, analisando e controlando os custos dos projetos em relação ao orçado e validando os rateios das despesas alocando-o de forma corretamente. Realizar a gestão financeira dos projetos e emissão e controle de requisições, fazer o levantamento de informações e elaboração de relatórios gerenciais e apresentações, seguindo rigorosamente as políticas e procedimentos da organização. É responsável pelo ciclo de vida e gestão físico-financeiro dos projetos no sistema de gestão e controle de documentação, de modo a garantir o total compliance dos processos e colaborar com a excelência operacional.







Principais atividades:







Conduzir reuniões de desempenho físico-financeiro dos projetos, através de apresentações mensais e elaboração de ata e plano de ação;
Catalogar itens de compra, emitir requisições, controlar e assegurar prazo de entrega, identificar e armazenar no almoxarifado de projetos, manter a guarda dos materiais;
Compilar e analisar os dados de custo dos projetos e contratos que faz gestão (área Engenharia) e atualizar as planillhas de controle com custos incorridos e previsão de fluxo de caixa;
Conduzir o processo de custeio mensal, apurando custos dos projetos. Atualizar e processar os rateios necessários, conforme contratos e saldos disponíveis;
Arquivar toda documentação de gestão de projetos e conduzir o processo de ativação dos projetos e assegurar que seja ativados no prazo requerido pelo Financeiro;
Dar apoio aos líderes de projetos quanto a gestão financeira e de documentação dos projetos. Dar apoio nos processos de auditorias financeiras de projetos e de gestão integrada, executando ações para resolver não conformidade no sistema de gestão e dar solução;
Elaborar e atualizar os relatórios gerenciais como projeção do cronograma físico-financeiro do Capex e Opex, KPIs e Desempenho Mensal da área;
Cumprir os procedimentos, regras e politicas de gestão da área, bem como execução e controle de RNCs sob responsabilidade do sistemas de gestão integrada dentro do prazo.";CMOC Brasil;;Ouvidor;Pleno;VagasCom;;;Analista de Engenharia Pl
 hoje;"Descrição

Descrição:

CMOC Fosfatos Ouvidor

Reporte: Coordenador Operação de Mina

Área: Topografia

Horário de Trabalho: Administrativo




 

Pré-requisitos – Formação:







Ensino Médio Completo;
Desejável: Cursando Ensino Técnico em Mineração ou Topografia.







Outros requisitos necessários:







Experiência em atividade de Topografia;
Desejável conhecimento em GPS RTK, Scanner, Estação Total;
Pacote Office Básico.







Resumo das Responsabilidades do cargo




Realizar os levantamentos e marcações topográficas em geral, abrir picadas no campo, marcação furos, conferências de perfuração, com o objetivo de gerar dados para controles de estoques, cálculos volumétricos, atualizações cadastrais, dentre outros.




Principais atividades:







Realizar marcação e levantamento topográfico em campo;
Fazer a alocação dos recursos necessários para realização das atividades em campo: polígonos de lavra, canaletas de drenagem, sumps;
Delimitar avanços em depósitos de estéril e lotes e marcar furos, estaqueando os avanços de lavra da mina;
Conferir cotas nas frentes de lavra, depósitos e lotes;
Levantar estradas periféricas, propriedades, divisas, cercas, redes de energia, vegetação, rios quando solicitado, abrindo picadas em matas quando for preciso;
Fazer medições de piezômetros, ruídos, vibração (em desmontes);
Implantar e retirar prismas Sistema GeoMos na mina;
Fazer marcação dos furos de perfuração e desmonte;
Apoiar as atividades de batimetria das barragens e lagoas da CMOC;
Confeccionar objetos de sinalização de mina (Pontaletes refletivos e estacas de marcação);
Suportar esporadicamente a equipe de geologia em amostragem de campo;
Suportar esporadicamente a equipe de Geotecnia de mina e barragens com marcações topográficas;
Apoiar o topografo de mina em levantamentos topográficos das demais unidades da CMOC.







 ";CMOC;;Ouvidor;Auxiliar/ Operacional;VagasCom;;;Assistente de Topografia
 hoje;"Descrição

Descrição:

CMOC Fosfatos Ouvidor

Reporte: Coordenador Operação de Mina

Área: Topografia

Horário de Trabalho: Administrativo




 

Pré-requisitos – Formação:







Ensino Médio Completo;
Desejável: Cursando Ensino Técnico em Mineração ou Topografia.







Outros requisitos necessários:







Experiência em atividade de Topografia;
Desejável conhecimento em GPS RTK, Scanner, Estação Total;
Pacote Office Básico.







Resumo das Responsabilidades do cargo




Realizar os levantamentos e marcações topográficas em geral, abrir picadas no campo, marcação furos, conferências de perfuração, com o objetivo de gerar dados para controles de estoques, cálculos volumétricos, atualizações cadastrais, dentre outros.




Principais atividades:







Realizar marcação e levantamento topográfico em campo;
Fazer a alocação dos recursos necessários para realização das atividades em campo: polígonos de lavra, canaletas de drenagem, sumps;
Delimitar avanços em depósitos de estéril e lotes e marcar furos, estaqueando os avanços de lavra da mina;
Conferir cotas nas frentes de lavra, depósitos e lotes;
Levantar estradas periféricas, propriedades, divisas, cercas, redes de energia, vegetação, rios quando solicitado, abrindo picadas em matas quando for preciso;
Fazer medições de piezômetros, ruídos, vibração (em desmontes);
Implantar e retirar prismas Sistema GeoMos na mina;
Fazer marcação dos furos de perfuração e desmonte;
Apoiar as atividades de batimetria das barragens e lagoas da CMOC;
Confeccionar objetos de sinalização de mina (Pontaletes refletivos e estacas de marcação);
Suportar esporadicamente a equipe de geologia em amostragem de campo;
Suportar esporadicamente a equipe de Geotecnia de mina e barragens com marcações topográficas;
Apoiar o topografo de mina em levantamentos topográficos das demais unidades da CMOC.







 ";CMOC;;Ouvidor;Auxiliar/ Operacional;VagasCom;;;Assistente de Topografia
 hoje;"Descrição

Descrição:

CMOC Fosfatos Ouvidor

Reporte: Coordenador Operação de Mina

Área: Topografia

Horário de Trabalho: Administrativo







Pré-requisitos – Formação:







Ensino Técnico completo em Mineração ou Agrimensura.







Outros requisitos necessários:







Experiência com topografia nas áreas de mina, estradas, barragens, geotecnia e agrimensura;
Conhecimento em GPS RTK, Scanner, Estação Total, VANT;
Conhecimento básico do Software Riscan Pro;
Topografia de campo;
Pacote Office Intermediário







Resumo das responsabilidades do cargo:




Responsável por realizar os serviços topográficos como levantamentos, aerolevantamentos e marcações topográficas em geral, geração de mapas e projetos topográficos, com o objetivo de gerar dados para controles de estoques, cálculos volumétricos, planejamento de lavra, atualizações cadastrais, assegurando que todas as informações referentes a terrenos, propriedades, barragens estejam corretas e atualizadas.







Principais atividades:







Realizar marcação e levantamento topográfico nas minas, barragens, estoques de concentrado e barragens;
Locar recursos necessários para realização das atividades: polígonos de lavra, canaletas de drenagem, sumps;
Delimitar avanços em depósitos de estéril e lotes e marcar furos, estaqueando os avanços de lavra da mina;
Conferir cotas nas frentes de lavra, depósitos e lotes;
Levantar estradas periféricas, propriedades, divisas, cercas, redes de energia, vegetação, rios quando solicitado, abrindo picadas em matas quando for preciso;
Auxiliar-fazer medições de piezômetros, ruídos, vibração em desmontes;
Implantar e retirar prismas Sistema GeoMos na mina;
Fazer marcação dos furos de perfuração e desmonte;
Realizar batimetrias das barragens de rejeito e lagoas de água das unidades CMOC;
Realizar aerolevantamos com drone e vant;
Apoiar com a equipe de geotecnia e geologia com marcações e monitoramento topográfico.";CMOC Brasil;;Ouvidor;Júnior/ Trainee;VagasCom;;;Técnico Mineração Jr
