Data_Publicacao;Descricao;Empresa;Funcao;Localidade;Nivel_experiencia;Plataforma;Setor;Tipo_emprego;Titulo
21 hours ago ;"Prestar atendimento ao paciente garantindo seu acesso aos serviços pertinentes ao setor.

Responsabilidades e atribuições

Agendar, atender e orientar o cliente em suas necessidades e serviços pertinentes ao setor de quimioterapia, realizando procedimentos necessários, assegurando-o na utilização dos serviços e tratamentos corretos;
Viabilizar o atendimento de clientes nos prestadores de serviços realizando procedimentos necessários de autorização para esse atendimento;
Realizar pedidos de materiais de escritório e de enfermagem;
Tiras cópias das Prescrições Médicas dos Quimioterápicos para o faturamento;
Enviar as receitas médicas e do agendamento para farmacêutica responsável pela manipulação;
Protocolar e dar baixa nas guias autorizadas;
Recebimento de guias de Radioterapia e encaminhamento da guia para o prestador;
Sinalizar os quimioterápicos de Alto Custo para a farmacêutica responsável;
Alimentar a planilha com Estatística Mensal de Atendimento;
Enviar as Notas Fiscais para o setor responsável;
Fornecer suporte administrativo a equipe de enfermagem e médicos nas atividades pertinentes ao setor visando o bom atendimento ao paciente.


Requisitos e qualificações

Ensino Médio Completo

Experiência com atendimento ao cliente";Unimed Santos ;; Santos, São Paulo, Brazil;;LinkedIn;;;Recepcionista- Centro de Infusões
3 hours ago ;Vaga de Secretária - Alvorada em Rio Grande do Sul. A combinar. Período Integral. Efetivo – CLT Área e especialização profissional: Administração - Secretariado Nível hierárquico: Assistente Local de trabalho: Porto Alegre, RS Regime de contratação de tipo Efetivo – CLT Jornada Período Integral Oportunidade para Hospital de Alvorada. Benefícios adicionais: Refeição no local, Vale-transporte;Instituto de Cardiologia ;; Porto Alegre, Rio Grande do Sul, Brazil;;LinkedIn;;;Secretária - Alvorada
18 hours ago ;"Descrição da vaga: Resumo do perfil: Realizar o atendimento ao público em geral, atendimento telefônico, realizar a recepção de pessoas na empresa direcionando para cada setor; Realizar agendamento de compromissos da diretoria e demais gestores de cada área: Capacidade de boa comunicação oral e escrita; perfil para atender o público com empatia e bom atendimento; Organização do ambiente de atendimento - Recepção.




Requisitos: Nível fundamental completo ou cursando, com ou sem experiência na área de recepção, ambos os sexos, e que tenha disponibilidade de hórario.




Benefícios




Vale Transporte
Vale Refeição
Vale Alimentação
Assistência Médica
Assistência Odontológica
Seguro de Vida




Requisitos Necessários: Requisitos: Nível fundamental completo ou cursando, com ou sem experiência na área de recepção, ambos os sexos, e que tenha disponibilidade de hórario.




Salário: 1444,88




Contrato: CLT (Efetivo)";Recruta Simples Vagas ;; Brasília, Federal District, Brazil;;LinkedIn;;;Recepcionista
18 hours ago ;"Descrição da vaga: Resumo do perfil: Realizar o atendimento ao público em geral, atendimento telefônico, realizar a recepção de pessoas na empresa direcionando para cada setor; Realizar agendamento de compromissos da diretoria e demais gestores de cada área: Capacidade de boa comunicação oral e escrita; perfil para atender o público com empatia e bom atendimento; Organização do ambiente de atendimento - Recepção.




Requisitos: Nível fundamental completo ou cursando, com ou sem experiência na área de recepção, ambos os sexos, e que tenha disponibilidade de hórario.




Benefícios




Vale Transporte
Vale Refeição
Vale Alimentação
Assistência Médica
Assistência Odontológica
Seguro de Vida




Requisitos Necessários: Requisitos: Nível fundamental completo ou cursando, com ou sem experiência na área de recepção, ambos os sexos, e que tenha disponibilidade de hórario.




Salário: 1444,88




Contrato: CLT (Efetivo)";Recruta Simples Vagas ;; Brasília, Federal District, Brazil;;LinkedIn;;;Recepcionista
3 hours ago ;"DESCRIÇÃO

Sobre Nós

Quer fazer parte de uma das maiores redes de clínicas odontológicas do Brasil?

Há mais de 38 anos no mercado, o Grupo Clínicas Inteligentes é uma das maiores redes de clínicas odontológicas.

Presente em mais de 20 estados, o nosso grupo é formado por 4 marcas que contam com a colaboração de 2100 colaboradores e um dos melhores corpos clínicos do Brasil.

Com conceito de clínica popular, somos determinados a garantir o pronto atendimento em ambientes seguros, confortáveis e climatizados por um valor justo e acessível.

Nós do grupo Clínicas Inteligentes somos apaixonados pelo que fazemos. Acreditamos que o atendimento humanizado contagia e motiva a todos que se relacionam conosco.

O Grupo Clínicas Inteligentes informa que sua participação em nossos processos seletivos é gratuita e nenhum fornecedor ou terceiro está autorizado a cobrar valores para candidatura à vaga, treinamento, material didático ou qualquer outra despesa relacionada.

Sobre a Oportunidade

Responsável pelo agendamento de visitas e consultas, realizando atendimento presencial, prestando informações sobre procedimentos, registrando em sistema os dados sobre os pacientes, processamento de atualizações cadastrais, bem como realizar controle rigoroso de datas e horários agendados, procurando a confirmação antecipada dos pacientes e o tipo do procedimento a ser realizado.
Prestar orientação sobre os procedimentos iniciais, quando se tratar de primeiro atendimento, e encaminhá-los até o consultório, bem como cuidar da sinalização dos locais de atendimento, banheiro e copa.
Responsável por organizar e preparar o ambiente de trabalho antes da abertura da clínica para os clientes deixando o ambiente limpo e agradável.
Sempre que necessário, buscar alternativas de remanejamento de consultas, realizando encaixes e ajustes de emergências, de forma organizada e planejada, estabelecendo prioridades e comunicação com todos os envolvidos.
Controlar o estoque de suprimentos e providenciar a compra de itens de escritório, de higiene, de limpeza e copa, realizando o abastecimento dos insumos, quando necessário, bem como adotar medidas de controle de desperdício de água e energia elétrica, além de materiais odontológicos.
Receber e separar correspondências internas e externas, tais como: encomendas, telegramas, fax e correspondências bancárias, organizando-as e distribuindo-as aos destinatários, bem como arquivá-las de acordo com a classificação de assuntos.
Controlar e organizar os pagamentos dos pacientes, mantendo os prontuários atualizados após cada consulta, bem como providenciar, quando solicitado, atestados médicos, recibos, cartão de retorno, etc.
Realizar o pagamento diário para os prestadores de serviço (dentistas)
Realizar o depósito do caixa no dia seguinte
Abertura e Fechamento da clínica.

Escala de Segunda a Sábado

Horário: 10:00 AS 18:30

Bairro: Periperi

Local de trabalho: Salvador, BA
Regime de contratação de tipo: Efetivo – CLT
Jornada: Período Integral
Área e especialização profissional: Administração - Recepção
Nível hierárquico: Auxiliar
REQUISITOS

Escolaridade Mínima: Ensino Médio (2º Grau)

Formação Desejada

Recepcionista/Telefonista, Curso extra-curricular / Profissionalizante
HABILIDADES

Proatividade
Atendimento ao Publico (Interno e externo)
Organização
Relacionamento Interpessoal
Comunicação Verbal e Assertiva";Clinicas Inteligentes ;; Salvador, Bahia, Brazil;;LinkedIn;;;Recepcionista
15 hours ago ;"Estamos a procura de profissionais com experiência de 1 ano na área de Recepção, para fazer parte do nosso time.

Se você é um(a) profissional com boa fluencia verbal, com facilidade de relacionamento interpessoal, proativo(a), temos esta oportunidade para você!

Como Recepcionista, você será o primeiro ponto de contato da nossa empresa.

Os deveres do nosso Recepcionista incluem dar suporte administrativo a toda a organização. Você receberá visitantes e cumprimentará as pessoas que venham até a empresa.

Você também coordenará atividades de atendimento, incluindo distribuir correspondência e encaminhar chamadas telefônicas.

Para ter sucesso como Recepcionista, você deve ter uma personalidade agradável, e essa também é uma função de atendimento ao cliente.

Você também deve ser capaz de lidar com emergências prontamente e com eficiência, ao mesmo tempo que dinamiza as atividades do escritório. Habilidades para executar diversas tarefas são essenciais para essa posição.

Responsabilidades e atribuições

Receber os clientes na recepção cumprimentando, dando as boas-vindas, encaminhando e anunciando devidamente cada um ao atendimento solicitado
Atender selecionar e encaminhar telefonemas recebidos
Receber e separar a correspondência diária
Auxiliar gerente e vendedores


Requisitos e qualificações

Experiência de 1 ano na função
Boa fluência verbal e escrita
Experiência prática em equipamento de escritório (por exemplo, máquinas de fax e impressoras)
Atitude e aparência profissional
Capacidade de ser criativo e dinâmico quando surgir um problema
Excelentes habilidades organizacionais
Habilidades de execução de diversas tarefas e gerenciamento de tempo, com capacidade de priorizar tarefas
Conduta de atendimento ao cliente
Diploma do ensino médio;


Informações adicionais

Empresa oferece:

Salário compatível com o mercado

Vale transporte

Vale refeição ou alimentação

Plano de saúde";GRUPO RIO VEÍCULOS ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;Recepcionista
3 hours ago ;Vaga de Recepcionista - Secretária em São Paulo. A combinar. Período Integral. Efetivo – CLT Área e especialização profissional: Administração - Recepção Nível hierárquico: Auxiliar Local de trabalho: São Paulo, SP Regime de contratação de tipo Efetivo – CLT Jornada Período Integral Atuar na recepção, atender e filtrar ligações, anotar recados e receber visitas, se responsabilizar pela compra de materiais de escritório e higiene, fazer o direcionamento de ligações, envio e controle de correspondências, prestar apoio em ligações e pesquisas para a diretoria, fazer o controle e compras de suprimentos Benefícios adicionais: Bônus por resultado, Cesta básica, Estacionamento, Vale-transporte;Estrela Azul - Negocios Imobiliarios ;; São Paulo, São Paulo, Brazil;;LinkedIn;;;Recepcionista - Secretária
3 hours ago ;"DESCRIÇÃO

Sobre Nós

Quer fazer parte de uma das maiores redes de clínicas odontológicas do Brasil?

Há mais de 38 anos no mercado, o Grupo Clínicas Inteligentes é uma das maiores redes de clínicas odontológicas.

Presente em mais de 20 estados, o nosso grupo é formado por 4 marcas que contam com a colaboração de 2100 colaboradores e um dos melhores corpos clínicos do Brasil.

Com conceito de clínica popular, somos determinados a garantir o pronto atendimento em ambientes seguros, confortáveis e climatizados por um valor justo e acessível.

Nós do grupo Clínicas Inteligentes somos apaixonados pelo que fazemos. Acreditamos que o atendimento humanizado contagia e motiva a todos que se relacionam conosco.

O Grupo Clínicas Inteligentes informa que sua participação em nossos processos seletivos é gratuita e nenhum fornecedor ou terceiro está autorizado a cobrar valores para candidatura à vaga, treinamento, material didático ou qualquer outra despesa relacionada.

Sobre a Oportunidade

Responsável pelo agendamento de visitas e consultas, realizando atendimento presencial, prestando informações sobre procedimentos, registrando em sistema os dados sobre os pacientes, processamento de atualizações cadastrais, bem como realizar controle rigoroso de datas e horários agendados, procurando a confirmação antecipada dos pacientes e o tipo do procedimento a ser realizado.
Prestar orientação sobre os procedimentos iniciais, quando se tratar de primeiro atendimento, e encaminhá-los até o consultório, bem como cuidar da sinalização dos locais de atendimento, banheiro e copa.
Responsável por organizar e preparar o ambiente de trabalho antes da abertura da clínica para os clientes deixando o ambiente limpo e agradável.
Sempre que necessário, buscar alternativas de remanejamento de consultas, realizando encaixes e ajustes de emergências, de forma organizada e planejada, estabelecendo prioridades e comunicação com todos os envolvidos.
Controlar o estoque de suprimentos e providenciar a compra de itens de escritório, de higiene, de limpeza e copa, realizando o abastecimento dos insumos, quando necessário, bem como adotar medidas de controle de desperdício de água e energia elétrica, além de materiais odontológicos.
Receber e separar correspondências internas e externas, tais como: encomendas, telegramas, fax e correspondências bancárias, organizando-as e distribuindo-as aos destinatários, bem como arquivá-las de acordo com a classificação de assuntos.
Controlar e organizar os pagamentos dos pacientes, mantendo os prontuários atualizados após cada consulta, bem como providenciar, quando solicitado, atestados médicos, recibos, cartão de retorno, etc.
Realizar o pagamento diário para os prestadores de serviço (dentistas)
Realizar o depósito do caixa no dia seguinte
Abertura e Fechamento da clínica.

Escala de Segunda a Sabado

Horário: 10:00 ás 9:00

Bairro: São Cristóvão

Local de trabalho: Salvador, BA
Regime de contratação de tipo: Efetivo – CLT
Jornada: Período Integral
Área e especialização profissional: Administração - Recepção
Nível hierárquico: Auxiliar
REQUISITOS

Escolaridade Mínima: Ensino Médio (2º Grau)

Formação Desejada

Recepcionista/Telefonista, Curso extra-curricular / Profissionalizante
HABILIDADES

Proatividade
Atendimento ao Publico (Interno e externo)
Organização
Comunicação Verbal e Assertiva
Relacionamento Interpessoal
BENEFÍCIOS

VA
VR";Clinicas Inteligentes ;; Salvador, Bahia, Brazil;;LinkedIn;;;Recepcionista
3 hours ago ;"DESCRIÇÃO

Sobre Nós

Quer fazer parte de uma das maiores redes de clínicas odontológicas do Brasil?

Há mais de 38 anos no mercado, o Grupo Clínicas Inteligentes é uma das maiores redes de clínicas odontológicas.

Presente em mais de 20 estados, o nosso grupo é formado por 4 marcas que contam com a colaboração de 2100 colaboradores e um dos melhores corpos clínicos do Brasil.

Com conceito de clínica popular, somos determinados a garantir o pronto atendimento em ambientes seguros, confortáveis e climatizados por um valor justo e acessível.

Nós do grupo Clínicas Inteligentes somos apaixonados pelo que fazemos. Acreditamos que o atendimento humanizado contagia e motiva a todos que se relacionam conosco.

O Grupo Clínicas Inteligentes informa que sua participação em nossos processos seletivos é gratuita e nenhum fornecedor ou terceiro está autorizado a cobrar valores para candidatura à vaga, treinamento, material didático ou qualquer outra despesa relacionada.

Sobre a Oportunidade

Responsável pelo agendamento de visitas e consultas, realizando atendimento presencial, prestando informações sobre procedimentos, registrando em sistema os dados sobre os pacientes, processamento de atualizações cadastrais, bem como realizar controle rigoroso de datas e horários agendados, procurando a confirmação antecipada dos pacientes e o tipo do procedimento a ser realizado.
Prestar orientação sobre os procedimentos iniciais, quando se tratar de primeiro atendimento, e encaminhá-los até o consultório, bem como cuidar da sinalização dos locais de atendimento, banheiro e copa.
Responsável por organizar e preparar o ambiente de trabalho antes da abertura da clínica para os clientes deixando o ambiente limpo e agradável.
Sempre que necessário, buscar alternativas de remanejamento de consultas, realizando encaixes e ajustes de emergências, de forma organizada e planejada, estabelecendo prioridades e comunicação com todos os envolvidos.
Controlar o estoque de suprimentos e providenciar a compra de itens de escritório, de higiene, de limpeza e copa, realizando o abastecimento dos insumos, quando necessário, bem como adotar medidas de controle de desperdício de água e energia elétrica, além de materiais odontológicos.
Receber e separar correspondências internas e externas, tais como: encomendas, telegramas, fax e correspondências bancárias, organizando-as e distribuindo-as aos destinatários, bem como arquivá-las de acordo com a classificação de assuntos.
Controlar e organizar os pagamentos dos pacientes, mantendo os prontuários atualizados após cada consulta, bem como providenciar, quando solicitado, atestados médicos, recibos, cartão de retorno, etc.
Realizar o pagamento diário para os prestadores de serviço (dentistas)
Realizar o depósito do caixa no dia seguinte
Abertura e Fechamento da clínica.

Escala de Segunda a Sabado

Horário: 10:00 ás 9:00

Bairro: São Cristóvão

Local de trabalho: Salvador, BA
Regime de contratação de tipo: Efetivo – CLT
Jornada: Período Integral
Área e especialização profissional: Administração - Recepção
Nível hierárquico: Auxiliar
REQUISITOS

Escolaridade Mínima: Ensino Médio (2º Grau)

Formação Desejada

Recepcionista/Telefonista, Curso extra-curricular / Profissionalizante
HABILIDADES

Proatividade
Atendimento ao Publico (Interno e externo)
Organização
Comunicação Verbal e Assertiva
Relacionamento Interpessoal
BENEFÍCIOS

VA
VR";Clinicas Inteligentes ;; Salvador, Bahia, Brazil;;LinkedIn;;;Recepcionista
10 hours ago ;"Sexo feminino, a partir de 18 anos, ensino médio completo, ter conhecimento básico de computação, boa comunicação, ser organizada e gostar de trabalhar com pessoas.




Exigências da Vaga




Idade: 18 a 30 anos
Escolaridade: Ensino Médio - Concluído
Sexo: Feminino
Habilitação:




Benefícios da Vaga";Cebrac Franchising ;; Uberaba, Minas Gerais, Brazil;;LinkedIn;;;Telefonista/Recepcionista
10 hours ago ;"Sexo feminino, a partir de 18 anos, ensino médio completo, ter conhecimento básico de computação, boa comunicação, ser organizada e gostar de trabalhar com pessoas.




Exigências da Vaga




Idade: 18 a 30 anos
Escolaridade: Ensino Médio - Concluído
Sexo: Feminino
Habilitação:




Benefícios da Vaga";Cebrac Franchising ;; Uberaba, Minas Gerais, Brazil;;LinkedIn;;;Telefonista/Recepcionista
14 hours ago ;O atendente de farmácia realizará a leitura e a interpretação de prescrições médicas, a dispensação e comercialização de medicamentos e produtos, controle e gestão de estoque e organização e controle do armazenamento de medicamentos, cosméticos e todos os outros produtos do ponto de venda.;Farmes Rede de Farmácias ;; Vila Velha, Espírito Santo, Brazil;;LinkedIn;;;Atendente de Farmácia
