Data_Publicacao;Descricao;Empresa;Funcao;Localidade;Nivel_experiencia;Plataforma;Setor;Tipo_emprego;Titulo
8 hours ago ;"Vaga de Recepcionista - Shopping Morumbi em São Paulo. R$ 1.500,00 a R$ 1.600,00 (Bruto mensal). Período Integral. Efetivo – CLT Área e especialização profissional: Administração - Recepção Nível hierárquico: Auxiliar Local de trabalho: São Paulo, SP Regime de contratação de tipo Efetivo – CLT Jornada Período Integral Responsável por recepcionar, orientar e acompanhar os clientes à mesa; gerenciar a fila de espera; manter a área da espera e recepção limpas e organizadas; atendimento telefônico externo durante o plantão.";Inklua ;; São Paulo, São Paulo, Brazil;;LinkedIn;;;Recepcionista - Shopping Morumbi
5 hours ago ;"O grupo RD – Gente, Saúde e Bem-estar é uma empresa líder no mercado brasileiro de farmácias. Com as nossas marcas Droga Raia e Drogasil espalhadas por todo o país e milhares de funcionários(as) empenhados(as) em cuidar de perto da saúde e bem-estar das pessoas em todos os momentos da vida. Oferecemos um ambiente produtivo, de muito trabalho e aprendizado, onde a inovação e a paixão estão sempre presentes. Tudo isso faz com que a RD seja mais que uma empresa e, sim, um local de vida, como é a sua casa! Além disso, oferecemos um plano de carreira, que possibilitará crescimento profissional e a realização dos seus sonhos. Até 2030, queremos ser o grupo que mais contribui para uma sociedade mais saudável. Para isso, entendemos que o nosso compromisso vai além do cuidado com a saúde individual. É preciso cuidar das pessoas, dos negócios e do planeta. Vamos juntos nessa? O que estamos buscando? Você é apaixonado pelo universo da saúde, beleza e bem-estar? Ama desafios e adora enfrentá-los em equipe? Você quer proporcionar uma experiência incrível aos clientes e fazê-los se sentirem únicos? Essa oportunidade é para você! Quais as principais responsabilidades? Você trabalhará na loja e terá contato direto com os nossos clientes, auxiliando-os com dúvidas, operando o caixa e ajudando no recebimento, reposição e organização de mercadorias. Buscamos um perfil otimista, criativo e que goste de gente! O que precisa ter? Maior de 18 anos; Ensino Médio completo. O que oferecemos? Escala de trabalho: 6 x 1 (você trabalha 6 dias e folga 1, podendo trabalhar sábados, domingos e feriados) Assistência médica, Assistência odontológica, Auxílio academia, Auxílio desenvolvimento, Auxílio farmácia e Convênio com empresas parceiras; Participação nos Lucros ou Resultados, Seguro de vida e Vale-transporte. Diversidade & Inclusão Na RD, assumimos o compromisso de incluir e empoderar nossos(as) funcionários(as) por meio da promoção da diversidade e da inclusão. Valorizamos as pessoas, construindo uma cultura acolhedora e de respeito a todos e todas. Seja quem você é aqui! #vemserRD Endereço: Avenida Feliciano Sodré 171

Beneficios

Formação Acadêmica:

Não informado

Experiência

Salário:

A combinar

Cargo

Atendente de Loja

Empresa

Drogasil

Comércio de produtos farmacêuticos.

Ramo

Saúde/ Hospitalar";Drogasil ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;Atendente de Loja local
5 hours ago ;"O grupo RD – Gente, Saúde e Bem-estar é uma empresa líder no mercado brasileiro de farmácias. Com as nossas marcas Droga Raia e Drogasil espalhadas por todo o país e milhares de funcionários(as) empenhados(as) em cuidar de perto da saúde e bem-estar das pessoas em todos os momentos da vida. Oferecemos um ambiente produtivo, de muito trabalho e aprendizado, onde a inovação e a paixão estão sempre presentes. Tudo isso faz com que a RD seja mais que uma empresa e, sim, um local de vida, como é a sua casa! Além disso, oferecemos um plano de carreira, que possibilitará crescimento profissional e a realização dos seus sonhos. Até 2030, queremos ser o grupo que mais contribui para uma sociedade mais saudável. Para isso, entendemos que o nosso compromisso vai além do cuidado com a saúde individual. É preciso cuidar das pessoas, dos negócios e do planeta. Vamos juntos nessa? O que estamos buscando? Você é apaixonado pelo universo da saúde, beleza e bem-estar? Ama desafios e adora enfrentá-los em equipe? Você quer proporcionar uma experiência incrível aos clientes e fazê-los se sentirem únicos? Essa oportunidade é para você! Quais as principais responsabilidades? Você trabalhará na loja e terá contato direto com os nossos clientes, auxiliando-os com dúvidas, operando o caixa e ajudando no recebimento, reposição e organização de mercadorias. Buscamos um perfil otimista, criativo e que goste de gente! O que precisa ter? Maior de 18 anos; Ensino Médio completo. O que oferecemos? Escala de trabalho: 6 x 1 (você trabalha 6 dias e folga 1, podendo trabalhar sábados, domingos e feriados) Assistência médica, Assistência odontológica, Auxílio academia, Auxílio desenvolvimento, Auxílio farmácia e Convênio com empresas parceiras; Participação nos Lucros ou Resultados, Seguro de vida e Vale-transporte. Diversidade & Inclusão Na RD, assumimos o compromisso de incluir e empoderar nossos(as) funcionários(as) por meio da promoção da diversidade e da inclusão. Valorizamos as pessoas, construindo uma cultura acolhedora e de respeito a todos e todas. Seja quem você é aqui! #vemserRD Endereço: Avenida Feliciano Sodré 171

Beneficios

Formação Acadêmica:

Não informado

Experiência

Salário:

A combinar

Cargo

Atendente de Loja

Empresa

Drogasil

Comércio de produtos farmacêuticos.

Ramo

Saúde/ Hospitalar";Drogasil ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;Atendente de Loja local
14 hours ago ;"Descrição

Sua missão é de encantar, inspirar e se conectar com nossa cliente! Responsável por tornar atrativa a área Celulares, Relógio e Óculos, através da venda e atendimento. Executar a venda de celulares, planos, recarga e relógios, proporcionando uma boa experiência de compra para a cliente.";C&A Brasil ;; Belém, Pará, Brazil;;LinkedIn;;;Vendedor de Telefonia
1 hour ago ;"Atendente é profissional responsável pelo atendimento pessoal e telefônico garantindo o suporte necessário ao cliente ou público em geral; deve esclarecer dúvidas e/ou fazer registro de ocorrências, visando oferecer aos seus clientes um excelente atendimento.




Deve recepcioná-los, servir refeições e bebidas; montar e desmontar praças, mesas, balcões e bares; organizar, conferir e controlar materiais de trabalho, bebidas e alimentos, listas de espera, a limpeza, a higiene e a segurança do local de trabalho; preparar alimentos e bebidas, realizando também serviços de vinhos.




Missão: Atender e garantir a excelência no encantamento de todos";Grupo Santo Disco ;; Santo André, São Paulo, Brazil;;LinkedIn;;;Atendente
8 hours ago ;GTE RELAC EMPRESAS II COUNTRY: Brazil WHAT YOU WILL BE DOING Administrar e rentabilizar a carteira de clientes (PJ) deste segmento, realizar a venda de produtos e/ou serviços, fazer gestão de riscos de sua carteira, prezando pela qualidade de acordo com normas e procedimento estabelecidos pelo banco e órgãos reguladores. Local se trabalho será em agências. Profissional proativo e engajado, com visão analítica, forte orientação para resultados, boa relação interpessoal e com olhar para a experiência do cliente. Perfil de atuação multidisciplinar, tanto implementando estratégias como identificando oportunidades para tomada de decisão de novas iniciativas. Capacidade analítica, conhecimento de matemática financeira, conhecimento em investimentos, produtos bancários e boa comunicação com clientes, qualidade no atendimento. Capacidade de planejamento, organização, disciplina na agenda comercial, bem como ter um perfil conciliador são fatores fundamentais. The Santander Effect Our work touches 140 million lives every day. How? By always innovating, sharing our experiences, questioning how we do things and adapting to new challenges. As we keep reinventing ourselves for the digital age, you-ll find that with us, even your smallest action will have a massive impact. That-s the Santander Effect.;Grupo Santo Disco ;; Santo André, São Paulo, Brazil;;LinkedIn;;;Gte Relac Empresas II
10 hours ago ;"Sobre a Neon

A Neon é uma fintech brasileira, fundada em 2016, com missão de unir tecnologia e design para redesenhar e simplificar a experiência financeira das pessoas. Nascemos com um sonho grande, nosso objetivo é diminuir desigualdades, mostrando caminhos financeiros mais justos, porque todas as pessoas merecem um futuro brilhante.

Por que um Banco de Talento afirmativo para MULHERES ?

A Neon está comprometida com a promoção de equidade acreditamos que ao gerar oportunidades intencionais podemos influenciar, fortalecer e sobretudo transformar nosso ambiente, portanto, ações afirmativas são um importante passo para acelerar o nosso compromisso. ✨

Com isso, nasce DiversaNeon, iniciativa criada para fomentar diversidade e inclusão e conta com pilares centrais, como: garantir um ambiente seguro, saudável e acolhedor; realizar ações de conscientização e educação, e suportar demandas.

Contamos com 7 grupos de afinidade: DiversaPCD, DiversaBlack, DiversaPride e DiversaWoman, DiversaGeneration, DiversaImmigration e DiversaParental representando os mais diversos grupos, para nos apoiar com ações que geram representatividade e protagonismo a todas as pessoas, além de vagas afirmativas com foco em inclusão e um Hub de conteúdos voltados a diversidade.

Pensando nisso criamos um “Banco de Talentos focado em inclusão de MULHERES”, uma oportunidade para profissionais que querem nos ajudar a construir a conta digital mais incrível do Brasil.

Buscamos pessoas incríveis e de alta performance, talentosas e colaborativas, divertidas e responsáveis. 🚀 💙

Os pré-requisitos e as responsabilidades variam de acordo com cada desafio e temos oportunidades em diversas áreas.

O que você vai encontrar aqui

Aqui na Neon apoiamos e valorizamos nossos Neonwers, não apenas com excelentes benefícios, mas também pensando em bem-estar e desenvolvimento!

Para sua saúde, oferecemos assistência médica e odontológica - e se liga, você ainda poderá escolher o melhor plano para você e seus dependentes
Seguro de vida
Para seu bem-estar, o “Alô cafune” - nosso programa de apoio psicológico
Ama descontinhos? Oferecemos o Allya! Nele você encontra descontos em produtos e serviços variados
Tem filhos? Aqui temos auxílio creche ou babá
Pensando em carreira? Aqui você encontrará o Decola (nosso Programa de Recrutamento Interno), o nosso Ciclo de Avaliação semestral, rotinas de feedbacks e acompanhamento do seu plano de desenvolvimento, e muito mais


E mais um montão de opções de benefícios flexíveis para você distribuir da forma que mais combinar com seu estilo de vida! Entre eles estão:

Refeição/alimentação (para você se alimentar bem!)
Budget para cursos e treinamentos (para você ser cada vez mais talentoso!)
GymPass (para você se exercitar!)
Massagem (para você dar aquela relaxada!)
Mobilidade (para você ir e vir com tranquilidade!)


LGPD na Neon

A Neon adota uma política para garantir controle e transparência no tratamento de dados de todas as pessoas, inclusive aquelas interessadas em fazer parte do nosso time. As informações de candidatos à vagas abertas na Neon durante o processo seletivo são tratadas rigorosamente de acordo com a LGPD.

";Neon ;; Brazil;;LinkedIn;;;Banco de Talentos - MULHERES
14 hours ago ;"Descrição

Sua missão é de encantar, inspirar e se conectar com nossa cliente! Responsável por tornar atrativa a área Celulares, Relógio e Óculos, através da venda e atendimento. Executar a venda de celulares, planos, recarga e relógios, proporcionando uma boa experiência de compra para a cliente.";C&A Brasil ;; Belém, Pará, Brazil;;LinkedIn;;;Vendedor de Telefonia
14 hours ago ;"Descrição

Sua missão é de encantar, inspirar e se conectar com nossa cliente! Atendimento aos clientes diferenciado, proporcionando uma boa experiência de compra e a venda dos produtos/serviços nos pontos de caixa do varejo, eletrônicos e recebimento de faturas, através de treinamentos recebidos pela empresa.

#cobrança, #caixa, #operador de caixa, #operadordevendas, #operadorfinanceiro, #caixadeloja, #bilheteiro, #assistentedevendas, #vendedor";C&A Brasil ;; Osasco, São Paulo, Brazil;;LinkedIn;;;Operador de Caixa
8 hours ago ;Profissional responsável pela organização e limpeza da loja, dobrar as roupas, organização do estoque e empacotar os produtos. Ensino médio completo.;Inklua ;; Brasília, Federal District, Brazil;;LinkedIn;;;Auxiliar de Loja
4 hours ago ;"Funções

Execução das atividades administrativas da empresa, desenvolvendo os processos de controles e arquivamento de documentos.

Elaboração e digitação de documentos.

Elaboração e alimentação de planilhas de controle interno.

Organização de documentos referentes a área de legalização. Dar suporte para as demais áreas da empresa.

Requisitos

Alguma experiência e/ou formação em áreas de EXATAS/ADMINISTRATIVA - será uma mais valia;

Noções de pacote Office;

Saber trabalhar em equipe;

Vontade de crescer;

Compromisso;

Pontualidade e Assiduidade;

Bom relacionamento interpessoal;

Disponibilidade de horários;

Demonstrar iniciativa;

HORÁRIO: Laboral - de Segunda a Sexta

DISPONIBILIDADE: Imediata

LOCAL DE TRABALHO: Mooca";Netvagas ;; São Paulo, São Paulo, Brazil;;LinkedIn;;;Auxiliar administrativo
4 hours ago ;"Funções

Execução das atividades administrativas da empresa, desenvolvendo os processos de controles e arquivamento de documentos.

Elaboração e digitação de documentos.

Elaboração e alimentação de planilhas de controle interno.

Organização de documentos referentes a área de legalização. Dar suporte para as demais áreas da empresa.

Requisitos

Alguma experiência e/ou formação em áreas de EXATAS/ADMINISTRATIVA - será uma mais valia;

Noções de pacote Office;

Saber trabalhar em equipe;

Vontade de crescer;

Compromisso;

Pontualidade e Assiduidade;

Bom relacionamento interpessoal;

Disponibilidade de horários;

Demonstrar iniciativa;

HORÁRIO: Laboral - de Segunda a Sexta

DISPONIBILIDADE: Imediata

LOCAL DE TRABALHO: Mooca";Netvagas ;; São Paulo, São Paulo, Brazil;;LinkedIn;;;Auxiliar administrativo
8 hours ago ;"RECEPCIONISTA #22874 Barueri 2 Vagas Empresa multinacional Alemã com atendimento de pós venda ao consumidor final na rede varejo, contrata Recepcionista para atuar com as seguintes atividades; - Atendimento ao cliente - Abertura de O.S. no sistema. - Venda de produtos e acessórios -- Treinamentos Samsung ESCALA DE TRABALHO: Segunda á Sexta as 09:00 ás 18:00. Sábado das 09:00 ás 13:00h LOCAL DE TRABALHO: CSP MOEMA Benefícios Nenhum Informado Local de Trabalho CSP MOEMA SELECIONADOR: GEOVANNA CARDOSO (Cód. 1309)";Netvagas ;; São Paulo, São Paulo, Brazil;;LinkedIn;;;RECEPCIONISTA #22874
14 hours ago ;"Descrição

Sua missão é de encantar, inspirar e se conectar com nossa cliente! Responsável por tornar atrativa a área Celulares, Relógio e Óculos, através da venda e atendimento. Executar a venda de celulares, planos, recarga e relógios, proporcionando uma boa experiência de compra para a cliente.";C&A Brasil ;; São Paulo, São Paulo, Brazil;;LinkedIn;;;Vendedor de Telefonia
4 hours ago ;"ATIVIDADES DESENVOLVIDAS: Atendimento ao público, limpeza e organização da área de trabalho, abastecimento de estoque.

REQUISITOS: Ensino fundamental completo. Experiência com atendimento ao público é um diferencial,

HORARIO: Terça a sábado das 10h20 as 20h. Escala aos domingos.

SALARIO: R$ 1.367,00

BENEFICIOS: Vale Refeição 650,00, Vale transporte.";Netvagas ;; Itajai, Roraima, Brazil;;LinkedIn;;;Atendente
4 hours ago ;"ATIVIDADES DESENVOLVIDAS: Atendimento ao público, limpeza e organização da área de trabalho, abastecimento de estoque.

REQUISITOS: Ensino fundamental completo. Experiência com atendimento ao público é um diferencial,

HORARIO: Terça a sábado das 10h20 as 20h. Escala aos domingos.

SALARIO: R$ 1.367,00

BENEFICIOS: Vale Refeição 650,00, Vale transporte.";Netvagas ;; Itajai, Roraima, Brazil;;LinkedIn;;;Atendente
8 hours ago ;Conferencia de documentação e emissão de carnês para clientes com crédito aprovado. Responder pela interface com o escritório administrativo para atender as demandas administrativas da loja. Conferir e remover alarmes dos produtos, fazer pacotes e entregar mercadorias. Efetuar depósitos bancários, arquivar os comprovantes de débito, entre outras rotinas. Oferta de produtos financeiros. REQUISITO: Ensino médio completo Será considerado um diferencial profissionais que tenham experiência anterior na função. *Não há necessidade de experiência para Pessoas com Deficiência. Trabalho em Equipe Organização Negociação Foco no Cliente Pacote Office Intermediário Comunicação Atenção Benefícios Assistência médica Assistência odontológica Vale Transporte Fundada em 1956, na cidade de São Jerônimo, interior do Rio Grande do Sul, a Lojas Lebes tornou-se uma das maiores redes varejistas do Estado. Com 65 anos de atuação, a empresa está presente em mais de 160 municípios, possui mais de 200 lojas no Rio Grande do Sul e em Santa Catarina, um milhão de clientes ativos e mais de três mil colaboradores. Com o propósito de facilitar o acesso das pessoas aos seus sonhos, a empresa, que fatura mais de R$1,2 bilhão, disponibiliza um variado mix de produtos nas linhas de moda feminina, masculina, infantil, calçados, acessórios, cama, mesa e banho, móveis, eletrodomésticos e tecnologia. A cultura da Lebes é criada todos os dias por profissionais motivados em busca de desenvolvimento. A palavra pertencimento é a essência nobre da empresa. Quem é sangue verde sabe o que é ter este sentimento. Os funcionários são mais que colaboradores, são parceiros da empresa!;Lojas Lebes ;; Dois Irmaos, Acre, Brazil;;LinkedIn;;;Crediário
8 hours ago ;Plantoes de enfermagem diurno e noturno na residencia de paciente. Pacientes na sua maioria em cuidados paliativos Ensino tecnico em auxiliar ou tecnico de enfermagem. Empatia Disponibilidade para palntoes em residencia ou acompanhando em hospital;COLO SAÚDE ;; São Paulo, São Paulo, Brazil;;LinkedIn;;;Vagas para tecnicos e auxiliares de enfermagem para atenção domiciliar
8 hours ago ;Plantoes de enfermagem diurno e noturno na residencia de paciente. Pacientes na sua maioria em cuidados paliativos Ensino tecnico em auxiliar ou tecnico de enfermagem. Empatia Disponibilidade para palntoes em residencia ou acompanhando em hospital;COLO SAÚDE ;; São Paulo, São Paulo, Brazil;;LinkedIn;;;Vagas para tecnicos e auxiliares de enfermagem para atenção domiciliar
8 hours ago ;Plantoes de enfermagem diurno e noturno na residencia de paciente. Pacientes na sua maioria em cuidados paliativos Ensino tecnico em auxiliar ou tecnico de enfermagem. Empatia Disponibilidade para palntoes em residencia ou acompanhando em hospital;COLO SAÚDE ;; São Paulo, São Paulo, Brazil;;LinkedIn;;;Vagas para tecnicos e auxiliares de enfermagem para atenção domiciliar
5 hours ago ;"Requisitos: - Graduação completa; - Experiência comprovada nas atribuições do cargo; - Domínio do Pacote Office. Atividades: - Administrar agenda pessoal das direções; - Despachar com a direção; - Colher assinatura; - Priorizar, marcar e cancelar compromissos; - Definir ligações telefônicas; - Administrar pendências; - Definir encaminhamento de documentos; - Assistir à direção em reuniões; - Secretariar reuniões, - Emissão de passagens e hospedagens. Horário de trabalho: De segunda à sexta-feira das 08h00m às 18h00m; Oportunidade em empresa situada em Vila Velha - ES .

Beneficios

Formação Acadêmica:

Não informado

Experiência

Salário:

A combinar

Cargo

Secretária executiva

Empresa

Psicoespaço

Consultoria em recursos humanos e recrutamento e seleção.

Ramo

Recursos Humanos/ Recrutamento e seleção";Psicoespaço LTDA ;; Vitória, Espírito Santo, Brazil;;LinkedIn;;;Secretária Executiva
13 hours ago ;"Vaga anunciada pela empresa: Medschalter, Auxiliar no setor de oficinas em geral. Utilizar ferramentas elétricas e manuais tais como: Esmeril, serra de disco, furadeira, lixadeira e etc. Auxiliar nas montagens e desmontagens de equipamentos. Transportar equipamentos. Prestar serviços de manutenções preventivas e auxiliar nas corretivas em equipamentos médicos, (atendimentos internos e externos). Trabalhar em conformidade com normas técnicas de qualidade, segurança e higiene. Requisito: Escolaridade: Ensino fundamental ou médio completo. Cnh: Categoria b (com experiência no trânsito). Disponibilidade para viagens; Preferencialmente ter cursos profissionalizante nas áreas de (mecânica, elétrica, pintura, marcenaria, entre outras).";TrabalhaBrasil ;; Recife, Pernambuco, Brazil;;LinkedIn;;;Ajudante Geral
