Data_Publicacao;Descricao;Empresa;Funcao;Localidade;Nivel_experiencia;Plataforma;Setor;Tipo_emprego;Titulo
6 hours ago ;"Realizará pintura, manutenção em geral, limpeza e dará auxílio em sepultamentos.

Beneficios

Vale Transporte; Cesta básica;

Formação Acadêmica

Ensino médio completo

Experiência

Experiência como ajudante geral manutenção.

Salário

1735

Cargo

Ajudante geral

Empresa

Conexão Empregos

Consultoria em recrutamento e seleção.

Ramo

Recursos Humanos/ Recrutamento e seleção";Conexão Empregos ;; Brazil;;LinkedIn;;;Ajudante geral manutenção
6 hours ago ;"Atendimento telefônico, atendimento no whatsapp, estará em contato direto com clientes, o terapeuta e os departamentos de vendas e expedição, será responsável em realizar cotações de transporte e solicitar coleta com as transportadoras.

Beneficios

A Combinar;

Formação Acadêmica

Ensino médio completo.

Experiência

Experiência como recepcionista.

Salário

1500

Cargo

Recepcionista

Empresa

Ello Seleção

Consultoria em recursos humanos.

Ramo

Recursos Humanos/ Recrutamento e seleção";Ello Seleção de Pessoal Ltda ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;Recepcionista
6 hours ago ;"Auxilio em rotinas administrativas.

Beneficios

A Combinar;

Formação Acadêmica

Ensino médio completo.

Experiência

Experiência como auxiliar de escritório.

Salário

1449.48

Cargo

Auxiliar de escritório

Empresa

Ello Seleção

Consultoria em recursos humanos.

Ramo

Recursos Humanos/ Recrutamento e seleção";Ello Seleção de Pessoal Ltda ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;Auxiliar de escritório
6 hours ago ;"Responsável por produzir e organizar documentos, preparar relatórios e planilhas, controlar o estoque, materiais e afins. Além disso, ele pode realizar rotinas bancárias, atendimento pessoal e telefônico.

Beneficios

A Combinar;

Formação Acadêmica

Ensino médio completo.

Experiência

Experiência como auxiliar de escritório.

Salário

1500

Cargo

Auxiliar de escritório

Empresa

Ello Seleção

Consultoria em recursos humanos.

Ramo

Recursos Humanos/ Recrutamento e seleção";Ello Seleção de Pessoal Ltda ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;Auxiliar de escritório
6 hours ago ;"Recebimento, conferência e verificação de validades dos produtos, Controlar avarias e perdas, organizar estoques, realizar balanços e inventários. Gerar relatórios, verificar operações de entrada e saída. Ensino médio completo Experiência com controle de estoque e conferência de NF no ramo alimentício.

Beneficios

Formação Acadêmica:

Não informado

Experiência

Salário:

A combinar

Cargo

Estoquista

Empresa

Gran Nutriz

Administração de cozinhas industriais.

Ramo

Restaurante/ Fast Food";Gran Nutriz ;; Jaboatão dos Guararapes, Pernambuco, Brazil;;LinkedIn;;;Estoquista
1 hour ago ;"Nível: Operacional

Escolaridade: Ensino médio - Completo

Tipo de contrato: CLT

Jornada de trabalho: 44hrs/semanais

Responsabilidades e Experiências Desejáveis

Os PRÉ-REQUISITOS são:

⁻Ensino médio completo;

⁻Experiência como atendente de consultório médico (diferencial);

⁻Habilidade com pacote office e informática;

⁻Boa comunicação e organização;

⁻Capacidade de negociação e método de trabalho;

⁻Horário segunda à sexta.

Remuneração: Salário Fixo + Vale Alimentação.";Lucrativia ;; Sobral, Ceará, Brazil;;LinkedIn;;;Atendente de Clínica
1 hour ago ;"Nível: Operacional

Escolaridade: Ensino médio - Completo

Tipo de contrato: CLT

Jornada de trabalho: 44hrs/semanais

Responsabilidades e Experiências Desejáveis

Os PRÉ-REQUISITOS são:

⁻Ensino médio completo;

⁻Experiência como atendente de consultório médico (diferencial);

⁻Habilidade com pacote office e informática;

⁻Boa comunicação e organização;

⁻Capacidade de negociação e método de trabalho;

⁻Horário segunda à sexta.

Remuneração: Salário Fixo + Vale Alimentação.";Lucrativia ;; Sobral, Ceará, Brazil;;LinkedIn;;;Atendente de Clínica
6 hours ago ;"Atendimento ao cliente presencial, via ligação e whatsapp, agendamento de consultas. Ofertar procedimentos e apresentar os benefícios.

Beneficios

Vale Transporte; Restaurante na empresa;

Formação Acadêmica

Ensino médio completo

Experiência

Experiência prévia em atendimento ao cliente, telemarketing e vendas.

Salário

1600

Cargo

Atendente

Empresa

Conexão Empregos

Consultoria em recrutamento e seleção.

Ramo

Recursos Humanos/ Recrutamento e seleção";Conexão Empregos ;; Brazil;;LinkedIn;;;Atendente
6 hours ago ;"Realizar atendimento telefônico, realizar atendimento presencial a beneficiários, receber e responder e-mails, Operar sistemas inerentes a área, cumprimento dos fluxos e rotinas internas, boa organização de tarefas a prazos definidos.

Beneficios

A Combinar;

Formação Acadêmica

Ensino cursando Administração de Empresas , Ciências Contábeis, Economia.

Experiência

Salário:

1320

Cargo

Assistente administrativo

Empresa

Fiosaude

Atividades de apoio à gestão de saúde.

Ramo

Saúde/ Hospitalar";FioSaúde - Caixa de Assistência Oswaldo Cruz ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;Assistente administrativo
2 hours ago ;"DESCRIÇÃO

Recepção de Veículos de Transferência

Checklist de Chegada e Inspeção Interna

Responsável por confecção de Relatório de Chegadas de Veículos e Programação de Descarga.

Rastreio via sistema da posição de veículos em trânsito e estimativa de previsão de chegada.

Dimensionamento de Equipes de Acordo com a Demanda.

Abertura e Efetivação de Ocorrências / Solução de Anomalias / Tratativa de Pendências (Avarias / Faltas / Sobras etc)

Emissão de RPS para amparo sistêmico de envios entre filiais

Liberação de Documentos para Roteirização.

Ticagem de NF

Entrada e Saída de Terceiros

Planejamento de Transferência

Checklist de Inspeção Interna e Liberação de Transferência.

Relatórios de Produtividade

Relatório de Turno

Apoio à Expedição na tratativa de inconsistências de carregamento.

Digitação de RE (Romaneio de Entregas)

Ticagem de NFs de Distribuição.

Acompanhamento Movidesk (sistema de e-mail corporativo)

Liberação de Notas de Agendamento para Roteirização

Verificação de Pendências de Agendamento

Acionamento de clientes através de telefone, e-mail e portal

Inclusão de Ocorrência em NF Agendadas

Gerar relatórios de Agendamento

Solicitação de Paletização

Necessário Pacote Office Intermediário

Número de vagas: 3
Local de trabalho: Duque de Caxias, RJ
Regime de contratação de tipo: Efetivo – CLT
Jornada: Período Integral
Área e especialização profissional: Logística - Logística
Nível hierárquico: Assistente
REQUISITOS

Escolaridade Mínima: Ensino Médio (2º Grau)

VALORIZADO

Tempo de experiência: Entre 1 e 3 anos

HABILIDADES

BOM RELACIONAMENTO INTERPESSOAL, CONTROLE EMOCIONAL, HABILIDADE PARA TRABALHAR EM EQUIPE, ATENÇÃO AOS DETALHES, ORGANIZAÇÃO, PLANEJAMENTO E CONTROLE
BENEFÍCIOS

VALE ALIMENTAÇÃO, VALE TRANSPORTE, PLANO DE SAÚDE, PLANO ODONTOLOGICO";Patrus Transportes ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;Assistente Operacional
