Data_Publicacao;Descricao;Empresa;Funcao;Localidade;Nivel_experiencia;Plataforma;Setor;Tipo_emprego;Titulo
5 hours ago ;"Somos a maior cooperativa de saúde de Santa Catarina, há mais de 50 anos nos dedicamos a cuidar da saúde e do bem-estar das pessoas. Faça parte da equipe Unimed Grande Florianópolis e contribua para a qualidade e a eficiência de nossos serviços. Venha ser um UGFer!




Sobre a UGF:




O que você fará:




Atividades: Prestar atendimento ao cliente (presencial ou backoffice) quanto à inclusão de solicitações de autorizações, coberturas contratadas, demandas de cancelamentos, reativações, movimentações, alterações cadastrais, situação financeira, reembolsos e outros esclarecimentos, monitorando o cumprimento dos prazos para o retorno ao cliente.
Vaga para Banco de talentos.




Precisamos que você tenha:




Ensino médio completo;
Habilidade de Atendimento ao Cliente;
Informática (editor de texto, planilha eletrônica, apresentações, internet, e-mail);




Você irá se destacar se tiver:




Cursando Ensino Superior, preferencialmente em Administração.




Modelo de trabalho: Teletrabalho.




Remuneração: R$ 2.212,46.




Porque você vai adorar trabalhar com a gente:

Vaga home office;
Fornecemos ajuda de custo para o trabalho remoto;
Auxílio educação para colaboradores com 1 ano de empresa;
Ginástica Laboral;
Vale refeição e/ou alimentação (R$ 800,00);
Auxílio creche;
Vale transporte;
Plano de saúde;
Plano odontológico;
Folga de aniversário;
Plano de carreira, cargos e salário;
Programa Psicologia Viva (Psicoterapia Online)
Gympass.

Horário de trabalho: De segunda à sexta, das 08h às 18h.

Temos orgulho de nossos talentos e de promover uma cultura inclusiva. Por isso, consideramos todas as candidaturas para as nossas vagas sem distinção de etnias, raça, cor, religião, gênero e identidade de gênero, nacionalidade, deficiência, orientação sexual, idade, cultura etc.";Unimed Grande Florianópolis ;; Florianópolis, Santa Catarina, Brazil;;LinkedIn;;;Assistente de Atendimento ao Cliente - Home Office
6 hours ago ;"Atendimento ao cliente presencial, via ligação e whatsapp, agendamento de consultas. Ofertar procedimentos e apresentar os benefícios.

Beneficios

Vale Transporte; Restaurante na empresa;

Formação Acadêmica

Ensino médio completo

Experiência

Experiência prévia em atendimento ao cliente, telemarketing e vendas.

Salário

1600

Cargo

Atendente

Empresa

Conexão Empregos

Consultoria em recrutamento e seleção.

Ramo

Recursos Humanos/ Recrutamento e seleção";Conexão Empregos ;; Brazil;;LinkedIn;;;Atendente
1 hour ago ;"Nível: Operacional

Escolaridade: Ensino médio - Completo

Tipo de contrato: CLT

Jornada de trabalho: 14:40 ÀS 23:00 - ESCALA 6X1

Benefícios: Desconto em Farmácia, Bônus por metas atingidas, Plano de Carreiras , Seguro de Vida em Grupo, Assistência odontológica, Plano de saúde, Vale transporte, Cesta básica, Vale alimentação

Responsabilidades e Experiências Desejáveis

O Grupo Profarma busca profissionais para a posição de Atendente de Loja (Drogasmil) - para atuar em nossas filiais da Zona Sul (Ipanema, Gávea, Copacabana, Leblon, São Conrado, etc) e para a Barra da Tijuca no Rio de Janeiro!

O nosso propósito é entregar saúde! Se você é inconformado, protagonista da sua carreira e busca a excelência continuamente para encantar seus clientes, essa é a sua oportunidade!

Conheça os principais desafios e responsabilidades da função:

Atendimento ao cliente;
Operação de caixa;
Reposição e organização de produtos e gôndolas;
Precificação dos produtos;
Organização de estoque;
Recebimento de mercadorias;
Organização e limpeza das dependências da loja;

Qualificações e Requisitos Gerais

Ensino médio completo;
Disposição;
Organização;
Gostar de pessoas e bom relacionamento interpessoal;
Desejável experiência com vendas;

Contratação CLT + Benefícios. Siga a nossa página no Linkedin e fique por dentro das novidades! https://www.linkedin.com/company/grupo-profarma/";Grupo Profarma ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;Atendente de Loja - Drogasmil
3 hours ago ;"Realizar visitas diárias aos varejos para repor os produtos comercializados pela IRRF, bem como subsidiar as ações dos vendedores frente às ações da concorrência, buscando conseguir os maiores e melhores espaços nas gôndolas dos clientes para nossos produtos.

Responsabilidades e atribuições

Visitar as lojas definidas pelo roteiro
Colocação de material de merchandising no PDV
Preenchimento do relatório diário de visitas
Confecção de pontos extras
Informar aos vendedores as faltas de produtos e identificar oportunidades onde o vendedor possa atuar
Zelar pelas condições de limpeza, organização e conservação, bem como no uso adequado e seguro dos equipamentos da sua área de trabalho";Indústrias Reunidas Raymundo da Fonte ;; Paulista, Pernambuco, Brazil;;LinkedIn;;;REPOSITOR
6 hours ago ;"Atendimento telefônico, atendimento no whatsapp, estará em contato direto com clientes, o terapeuta e os departamentos de vendas e expedição, será responsável em realizar cotações de transporte e solicitar coleta com as transportadoras.

Beneficios

A Combinar;

Formação Acadêmica

Ensino médio completo.

Experiência

Experiência como recepcionista.

Salário

1500

Cargo

Recepcionista

Empresa

Ello Seleção

Consultoria em recursos humanos.

Ramo

Recursos Humanos/ Recrutamento e seleção";Ello Seleção de Pessoal Ltda ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;Recepcionista
6 hours ago ;"Corte, montagem e acabamento de painéis acústicos em mdf/mdp, e demais atividades associadas a marcenaria.

Beneficios

A Combinar;

Formação Acadêmica

Ensino médio (completo).

Experiência

Experiências com maquinário relacionado a marcenaria (serra circular, esquadrejadeira, serra de bancada), além do uso de ferramentas manuais, em geral (furadeira, parafusadeira,etc).

Salário

1800

Cargo

Ajudante geral

Empresa

Malka Recursos Humanos

Consultoria em recursos humanos.

Ramo

Recursos Humanos/ Recrutamento e seleção";Malka Recursos Humanos ;; Brazil;;LinkedIn;;;Ajudante geral
6 hours ago ;"Corte, montagem e acabamento de painéis acústicos em mdf/mdp, e demais atividades associadas a marcenaria.

Beneficios

A Combinar;

Formação Acadêmica

Ensino médio (completo).

Experiência

Experiências com maquinário relacionado a marcenaria (serra circular, esquadrejadeira, serra de bancada), além do uso de ferramentas manuais, em geral (furadeira, parafusadeira,etc).

Salário

1800

Cargo

Ajudante geral

Empresa

Malka Recursos Humanos

Consultoria em recursos humanos.

Ramo

Recursos Humanos/ Recrutamento e seleção";Malka Recursos Humanos ;; Brazil;;LinkedIn;;;Ajudante geral
1 hour ago ;"Nível: Assistente

Escolaridade: Ensino médio - Completo

Tipo de contrato: CLT

Jornada de trabalho: Segunda à sexta feira das 07:30 às 17:00 hs

Benefícios: Cesta básica, Vale transporte, 🪦 Seguro de Vida, Alimentação na Empresa

Responsabilidades e Experiências Desejáveis

Experiência com recepção, telefonista, conhecimento pacote office, atendimento a clientes e fornecedores, preenchimento de relatórios, organizar arquivos.

Ensino médio completo.

Residir em Campo Largo.";Rh Social Araucária ;; Campo Largo, Paraná, Brazil;;LinkedIn;;;Recepcionista
6 hours ago ;"Atuará nas atividades internas e demais funções pertinentes ao cargo. Necessário experiência na área de atuação.

Beneficios

Formação Acadêmica:

Não informado

Experiência

Salário:

A combinar

Cargo

Caixa

Empresa

Drogarias Lucena

Farmácia e drogaria.

Ramo

Comércio Varejista";Drogarias Lucena ;; Brazil;;LinkedIn;;;OPERADOR DE CAIXA
1 hour ago ;"Nível: Operacional

Escolaridade: Ensino médio - Completo

Tipo de contrato: CLT

Jornada de trabalho: De segunda a sexta, das 13h às 19h.

Benefícios: Parcerias com Instituições de Ensino, Assiduidade, Treinamentos e workshops (internos e externos), Assistência odontológica, Vale alimentação, Vale transporte, Cesta básica

Responsabilidades e Experiências Desejáveis

Na função de Recepcionista o colaborador irá recepcionar os clientes e visitantes da empresa, procurando identificá-los, averiguando suas pretensões, para prestar-lhes informações, marcar entrevistas, receber recados ou encaminhá-los a pessoas ou setores procurados, e quando necessário comunica-se com clientes em língua estrangeira.

Pré-requisitos: Inglês fluente e espanhol intermediário (necessário curso ou vivência comprovada na língua estrangeira)

Horário: De segunda a sexta-feira, das 13h às 19h

Todas as nossas vagas são disponíveis para reabilitados e pessoas com deficiência.
""Lei Estadual 17.993/2020 : É proibido inquirir, por quaisquer meios, sobre a religião e a orientação sexual de candidatos.""";ORCALI Empresas ;; Florianópolis, Santa Catarina, Brazil;;LinkedIn;;;RECEPCIONISTA
