Data_Publicacao;Descricao;Empresa;Funcao;Localidade;Nivel_experiencia;Plataforma;Setor;Tipo_emprego;Titulo
21 hours ago;"A Bluefit é uma rede de academias brasileira, que atua dentro do segmento value service, com um ambicioso projeto de expansão.

Nossa missão é: ""Acabar com as desculpas para não treinar"".

Buscamos profissionais qualificados que possuam vontade e determinação em evoluir e se juntar a nós nessa jornada. Venha dar um BLUE na sua carreira!

Perfil do Profissional

Fazem parte de nossa equipe aqueles que não buscam apenas um trabalho, mas pessoas que fazem do trabalho uma forma de transformação de qualidade de vida, seja como autocuidado ou cuidando dos outros. Para isso procuramos por aqueles que possuem os nossos valores:

Transparência: Ser autêntico e comprometido com a verdade;
Tratamento Igualitário: Tratar bem, não importa a quem;
Visão de Dono: Vestir a camisa e colocar a mão na massa;
Gostar de Pessoas: Cuidar das pessoas para que possam viver melhor;
Vontade de Evoluir: Nosso negócio só continua a crescer quando nossos Blues crescem e se desenvolvem.


Vem com a gente, colorir o Brasil de Blue!

Responsabilidades e atribuições

Atender o cliente pessoalmente, via internet, telefone ou whatsapp;
Realizar venda ativa através do telefone ou whatsapp;
Realizar o processo de venda dos planos da Academia;
Captar clientes;
Cadastrar os alunos no sistema;
Contatar os inadimplentes e realizar as negociações conforme procedimento interno;
Fechar o caixa diário;
Preencher e atualizar os controles administrativos (planilha de manutenção, críticas, soluções e elogio);
Formalizar e encaminhar as solicitações dos clientes internos e/ou externos para o supervisor da unidade;
Controlar e liberar a catraca de acesso para os clientes internos e externos;
Orientar e esclarecer dúvidas dos clientes internos e/ou externos;
Receber, organizar e distribuir as correspondências;
Receber e organizar os objetos correspondente aos achados e perdidos conforme regulamento interno;
Prover ideias e sugestões para a melhoria contínua dos processos da recepção;
Informar o supervisor de qualquer ocorrência na unidade referente a parte estrutural, manutenção, colaboradores e clientes;
Zelar pela perfeita conservação, limpeza e ordem da recepção;
Executar outras tarefas correlatas, conforme necessidade do serviço e orientação do superior imediato,
Elaborar e atualizar relatórios e controles da unidade e enviar para o superior imediato, (documentos relacionados com vendas, mudança de plano, movimentação de clientes, movimentação de pessoal/equipe e visitantes, inadimplentes);
Interagir com sua equipe e gestão no aprimoramento e desenvolvimento de novas visões e de relatórios que atenda suas necessidades. Criar condições para a tomada de decisões;
Atuar junto ao Supervisor da unidade para gerar ações de prospecção de clientes e parceiros (Captação de informações de mercado, clientes, consumidores e abastecer a gestão da Bluefit com os dados levantados para o Network e Benchmark);
Capacitar e desenvolver sua equipe. Aplicar treinamento inicial aos novos colaboradores e reciclagem conforme necessidade da unidade;
Entrevistar e selecionar pessoas para compor sua equipe e participar do processo de admissão da equipe, (recolher e conferir a documentação dos aprovados e envia-los para o Departamento Pessoal);
Adotar medidas cabíveis para garantir a segurança contra riscos de acidentes dos colaboradores e clientes;
Informar o superior imediato de qualquer ocorrência na unidade referente a parte estrutural, manutenção, colaboradores e clientes;
Zelar pela perfeita conservação e organização do seu local de trabalho;
Inspecionar a equipe sobre a correta e necessária utilização do uniforme, bem como a utilização dos equipamentos e consumo justo dos materiais de escritório e limpeza;
Executar outras tarefas correlatas, conforme necessidade do serviço e orientação do superior imediato.


Requisitos e qualificações

Ensino médio completo ou cursando superior;
Experiência na função;
Informática básica (WORD, EXCEL).


Informações adicionais

Local de atuação: Diadema/SP
Horário de atuação: MANHÃ/ TARDE/ NOITE
Benefícios: VT, VR, VA
 ";Bluefit Academia ;Not Applicable; Diadema, São Paulo, Brazil;Not Applicable;LinkedIn;Not Applicable;Not Applicable;ATENDENTE - UNIDADE DIADEMA
3 hours ago;"Nossa missão é atrair e manter os melhores colaboradores criando um ponto de encontro confiável para oferecer saúde e bem-estar aos pacientes e seus familiares.

Se você se identifica e é uma pessoa que preza pela ética, pelo cuidado com as pessoas e pela excelência essa vaga é para você!

Responsabilidades e atribuições

Realizar atendimento aos pacientes em diagnóstico por imagem com cordialidade, humanização e ética.
Experiência em atendimento;
Conhecimento de liberações de convênios e particular;
Cadastro no sistema Micromed / Tasy;
Atendimento Telefônico;
Pontualidade e assiduidade;
Comprometimento;


Requisitos e qualificações

Ensino Médio Completo;
Domínio das Ferramentas do Pacote Office
Experiência em Recepção preferencialmente na área de saúde.


Informações adicionais
 ";Pilar Hospital ;Not Applicable; Curitiba, Paraná, Brazil;Not Applicable;LinkedIn;Not Applicable;Not Applicable;Recepcionista
9 hours ago;"Vaga para Almoxarife!!!

Faça parte do time Armação, um dos resorts mais bem avaliados de Porto de Galinhas, e por 10 anos, eleitos um dos melhores meios de hospedagem para famílias do Brasil. Buscamos profissionais que compartilhem dos nossos valores e da nossa missão: proporcionar experiências de hospedagem surpreendentes.

Principais Atividades

Realizar o recebimento, movimentação e estocagem dos produtos.
Receber e conferir as notas fiscais de entrada dos materiais adquiridos, verifica quantidade, descrição e as condições gerais dos materiais e embalagens.
Organizar o armazenamento dos materiais, fazendo identificação e disposição adequada.
Separação de pedidos e despacho de materiais para as áreas clientes.
Realizar inventários periódicos.
Controlar a validade dos produtos estocados e sinalizar datas vencimentos para área cliente.
Sinalizar o volume de saída de materiais para auxiliar no processo de compra.

O Que Esperamos De Você (requisitos Obrigatórios)

Graduação em administração ou áreas afins
Experiência na área;
Experiência na liderança de equipes.
";Grupo Armação ;Not Applicable; Ipojuca, Pernambuco, Brazil;Not Applicable;LinkedIn;Not Applicable;Not Applicable;Almoxarife
18 hours ago;"Sobre a empresa: Empresa do ramo de consultoria para pessoas físicas e jurídicas.




Descrição da vaga: Recepção e atendimento de clientes, preenchimento de planilhas. Contatar cliente para solicitação de documentos e prestar informações.




Benefícios




Vale Transporte
Vale Alimentação
copa no local
não trabalha aos sábados




Requisitos Necessários: Boa apresentação, não falar gírias em demasia.




Salário: 1500,00




Contrato: CLT (Efetivo)
";Recruta Simples Vagas ;Entry level; Porto Alegre, Rio Grande do Sul, Brazil;Entry level;LinkedIn;Entry level;Entry level;RECEPCIONISTA
2 hours ago;"Horário: 12x36 Diurno




Contratação: Efetivo – CLT




Nível: Operacional




Descrição e Responsabilidades




Realizar o atendimento ao cliente;
Realizar o cadastro do cliente no sistema e solicitar autorização do convênio. Realizar o processo de Pré faturamento das guias de convênio;
Receber pagamentos particulares, emitir nota fiscal, controlar o caixa e enviar o fechamento ao Financeiro;
Realizar impressão e entrega de resultado de exames.




Requisitos




Ensino Médio Completo;
Conhecimento na área de Atendimento ao Cliente;
Conhecimento do Pacote Office;
Experiência na área de atendimento ao público e venda. Experiência na área da saúde e autorização de convênio;
Comunicação clara / Cortesia no Atendimento / Trabalho em Equipe / Trabalhar bem sob pressão.




Benefícios: Assistência médica, Benefícios internos, Refeição no local, Seguro de Vida, Vale-transporte
";Lapac - Laboratório de Patologia e Clínicas ;Not Applicable; Taguatinga, Federal District, Brazil;Not Applicable;LinkedIn;Not Applicable;Not Applicable;Recepcionista
15 hours ago;"O profissional será responsável por atender o cooperado em suas necessidades como: autenticações de entrada e saída de dinheiro, abertura, fechamento e conferência de caixa, guarda de numerários e conciliação de saldos, com o objetivo de gerar resultado para a cooperativa.




Requisitos:




Graduação completa ou cursando administração, ciências contábeis, Direito ou áreas afins;




Experiência na função em instituições financeiras;




Disponibilidade para viagens esporádicas.
 ";Sicoob Credigerais ;Entry level; Paracatu, Minas Gerais, Brazil;Entry level;LinkedIn;Entry level;Entry level;Agente Atendimento/Caixa
15 hours ago;"Sobre nós

Grupo Empresarial cearense, com mais de 45 anos de atuação em diversos segmentos de negócios, como serviços ambientais, obras de infra, incorporação, shopping center, hotelaria, centrais de atendimento e mercado popular.

Responsabilidades e atribuições

Emissão de pedidos, contratos e lançamento de notas fiscais em sistema ERP Informakon;
Recebimento e controle de notas fiscais;
Controle financeiro das apropriações e de estoque da obra;
Acompanhamento das documentações da obra junto a Construtora contratada;


Requisitos e qualificações

Ensino médio completo ou superior em andamento nas áreas de administração, engenharia e afins;
Habilidades em administrativo de obras;
Será um diferencial conhecimento nos sistemas ERP de Obras ou Informakon;
Domínio em pacote office e Excel;


Informações adicionais

Salário compatível com mercado;
Plano de saúde e Odontológico;
Seguro de vida;
Vale Alimentação;
";Grupo Marquise ;Not Applicable; São Paulo, São Paulo, Brazil;Not Applicable;LinkedIn;Not Applicable;Not Applicable;Assistente Administrativo de Obras - São Paulo
2 hours ago;"Horário: Á combinar




Contratação: Efetivo – CLT




Nível: Operacional




Descrição e Responsabilidades




Descarregamento de caminhão
Prestar auxilio nas atividades no Almoxarifado




Requisitos




Ensino médio completo.




Benefícios: Assistência médica, Assistência odontológica, Bônus por resultado, Cesta básica, Descontos em produtos, Folga Aniversário, Refeição no local, Seguro de Vida
 ";Brasal ;Not Applicable; Taguatinga, Federal District, Brazil;Not Applicable;LinkedIn;Not Applicable;Not Applicable;Auxiliar de Materiais (Almoxarifado)
21 hours ago;"DESCRIÇÃO

Sobre Nós

Quer fazer parte de uma das maiores redes de clínicas odontológicas do Brasil?

Há mais de 38 anos no mercado, o Grupo Clínicas Inteligentes é uma das maiores redes de clínicas odontológicas.

Presente em mais de 20 estados, o nosso grupo é formado por 4 marcas que contam com a colaboração de 2100 colaboradores e um dos melhores corpos clínicos do Brasil.

Com conceito de clínica popular, somos determinados a garantir o pronto atendimento em ambientes seguros, confortáveis e climatizados por um valor justo e acessível.

Nós do grupo Clínicas Inteligentes somos apaixonados pelo que fazemos. Acreditamos que o atendimento humanizado contagia e motiva a todos que se relacionam conosco.

O Grupo Clínicas Inteligentes informa que sua participação em nossos processos seletivos é gratuita e nenhum fornecedor ou terceiro está autorizado a cobrar valores para candidatura à vaga, treinamento, material didático ou qualquer outra despesa relacionada.

Sobre a Oportunidade

Responsável pelo agendamento de visitas e consultas, realizando atendimento presencial, prestando informações sobre procedimentos, registrando em sistema os dados sobre os pacientes, processamento de atualizações cadastrais, bem como realizar controle rigoroso de datas e horários agendados, procurando a confirmação antecipada dos pacientes e o tipo do procedimento a ser realizado.
Prestar orientação sobre os procedimentos iniciais, quando se tratar de primeiro atendimento, e encaminhá-los até o consultório, bem como cuidar da sinalização dos locais de atendimento, banheiro e copa.
Responsável por organizar e preparar o ambiente de trabalho antes da abertura da clínica para os clientes deixando o ambiente limpo e agradável.
Sempre que necessário, buscar alternativas de remanejamento de consultas, realizando encaixes e ajustes de emergências, de forma organizada e planejada, estabelecendo prioridades e comunicação com todos os envolvidos.
Controlar o estoque de suprimentos e providenciar a compra de itens de escritório, de higiene, de limpeza e copa, realizando o abastecimento dos insumos, quando necessário, bem como adotar medidas de controle de desperdício de água e energia elétrica, além de materiais odontológicos.
Receber e separar correspondências internas e externas, tais como: encomendas, telegramas, fax e correspondências bancárias, organizando-as e distribuindo-as aos destinatários, bem como arquivá-las de acordo com a classificação de assuntos.
Controlar e organizar os pagamentos dos pacientes, mantendo os prontuários atualizados após cada consulta, bem como providenciar, quando solicitado, atestados médicos, recibos, cartão de retorno, etc.
Realizar o pagamento diário para os prestadores de serviço (dentistas)
Realizar o depósito do caixa no dia seguinte
Abertura e Fechamento da clínica.

Escala de Segunda a Sábado

Horário: segunda a sex 11:00--20:00 sab. 11:00-15:00

Bairro: Anápolis

Local de trabalho: Anápolis, GO
Regime de contratação de tipo: Efetivo – CLT
Jornada: Período Integral
Área e especialização profissional: Administração - Recepção
Nível hierárquico: Auxiliar
REQUISITOS

Escolaridade Mínima: Ensino Médio (2º Grau)

Formação Desejada

Recepcionista/Telefonista, Curso extra-curricular / Profissionalizante
HABILIDADES

Proatividade
Atendimento ao Publico (Interno e externo)
Organização
Relacionamento Interpessoal
Comunicação Verbal e Assertiva
BENEFÍCIOS

vt
";Clinicas Inteligentes ;Entry level; Anápolis, Goiás, Brazil;Entry level;LinkedIn;Entry level;Entry level;Recepcionista
18 hours ago;"Sobre a empresa: Loja self-service, sorvetes, açaís, sucos lanches etc. rua Fradique Coutinho 466, pinheiros.




Descrição da vaga: Atendente balcão sorvetes/açaís. De segunda a segunda, com uma folga na semana e um domingo no mês. Das 12:00 as 20:20




Benefícios




Vale Transporte
Vale Refeição
Seguro de Vida




Requisitos Necessários: Experiência com público consumidor. Boa comunicação, amável, educado, bom relacionamento com colegas, assíduo, pontual, compromissado,




Salário: 1500,00




Contrato: CLT (Efetivo)
";Recruta Simples Vagas ;Entry level; São Paulo, São Paulo, Brazil;Entry level;LinkedIn;Entry level;Entry level;Atendente
