Data_Publicacao;Descricao;Empresa;Funcao;Localidade;Nivel_experiencia;Plataforma;Setor;Tipo_emprego;Titulo
 ontem;"Descrição

Atribuições do cargo/ dia a dia da função: 

Assegurar que todas as informações geradas pelo sistema SAP/R3 foram registradas dentro das normas e princípios contábeis;
Disponibilizar informações contábeis com assertividade e em tempos adequados;
Alguns dos principais processos que este profissional estará envolvido são: Analises de faturamentos e vendas, contingências jurídicas, folhas de pagamentos, analises de despesas e as mutações do patrimônio líquido;
Conhecimento dos CPC's;
Solido Conhecimento das ferramentas do pacote Office, especialmente Excel;
Desejável conhecimento em sistema integrado, preferencialmente SAP/R3.

 

Conhecimentos específicos/ experiência:  

Nível superior completo – Ciências Contábeis, com CRC ativo;

Analises contábeis em geral, com confronto de controles, regularização das divergências, aperfeiçoamento dos métodos de contabilização e acompanhamento dos processos;

Análise entre Realizado e Orçado;

Sólidos conhecimentos das ferramentas do pacote Office (principalmente Excell, Word, Power point) e ambiente web;
Conhecimento em sistema integrado com preferência para SAP/R3.

 

 

 

""Os seus dados pessoais serão utilizados para fins de seleção de candidatos para preenchimento das vagas abertas na [Editora Globo/Edições Globo Condé Nast/Sistema Globo de Rádio]. Os dados pessoais coletados durante o processo seletivo dos candidatos que não forem admitidos neste momento poderão ser mantidos nos bancos de dados para consideração em futuros processos seletivos. Todos os dados coletados serão tratados segundo rígidos padrões de segurança da informação e em total respeito às leis de privacidade aplicáveis, incluindo a Lei 13.709/18, e nos termos de nossa política de privacidade, disponível no link: https://bit.ly/3x85D5X. 


Ao prosseguir você está ciente e de acordo para realização de sua candidatura nestes termos. ""

 

 

  

Local de trabalho: Centro - RJ

  ";Editora globo;;Rio de Janeiro;Pleno;VagasCom;;;Analista Contábil
 published yesterday;"Descrição

Já pensou em trabalhar na maior empresa do varejo farmacêutico da américa latina, que tem como missão proporcionar cuidado e acolhimento aos seus funcionários e clientes?

Se a resposta for sim, aqui é o seu lugar! 

Somos uma empresa inclusiva, que proporciona um ambiente de crescimento e desenvolvimento, possibilitando a realização dos seus sonhos.

Nosso time é formado por pessoas com brilho nos olhos. Venha fazer a diferença cuidando de gente com a gente!

#VemSerRD #GenteQueCuidaDeGente #Teleatendimento #RaiaDrogasil

O que esperamos de você?

Buscamos um perfil otimista, criativo e que goste de desafios!

 

Você terá contato com um público diverso, contribuindo para experiência de compra, registrando informações em sistema, sendo um facilitador no atendimento, revertendo possíveis conflitos afim de proporcionar o melhor atendimento ao cliente.

 

Para embarcar nessa conosco, basta:

· Ter mais de 18 anos;

· Ter o Ensino Médio completo.

 

Escala de trabalho: 6 x 1 (podendo trabalhar sábados, domingos e feriados)

 

Diversidade & Inclusão 

Na RD, assumimos o compromisso de incluir e empoderar nossos(as) funcionários(as) por meio da promoção da diversidade e da inclusão. Valorizamos as pessoas, construindo uma cultura acolhedora e de respeito a todos e todas. Seja quem você é aqui!


Endereço: Avenida Rio Branco 585";RD - Droga Raia - Drogasil;;Adamantina;Auxiliar/ Operacional;VagasCom;;;Atendente de Loja
 ontem;"Horário: 220HR - SEG A SEX 15:30 AS 00:11 SAB 13:00 17:00




Requisitos:

• Ensino Superior no mínimo cursando;

• Conhecimento anterior na função e com gestão;

• Conhecimento em reparo e inspeção em container marítimo;

• Conhecimento em critérios de inspeções;

• Conhecimento em sistemas operacionais (Modallport).







Atividades:

• Responsável por garantir a correta logística do pátio.

• Liderar e supervisionar os serviços prestados no pátio, direcionando os Vistoriadores e Operadores de Empilhadeiras em todas as atividades, a fim de assegurar um bom resultado;

• Otimizar a organização do empilhamento de containers, seguindo critérios estabelecidos no DEPOT.

• Transmitir instruções técnicas para sua equipe, para que o trabalho seja executado de acordo com normas estabelecidas;

• Planejar e executar a operação logística do pátio, instruindo os demais colaboradores para atender de maneira mais rápida e eficiente todas as demandas operacionais;

• Receber unidades no pátio, acompanhando o descarregamento de containers, garantindo o correto trabalho proposto e quando necessário, realizar vistoria de container.




Formação: Ensino Superior no mínimo cursando


";Esrh;;Espírito Santo;Supervisão/ Coordenação;VagasCom;;;Encarregado de Pátio - Vila Velha
 ontem;"Responsável por inspecionar, verificar em campo, analisar as condições de funcionamento dos equipamentos e tomar medidas de ação de correção ou melhorias, utilizando as técnicas de análise de vibrações, termográfica, ultrassom e outras técnicas disponíveis, conforme plano preditivo, nas instalações industriais. Objetivando a máxima disponibilidade, vida útil e continuidade operacional dos equipamentos, com segurança, qualidade e perseverando o meio ambiente. As atividades de inspeção mecânica serão desenvolvidas paras as plantas de: transporte de insumos, produção e expedição de cimentos.


Outros requisitos:

Experiência em manutenção mecânica industrial de grande porte; domínio em análise de vibrações; domínio em balanceamentos dinâmicos, domínio em alinhamento de maquinas.


";CSN CIMENTOS;;Todo o Brasil;Técnico;VagasCom;;;Técnico de Manutenção Mecânica III
 ontem;"QUEM É O ANALISTA DE SEGURANÇA NA RTM:

O Analista de #SEGURANÇA é a pessoa que traz confidencialidade, integridade, disponibilidade e conformidade para nossos clientes. Assim, estamos em busca de um analista para atuar em horário comercial no modelo híbrido.

Os profissionais desta área devem conter impactos de incidentes de segurança, analisar o ambiente em busca de melhorias e atuar com outras equipes para acompanhar e validar mitigações no ambiente.

Ter afinidade com redes também é um diferencial!

E claro, #INOVAÇÃO NO DNA!




Veja os desafios que temos pela frente:

• Analisar alertas e logs emitidos por softwares de segurança de rede e outras fontes de informação;

• Monitorar, detectar e analisar atividades maliciosas e ameaças;

• Resposta a incidentes de segurança em geral;

• Criar indicadores de ataques detectados mitigados e não mitigados;

• Sugestão de Melhoria para ferramentas de defesa do ambiente;

• Realizar a sustentação das ferramentas de segurança;

• Realizar revisões nas configurações;

• Manter ferramentas de segurança atualizadas.




Habilidades Técnicas:

• Graduação em Ciências da Computação, Telecomunicação, Engenharia da Computação, Processamento de Dados, Sistemas da Informação ou áreas relacionadas à Tecnologia;

• Administração de Firewalls, IPS, SIEM e anti-malware. (Arquitetura, implantação, sustentação e suporte)

• Conhecimento Sólido em Redes TCP/IP e Modelo OSI;

• Conhecimento Sólido em Ambientes Linux (Trilhas de Auditoria de Segurança, Hardening, Sistema de Arquivos, logs de sistema).




Habilidades interpessoais:

• Inteligência emocional;

• Organização ou planejamento;

• Comunicação eficaz;

• Colaboração;

• Flexibilidade.




Tornando-se RTMer você terá esses benefícios:

• Carga horária: Comercial

• Salário: Favor informar a pretensão salarial

• Plano de Saúde e Odontológico Bradesco

• Seguro de Vida Empresarial

• Vale Transporte | Para dias trabalhados na empresa fisicamente

• Previdência Privada

• App de Convênios e Descontos

• Programa de Educação Corporativa

• Vale Alimentação/Vale Refeição: R$59,40|dia útil

• Gift Card

• Gympass

• No Dress Code

• Bônus anual

• Birthday off


Outros requisitos:


";RTM - Rede de Telecomunicações para o Mercado;;São Paulo;Pleno;VagasCom;;;Analista de Segurança da Informação Pl
 published yesterday;"Responsável pelo planejamento e programação das atividades de manutenção de rotina (dia a dia) e grandes paradas, objetivando a disponibilização de materiais e serviços, elétricos e mecânicos, com a máxima antecedência e melhor custo e beneficio, para realização das manutenções preventivas, de modo assegurar a continuidade operacional dos equipamentos e instalações industriais.as atividades de planejamento e programação serão desenvolvidas paras as plantas de: transporte de insumos, produção e expedição de cimentos.


Outros requisitos:

Experiência em manutenção mecânica industrial de grande porte.

Conhecimento em sistemas informatizados de manutenção.

Conhecimento em ms-project.


";CSN CIMENTOS;;All over Brazil;Técnico;VagasCom;;;Técnico de Planejamento
 ontem;"Responsável pela elaboração da programação semanal e de grandes paradas das equipes de manutenção elétrica e mecânica, objetivando a organização da programação de manutenção e a otimização dos recursos humanos e de equipamentos com a máxima antecedência, para realização das manutenções preventivas mecânicas e elétricas dos equipamentos e instalações industriais. As atividades de programação serão desenvolvidas paras as áreas: transporte de insumos, produção e expedição de cimentos.


Outros requisitos:

Necessário curso técnico em manutenção Mecânica.

Experiência em manutenção mecânica e/ou elétrica industrial de grande porte;

Conhecimento em sistemas informatizados de manutenção;

Conhecimento em ms-project


";CSN CIMENTOS;;Todo o Brasil;Técnico;VagasCom;;;Programador de Manutenção
 ontem;"Descrição

Descrição:
Executar, organizar e controlar trabalhos administrativos da área;
Elaborar relatórios de controle de produção e processo, fazer levantamento de dados operacionais;
Realizar projetos de melhoria dentro da área industrial;
Emitir e controlar requisições e solicitações de materiais;
Controlar, apresentar e preparar materiais pertinentes a área.





Outros requisitos:
Ensino médico completo
Pacote Office";Elekeiroz S/A;;São Paulo;Auxiliar/ Operacional;VagasCom;;;Assistente de Produção
 ontem;"Descrição

Missão do Cargo:

Atuar na gestão de loja, controlar e garantir o cumprimento dos processos e alcance das metas, através do desenvolvimento das pessoas e com foco no encantamento ao cliente.

Atividades:

Acompanhar relatório de vendas, engajar a equipe para o atingimento de resultados, apresentar metas individuais e meta coletiva da equipe;
Analisar a abordagem e relacionamento da equipe de loja com o cliente, garantindo a efetividade do atendimento;
Acompanhar e zelar pela arrumação e organização do estoque e salão de vendas;
Liderar e desenvolver a equipe de loja para o crescimento profissional e atendimento de alta performance;
Recrutar e selecionar candidatos e garantir o quadro de loja;
Realizar abertura/fechamento da loja, conferindo caixa e todas as área de loja.

Requisitos:

Experiência anterior em cargos de liderança em lojas;
Ter atuado no segmento de varejo de vestuário;
Preferencialmente, ter superior completo ou cursando.";Polo Wear;;Piracicaba;Gerência;VagasCom;;;Gerente de Vendas / Loja - Polo Wear
 ontem;"Descrição

Suporte no projeto SAP, fazendo as integrações necessárias que envolvem as atividades logísticas do Transporte e das lojas. Desenvolver dentro do SAP ferramentas de análise para suporte nas tabelas de frete junto ao Corpem, VTEX. Analisar demandas de transportadoras para cada região conforme histórico e previsão de vendas, Analisar prazos e preços dos principais concorrentes no que envolve nossos produtos nos sites de venda e-commerce
Formação em logística, engenharia e administração. Habilidades / competencias necessárias ao cargo. Alta energia e capacidade de comunicação, conhecimento avançado em informática, conhecimento em SAP, habilidade de relacionamento inter areas. Perfil dinâmico e comunicativo, perfil analítico com foco em resultados e entrega de demandas dentro do prazo.

 


Horário: De segunda a sexta Seg a Sex, 8 às 17:48.

 ";Confidencial;;Todo o Brasil;Pleno;VagasCom;;;Analista de Transporte Pleno
