Data_Publicacao;Descricao;Empresa;Funcao;Localidade;Nivel_experiencia;Plataforma;Setor;Tipo_emprego;Titulo
4 hours ago ;"A Bairesdev tem orgulho de ser a empresa que mais cresce nas Américas. Nossos times são formados por pessoas do mundo todo e somos tão fortes quanto nossas equipes multiculturais. Para entregar consistentemente as soluções da mais alta qualidade, contratamos apenas o 1% entre os melhores talentos e os desafiamos em projetos empolgantes.

Gerente Administrativo na BairesDev

E se todas as portas estivessem abertas? Estamos à procura de um gestor administrativo experiente para supervisionar as operações diárias de apoio da nossa empresa. Planeará os procedimentos administrativos mais eficientes e liderará uma equipe de estrelas do rock para completar uma série de tarefas administrativas em diferentes departamentos.

Queremos que as pessoas desfrutem da viagem! A missão é assegurar que todas as atividades de apoio sejam efetuadas de forma eficiente e eficaz para permitir que as outras operações funcionem corretamente.

O Que Você Vai Fazer

Fornecer uma visão empresarial de valor que ajude os decisores a gerir mais eficazmente os seus negócios para um maior retorno.
Ajudar equipes multifuncionais, coordenando projetos especiais e acompanhando o progresso em direção aos objetivos da empresa.
Desenvolver e manter os KPIs.
Preparar relatórios para áreas internas, a fim de fornecer percepções significativas.
Desenvolver melhores práticas e procedimentos e liderar programas, projetos e processos do departamento.
Coordenar revisões de processos e assegurar documentação e execução adequadas.
Identificar potenciais problemas no processo atual e implementar mudanças.

Esperamos Que Você Tenha

Excelentes capacidades de comunicação verbal e escrita; capacidades interpessoais e de apresentação.
Capacidade de lidar com múltiplos projetos mantendo a atenção aos detalhes.
Capacidade de estabelecer prioridades e cumprir prazos.
Experiência anterior em funções de liderança/gestão de projetos
Capacidade de trabalhar de forma independente e em equipe.

Como a BairesDev Facilita Sua Vida

100% trabalho remoto.
Disponibilizamos hardware necessário para o seu trabalho remoto (home office).
Horários flexíveis.
Licença paternidade, maternidade, férias e feriados remunerados.
Ambiente de trabalho diversificado e multicultural.
Um ambiente inovador com a estrutura e os recursos de uma multinacional líder.
Excelente remuneração - acima da média do mercado.
Possibilidade de crescimento profissional rápido, compatível com a sua curva de aprendizagem.

Nosso pessoal trabalha remotamente com uma cultura consistente e robusta que promove a diversidade e o trabalho em equipe. Para continuar sendo a empresa líder em desenvolvimento de software nas Américas, queremos garantir que cada membro da BairesDev tenha as melhores oportunidades de crescimento e desenvolvimento profissional em um ambiente diversificado, acolhedor e inovador. Cada pessoa do time traz algo essencial para a BairesDev! Queremos ouvir a sua história.

Candidate-se agora!";BairesDev ;; Santa Maria, Rio Grande do Sul, Brazil;;LinkedIn;;;Gerente Administrativo - Trabalho Remoto
7 hours ago ;"Detalhes da vaga O grupo RD – Gente, Saúde e Bem-estar é uma empresa líder no mercado brasileiro de farmácias. Com as nossas marcas Droga Raia e Drogasil espalhadas por todo o país e milhares de funcionários(as) empenhados(as) em cuidar de perto da saúde e bem-estar das pessoas em todos os momentos da vida. Oferecemos um ambiente produtivo, de muito trabalho e aprendizado, onde a inovação e a paixão estão sempre presentes. Tudo isso faz com que a RD seja mais que uma empresa e, sim, um local de vida, como é a sua casa! Além disso, oferecemos um plano de carreira, que possibilitará crescimento profissional e a realização dos seus sonhos. Até 2030, queremos ser o grupo que mais contribui para uma sociedade mais saudável. Para isso, entendemos que o nosso compromisso vai além do cuidado com a saúde individual. É preciso cuidar das pessoas, dos negócios e do planeta. Vamos juntos nessa? O que estamos buscando? Você é apaixonado(a) pelo universo da saúde, beleza e bem-estar? Ama desafios e adora enfrentá-los em equipe? Você quer proporcionar uma experiência incrível aos clientes e fazê-los se sentirem únicos? Essa oportunidade é para você! Quais as principais responsabilidades? Você trabalhará na loja e terá contato direto com os nossos clientes, auxiliando-os com dúvidas, operando o caixa e ajudando no recebimento, reposição e organização de mercadorias. Buscamos um perfil otimista, criativo e que goste de gente! O que precisa ter? Maior de 18 anos; Ensino Médio completo. O que oferecemos? Escala de trabalho: 6 x 1 (você trabalha 6 dias e folga 1, podendo trabalhar sábados, domingos e feriados) Assistência médica, Assistência odontológica, Auxílio academia, Auxílio desenvolvimento, Auxílio farmácia e Convênio com empresas parceiras, participação nos Lucros ou Resultados, Seguro de vida e Vale-transporte. Diversidade & Inclusão Na RD, assumimos o compromisso de incluir e empoderar nossos(as) funcionários(as) por meio da promoção da diversidade e da inclusão. Valorizamos as pessoas, construindo uma cultura acolhedora e de respeito a todos e todas. Seja quem você é aqui! #vemserRD

Beneficios

Formação Acadêmica:

Não informado

Experiência

Salário:

A combinar

Cargo

Atendente

Empresa

Drogasil

Comércio de produtos farmacêuticos.

Ramo

Saúde/ Hospitalar";Drogasil ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;Atendente de Loja - local
7 hours ago ;"Detalhes da vaga O grupo RD – Gente, Saúde e Bem-estar é uma empresa líder no mercado brasileiro de farmácias. Com as nossas marcas Droga Raia e Drogasil, temos mais de 2.400 unidades espalhadas por todo o país e mais de 50 mil funcionários(as) empenhados(as) em cuidar de perto da saúde e bem-estar das pessoas em todos os momentos da vida. Até 2030, queremos ser o grupo que mais contribui para uma sociedade mais saudável. Para isso, entendemos que o nosso compromisso vai além do cuidado com a saúde individual. É preciso cuidar das pessoas, dos negócios e do planeta. Vamos juntos nessa? Oferecemos um ambiente de muito trabalho e aprendizado, onde a inovação e a paixão estão sempre presentes. Tudo isso faz com que a RD seja mais que uma empresa e, sim, um local de vida, como é a sua casa! Além disso, oferecemos um plano de carreira, que possibilitará a realização dos seus sonhos. O Programa Novos Rumos tem como objetivo ampliar conhecimento dos estudantes de Farmácia sobre a RaiaDrogasil e o varejo farmacêutico.Quer trilhar uma carreira de sucesso? A gente mostra melhor o caminho junto com você! O que estamos buscando? Buscamos um perfil otimista, criativo e que goste de gente! Você é apaixonado(a) pelo universo da saúde, beleza e bem-estar? Ama desafios e adora enfrentá-los em equipe? Você quer proporcionar uma experiência incrível aos clientes e fazê-los se sentirem únicos? Essa oportunidade é para você! Quais as principais responsabilidades? Você trabalhará na loja e terá contato direto com os nossos clientes. Você fará a conferência dos medicamentos controlados, escrituração de receitas, dispensação de medicamentos e preenchimento de planilhas de acordo com a RDC 44/2009. O que precisa ter? Cursar ensino superior em farmácia e necessário estar no penúltimo ou último ano do curso. O que oferecemos? Horário flexível, Bolsa Auxílio, Assistência médica, Assistência odontológica, Univers, Telemedicina pelo Einstein conecta, Vale-transporte e Vale refeição ou Vale alimentação conforme CCT. Diversidade & Inclusão Na RD, assumimos o compromisso de incluir e empoderar nossos(as) funcionários(as) por meio da promoção da diversidade e da inclusão. Valorizamos as pessoas, construindo uma cultura acolhedora e de respeito a todos e todas. Seja quem você é aqui! #vemserRD Endereço: AVENIDA PRINCESA ISABE, 1128

Beneficios

Formação Acadêmica:

Não informado

Experiência

Salário:

A combinar

Cargo

Atendente

Empresa

Drogasil

Comércio de produtos farmacêuticos.

Ramo

Saúde/ Hospitalar";Drogasil ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;Atendente de Loja - local
21 hours ago ;"Horario de trabalho segunda a sexta feira 07:30 as 17:30;




Responsavél pelo apoio a direção da unidade desde a abertura de O.S., como atuar com a equipe da higienização e demais prestadores de serviço, também atua proativamente na identificação e conservação do equipamento público.




Requisitos:




Ensino médio completo, conhecimento básico de informática, desejavél experiência em liderança de equipe e serviços administrativos.




Beneficios:




Vale alimentação;




Vale transporte;




Plano de saúde;




Plano odontológico;




Participação dos Lucros da empresa;




Desconto curso de graduação;";Inova BH ;; Belo Horizonte, Minas Gerais, Brazil;;LinkedIn;;;AUXILIAR ADMINISTRATIVA
6 hours ago ;"Funções

Execução das atividades administrativas da empresa, desenvolvendo os processos de controles e arquivamento de documentos.

Elaboração e digitação de documentos.

Elaboração e alimentação de planilhas de controle interno.

Organização de documentos referentes a área de legalização. Dar suporte para as demais áreas da empresa.

Requisitos

Alguma experiência e/ou formação em áreas de EXATAS/ADMINISTRATIVA - será uma mais valia;

Noções de pacote Office;

Saber trabalhar em equipe;

Vontade de crescer;

Compromisso;

Pontualidade e Assiduidade;

Bom relacionamento interpessoal;

Disponibilidade de horários;

Demonstrar iniciativa;

HORÁRIO: Laboral - de Segunda a Sexta

DISPONIBILIDADE: Imediata

LOCAL DE TRABALHO: Mooca";Netvagas ;; São Paulo, São Paulo, Brazil;;LinkedIn;;;Auxiliar administrativo
11 hours ago ;"O grupo RD - Gente, Saúde e Bem-estar é uma empresa líder no mercado brasileiro de farmácias. Com as nossas marcas Droga Raia e Drogasil espalhadas por todo o país e milhares de funcionários(as) empenhados(as) em cuidar de perto da saúde e bem-estar das pessoas em todos os momentos da vida. Oferecemos um ambiente produtivo, de muito trabalho e aprendizado, onde a inovação e a paixão estão sempre presentes. Tudo isso faz com que a RD seja mais que uma empresa e, sim, um local de vida, como é a sua casa! Além disso, oferecemos um plano de carreira, que possibilitará crescimento profissional e a realização dos seus sonhos. Até 2030, queremos ser o grupo que mais contribui para uma sociedade mais saudável. Para isso, entendemos que o nosso compromisso vai além do cuidado com a saúde individual. É preciso cuidar das pessoas, dos negócios e do planeta. Vamos juntos nessa? O que estamos buscando? Você é apaixonado(a) pelo universo da saúde, beleza e bem-estar? Ama desafios e adora enfrentá-los em equipe? Você quer proporcionar uma experiência incrível aos clientes e fazê-los se sentirem únicos? Essa oportunidade é para você! Quais as principais responsabilidades? Você trabalhará na loja e terá contato direto com os nossos clientes, auxiliando-os com dúvidas, operando o caixa e ajudando no recebimento, reposição e organização de mercadorias. Buscamos um perfil otimista, criativo e que goste de gente! O que precisa ter? Maior de 18 anos; Ensino Médio completo. O que oferecemos? ESCALA DE TRABALHO: 6 x 1 (você trabalha 6 dias e folga 1, podendo trabalhar sábados, domingos e feriados) Assistência médica, Assistência odontológica, Auxílio academia, Auxílio desenvolvimento, Auxílio farmácia e Convênio com empresas parceiras; Participação nos Lucros ou Resultados, Seguro de vida e Vale-transporte. Diversidade & Inclusão Na RD, assumimos o compromisso de incluir e empoderar nossos(as) funcionários(as) por meio da promoção da diversidade e da inclusão. Valorizamos as pessoas, construindo uma cultura acolhedora e de respeito a todos e todas. Seja quem você é aqui! #vemserRD ENDEREÇO: Avenida Francisco de Paula Leite 1242";Drogasil ;; Indaiatuba, São Paulo, Brazil;;LinkedIn;;;Atendente de Loja - local (1 vaga)
11 hours ago ;"O grupo RD - Gente, Saúde e Bem-estar é uma empresa líder no mercado brasileiro de farmácias. Com as nossas marcas Droga Raia e Drogasil espalhadas por todo o país e milhares de funcionários(as) empenhados(as) em cuidar de perto da saúde e bem-estar das pessoas em todos os momentos da vida. Oferecemos um ambiente produtivo, de muito trabalho e aprendizado, onde a inovação e a paixão estão sempre presentes. Tudo isso faz com que a RD seja mais que uma empresa e, sim, um local de vida, como é a sua casa! Além disso, oferecemos um plano de carreira, que possibilitará crescimento profissional e a realização dos seus sonhos. Até 2030, queremos ser o grupo que mais contribui para uma sociedade mais saudável. Para isso, entendemos que o nosso compromisso vai além do cuidado com a saúde individual. É preciso cuidar das pessoas, dos negócios e do planeta. Vamos juntos nessa? O que estamos buscando? Você é apaixonado(a) pelo universo da saúde, beleza e bem-estar? Ama desafios e adora enfrentá-los em equipe? Você quer proporcionar uma experiência incrível aos clientes e fazê-los se sentirem únicos? Essa oportunidade é para você! Quais as principais responsabilidades? Você trabalhará na loja e terá contato direto com os nossos clientes, auxiliando-os com dúvidas, operando o caixa e ajudando no recebimento, reposição e organização de mercadorias. Buscamos um perfil otimista, criativo e que goste de gente! O que precisa ter? Maior de 18 anos; Ensino Médio completo. O que oferecemos? ESCALA DE TRABALHO: 6 x 1 (você trabalha 6 dias e folga 1, podendo trabalhar sábados, domingos e feriados) Assistência médica, Assistência odontológica, Auxílio academia, Auxílio desenvolvimento, Auxílio farmácia e Convênio com empresas parceiras; Participação nos Lucros ou Resultados, Seguro de vida e Vale-transporte. Diversidade & Inclusão Na RD, assumimos o compromisso de incluir e empoderar nossos(as) funcionários(as) por meio da promoção da diversidade e da inclusão. Valorizamos as pessoas, construindo uma cultura acolhedora e de respeito a todos e todas. Seja quem você é aqui! #vemserRD ENDEREÇO: Avenida Francisco de Paula Leite 1242";Drogasil ;; Indaiatuba, São Paulo, Brazil;;LinkedIn;;;Atendente de Loja - local (1 vaga)
4 hours ago ;"A Bairesdev tem orgulho de ser a empresa que mais cresce nas Américas. Nossos times são formados por pessoas do mundo todo e somos tão fortes quanto nossas equipes multiculturais. Para entregar consistentemente as soluções da mais alta qualidade, contratamos apenas o 1% entre os melhores talentos e os desafiamos em projetos empolgantes.

Analista Financeiro na BairesDev

Estamos à procura de um Analista Financeiro para se juntar à nossa equipe financeira. Procuramos pessoas proativas, dinâmicas e jogadores de equipe, com grande capacidade de organização, habituados a lidar com múltiplas tarefas e com marcada atenção aos detalhes. É uma excelente oportunidade para os profissionais que procuram desenvolver-se numa das empresas de mais rápido crescimento no setor!

O Que Você Vai Fazer

Conduzir investigação e reunir documentação a fim de compilar relatórios abrangentes, fornecendo informação clara, exata e relevante em tempo útil, relatórios correntes e tarefas transacionais tais como processamento de acréscimos/pagamentos/previsões periódicas.
Trabalhar com entidades bancárias/financeiras, agências internacionais, ou funcionários governamentais.
Assistir no processo de inscrição de fornecedores e clientes, compras e processo de contas a pagar.
Processar dados: ser responsável pela atualização de registos no sistema da empresa.
Assistir em programas, projetos e processos do departamento.
Assistir na preparação de relatórios financeiros mensais.
Assistir no seguimento de datas de vencimento e cumprimento de declarações fiscais e outros requisitos legais dos EUA.

Esperamos Que Você Tenha

Mínimo de 3 anos de experiência de trabalho nas áreas financeiras.
Experiência com ferramentas baseadas na web.
Excelentes capacidades de comunicação verbal e escrita; capacidades interpessoais e de apresentação.
Organização e orientação aos detalhes.
Aptidões de organização comprovadas.
Inglês avançado, tanto falado como escrito (requerimento indispensável).

Como a BairesDev Facilita Sua Vida

100% trabalho remoto.
Disponibilizamos hardware necessário para o seu trabalho remoto (home office).
Horários flexíveis.
Licença paternidade, maternidade, férias e feriados remunerados.
Ambiente de trabalho diversificado e multicultural.
Um ambiente inovador com a estrutura e os recursos de uma multinacional líder.
Excelente remuneração - acima da média do mercado.
Possibilidade de crescimento profissional rápido, compatível com a sua curva de aprendizagem.

Nosso pessoal trabalha remotamente com uma cultura consistente e robusta que promove a diversidade e o trabalho em equipe. Para continuar sendo a empresa líder em desenvolvimento de software nas Américas, queremos garantir que cada membro da BairesDev tenha as melhores oportunidades de crescimento e desenvolvimento profissional em um ambiente diversificado, acolhedor e inovador. Cada pessoa do time traz algo essencial para a BairesDev! Queremos ouvir a sua história.

Candidate-se agora!";BairesDev ;; Santa Maria, Rio Grande do Sul, Brazil;;LinkedIn;;;Analista Financeiro - Trabalho Remoto
8 hours ago ;"AdministraçãoLocalização




Área de atuação:




Curitiba-PRAtribuições




Atendimento ao público (Presencial, por telefone whats), controle das agendas, liberação de convênios, emissão de notas fiscais, controle de relatórios, fechamento parcial de caixa.Requisitos:




Experiência em clínica odontológica ou de radiologia odontológica, como recepcionista ou aux. administrativo (Constar no currículo)Escolaridade mínima exigida:




Sem informação";RH Curitiba | 41 3045-7127 ;; Curitiba, Paraná, Brazil;;LinkedIn;;;Recepcionista - Clínica Odontológica
15 hours ago ;"Nossa equipe está responsável por analisar os processos de pagamentos e garantir o controle do fluxo de caixa.

Responsabilidades e atribuições

Responsável por pagamentos dos fornecedores e prestadores de serviços, conciliação bancaria, analise do fluxo de caixa e analise financeira dos empreendimentos sob responsabilidade. Controle dos pagamentos eletrônicos através do sistema SAP, relatórios gerenciais.

Requisitos e qualificações

Ter vivência na área;

Ter experiência com sistema SAP, será considerado diferencial;

Excel intermediário.";Diálogo Engenharia ;; São Paulo, São Paulo, Brazil;;LinkedIn;;;Analista de Contas a Pagar
