Data_Publicacao;Descricao;Empresa;Funcao;Localidade;Nivel_experiencia;Plataforma;Setor;Tipo_emprego;Titulo
 hoje;"Descrição

Descrição:

• Vivência na área administrativa e processos relacionados, em gestão de equipe e na área de Centro de Serviço Compartilhado (CSC);

• Pacote Office Avançado;

• Gestão administrativa;

• Conhecimento em Sistema SAP;








Outros requisitos:

• Ensino Superior completo em Administração, Ciências Contábeis, Sistemas de Informação ou áreas afins;

• Desejável MBA ou Pós-Graduação em Administração, Gestão de Pessoas ou áreas afins;

• Disponibilidade para atuar em Barretos/SP";Confidencial;;Barretos;Supervisão/ Coordenação;VagasCom;;;Supervisor Administrativo Csc
 hoje;"Descrição

Descrição:

A sua missão como Gerente de Assuntos Médicos Pleno da Linha Respiratória será responsável pela elaboração da estratégia médica, pela condução das atividades médicas relacionadas ao portfólio da Linha Respiratória e pela gestão do time médico de campo. O regime de trabalho é híbrido e a sua base é o nosso escritório em São Paulo.




Papéis e Responsabilidades:




• Integrar o time multifuncional trazendo expertise médico-científica para o desenvolvimento de projetos relacionados à Linha Respiratória, garantindo ética e equilíbrio de dados, de acordo com as necessidades de negócio e as expectativas dos clientes (pacientes, médicos/as, sociedades cientificas);

• Estabelecer e manter bom relacionamento com lideranças médico-científicas externas, a fim de capturar insights de External Experts (EEs) e contribuir para o desenvolvimento da estratégia médica e dos projetos relacionados.;

• Apoio técnico e científico ágil, equilibrado e de qualidade às áreas de interface e adesão aos processos de compliance da companhia.;

• Buscar continuamente tendências cientificas que despertem o interesse da comunidade científica e incorporar aos projetos.




E o que você precisa para cumprir a sua missão?




• Graduação em Medicina;

• Experiência prévia gerencial em Medical Affairs na Indústria Farmacêutica;








Idiomas:

Inglês - Nível Avançado


Outros requisitos:

• Residência Médica em Pneumologia (preferencial) ou outra especialidade clínica";Boehringer Ingelheim;;São Paulo;Gerência;VagasCom;;;Gerente Assuntos Médicos Pleno
 hoje;"Descrição

Descrição:

Responsabilidades




Responsável pela instalação de todas as Soluções SASCAR descritas na ordem de serviço do cliente;
Garantir toda parametrização ofertada ao cliente por meio de testes funcionais e validação dos parâmetros;
Realizar a manutenção das soluções SASCAR por meio de testes e validações técnicas, buscando encontrar anomalias e a causa raiz do problema relatado pelo cliente;
Responsável pela retirada das soluções SASCAR mediante ordem de serviço, retirando todos os itens básicos/acessórios instalados no veículo, realizando testes funcionais do veículo após a desinstalação garantindo a perfeita entrega do patrimônio do cliente;
Realizar o treinamento de novos colaboradores / prestadores de serviço por meio de manuais de instalação, treinamentos teóricos e práticos de toda a rotina de instalação e acompanhamento em campo.

 

Requisitos e qualificações




Ensino médio completo;
Curso em elétrica automotiva;
Carteira de habilitação tipo B;
Conhecimento no Pacote office;
Domínio em equipamentos de medição (Multímetro e Osciloscópio) e em leitura de diagrama elétrico;
Vivência em elétrica automotiva e instalação de acessórios;
Desejável conhecimento em rastreadores ou cronotacógrafos;




 

 

Atenção: Informamos que não contratamos empresas terceiras que cobrem dos candidatos para a participação em nossos processos! Caso tenha dúvidas, procure nossos canais oficiais ou nossos recrutadores!";Sascar;;Parauapebas;Auxiliar/ Operacional;VagasCom;;;Instalador de Rastreador - Banco de Talentos
 hoje;"Descrição

Descrição:

Auxiliar de Limpeza – Campinas para Hospital

Salário: R$ 1.384,64 + Vale Transporte + Vale Alimentação

Horário: Disponibilidade de horário – Escala 12x36 ou 6x1

Executar atividades de limpeza, higienização das dependências internas/externas dos contratos. Unidade, limpando pisos, mesas e equipamentos, lavando banheiros, cozinha, entrada de veículos etc., utilizando produtos/ materiais adequados como vassoura, água, sabão, panos e demais produtos de limpeza, efetuando o recolhimento de lixos, acondicionando-os em recipientes e locais apropriados, a fim de dotar as instalações de perfeitas condições de higiene e conservação.


Outros requisitos:


";The Adecco Group;;São Paulo;Auxiliar/ Operacional;VagasCom;;;Auxiliar de Limpeza
 hoje;"Descrição

Descrição:

Responsabilidades

Responsável pela instalação de todas as Soluções SASCAR descritas na ordem de serviço do cliente;
Garantir toda parametrização ofertada ao cliente por meio de testes funcionais e validação dos parâmetros;
Realizar a manutenção das soluções SASCAR por meio de testes e validações técnicas, buscando encontrar anomalias e a causa raiz do problema relatado pelo cliente;
Responsável pela retirada das soluções SASCAR mediante ordem de serviço, retirando todos os itens básicos/acessórios instalados no veículo, realizando testes funcionais do veículo após a desinstalação garantindo a perfeita entrega do patrimônio do cliente;
Realizar o treinamento de novos colaboradores / prestadores de serviço por meio de manuais de instalação, treinamentos teóricos e práticos de toda a rotina de instalação e acompanhamento em campo.

 

Requisitos e qualificações

Ensino médio completo;
Curso em elétrica automotiva;
Carteira de habilitação tipo B;
Conhecimento no Pacote office;
Domínio em equipamentos de medição (Multímetro e Osciloscópio) e em leitura de diagrama elétrico;
Vivência em elétrica automotiva e instalação de acessórios;
Desejável conhecimento em rastreadores ou cronotacógrafos;




Atenção: Informamos que não contratamos empresas terceiras que cobrem dos candidatos para a participação em nossos processos! Caso tenha dúvidas, procure nossos canais oficiais ou nossos recrutadores!";Sascar;;São Luís;Auxiliar/ Operacional;VagasCom;;;Instalador de Rastreador - Banco de Talentos
 hoje;"Descrição

Descrição:

Ei, você aí que tá afim de iniciar sua carreira no ramo imobiliário, vem pra MRV!




Acabamos de lançar o “MAIOR PROGRAMA DE RELACIONAMENTO DE CONSULTORES IMOBILIÁRIOS DO BRASIL"", apostamos em algo nunca visto antes, nosso programa contempla um vasto repertório de benefícios:




- CLUBE ALLYA – Acesso a descontos em uma rede de mais de 30 mil parceiros




- GYMPASS – Plataforma de Saúde e Bem-Estar




- PREMIAÇÕES POR PRODUTO




- BÔNUS POR VENDA




- PONTOS POR VENDA QUE PODEM SER TROCADOS POR PRÊMIOS/PRODUTOS




E têm muito mais.. Se você gosta de desafios e quer trabalhar na maior construtora da América Latina, a oportunidade é agora!


Outros requisitos:


";MRV;;Araçatuba;Técnico;VagasCom;;;Consultor de Vendas - Imóveis
 hoje;"Descrição

Descrição:

O QUE VOCÊ VAI FAZER:




• Desenvolver soluções técnicas de média e alta complexidade, com baixo nível de supervisão e pouco apoio, através do desenvolvimento de requisitos de softwares utilizando-se das tecnologias back-end envolvidas no projeto;

• Criar testes de alta complexidade, sejam estes manuais ou automatizados, que cubram o comportamento desejado dos componentes técnicos desenvolvidos utilizando os requisitos e ferramentas de testes;

• Documentar as etapas de desenvolvimento realizando o registro do desenvolvimento nas ferramentas de versionamento e documentação;

• Orientar e trabalhar com o time de desenvolvimento para encontrar soluções de negócio, arquitetura e desenho através da comunicação e trocas de conhecimento;

• Manter a qualidade do software verificando os processos, ferramentas e boas práticas disponíveis para o produto e tecnologia utilizados;

• Orientar desenvolvedores de menor senioridade apoiando suas dúvidas, disseminando seu conhecimento, desenhando e arquitetando soluções ou indicando documentação de apoio;

• Detalhar requisitos de média e alta complexidade através do contato com clientes e áreas envolvidas no projeto/atendimento.


Outros requisitos:

O QUE ESPERAMOS DE VOCÊ:




Formação:

Superior completo em tecnologia e afins.




Conhecimento:

• Lógica de Programação;

• Linguagem de programação C#;

• Experiência com mensagerias Síncrono e Assíncrono (RabitMQ);

• Testes automatizados (unitário e e2e);

• Padrões de Projetos (design patterns);

• Experiência em GIT;

• Bancos relacionais e não relacionais;

• Experiência/conhecimento em metodologias e frameworks ágeis (Scrum/Kanban);

• Desenvolvimento e deploy de software utilizando containers (Kubernets/Docker);

• Azure DevOps.




Diferenciais:

• Integração entre sistemas

• Conhecimento em ERP;

• Conhecimento em Documentos Fiscais Eletrônicos (NFSE, NFSE, CTE, etc);

• Arquitetura de Software (Micro serviços).";TOTVS;;100% Home Office;Sênior;VagasCom;;;Analista de Backend Sênior - .net
 hoje;"Descrição

Descrição:

O QUE VOCÊ VAI FAZER:

Desenvolver Product Owners, Peolple Leads e Dev Teams de suas squads através de capacitação formal e mentoria para que possam realizar as práticas ágeis.
Conhecer e zelar pelos processos padrões de trabalho.
Promover ações de melhoria junto às squads com intuito de otimizar continuamente processos por meio de acompanhamentos, participação em eventos ágeis e análise de indicadores.
Realizar a troca de informações, experiências e conhecimentos com os outros Agile Masters através de reuniões de equipe com seus pares, observações em eventos ágeis e compartilhamento de conteúdos relevantes à sua atividade.
Blindar o Dev Team de interrupções, removendo impedimentos e estimulando a análise da causa raiz, a fim de direcionar ações de melhoria.
Orientar os squads sobre as melhores práticas ágeis, processos e ferramentas oficiais como, JIRA, TDN, Zendesk, Ferramentas Google, etc.
Compartilhar com as lideranças dos papéis ágeis feedbacks sobre o comportamento de qualquer integrante da equipe (sempre que necessário).
Contribuir de maneira efetiva para a melhoria dos processos.

Idiomas:

Inglês - Nível Básico


Outros requisitos:

O QUE ESPERAMOS DE VOCÊ:




Experiência com facilitação de cerimônias e capacitações.
Experiência prévia como Agile Master.
Liderança de equipes será um diferencial.
Scrum, KANBAN, Métricas, Upstream, OKR, Jira, Management 3.0, Lean.


";TOTVS;;100% Home Office;Sênior;VagasCom;;;Agile Master
 hoje;"Descrição

Descrição:

Supervisionar equipes na realização de serviços de manutenção predial, recepção, limpeza, telefonia e segurança patrimonial.

Diariamente distribui, orienta e supervisiona os serviços terceirizados de Limpeza e Dedetização, Coleta de Resíduos e Segurança Patrimonial, zelando pelo cumprimento dos contratos e bom atendimento aos funcionários e clientes: atua na definição das escalas de serviço visando a eficaz cobertura dos serviços, inspeciona a postura e uniformização adequada da equipe, atendimento aos clientes , qualidade do serviço prestado, etc.

Mantém controle administrativo das atividades da Manutenção Elétrica e Predial da empresa dando suporte na elaboração das escalas de serviço, monitorando o atendimento das Ordens de Serviço para avaliação da produtividade da área bem como o acompanhamento dos contratos de serviços técnicos prestados por assistências técnicas visando a adequada prestação de serviços dentro de padrões aceitáveis de qualidade.

Supervisionar e controlar toda documentação necessária de funcionamento das unidades e operações, garante que toda empresa atende legalmente as exigências (AVCB, Licenças, etc).

Realizar inspeções nas unidades e operações, avalia as estruturas de cada empresa e desenvolve plano de ação para assegurar estrutura segura e legal em cada uma delas.

Fazer o controle do material de limpeza utilizado bem como providencia a reposição do estoque do mesmo observando os melhores critérios de rendimento e economia no uso desses produtos.

Manter controle do consumo para relatórios periódicos sobre o desempenho e custo da área.

Zelar pela segurança das atividades na sua área observando o correto uso dos equipamentos e ferramentas pela equipe, atua ou solicita o treinamento dos contratados, participa no processo de movimentação de pessoal (seleção, transferências, promoções e demissões) e cuida da ordem, limpeza e disciplina na área.

Eventualmente atende fornecedores e prestadores de serviços de manutenção para a cotação de trabalhos, avaliação da qualidade dos mesmos, viabilidade de execução, etc.

Analisar as propostas, dando parecer e encaminhando ao superior para aprovação.


Outros requisitos:

Necessário vivência na área.

Conhecimento em documentação legais de funcionamento.

Curso Técnico completo.

Ensino superior completo será considerado um diferencial.";Confidencial;;Monte Mor;Supervisão/ Coordenação;VagasCom;;;Supervisor de Facilities
 hoje;"Descrição

Descrição:

Venha fazer parte da instituição de ensino superior, que assumiu o posto de maior centro de conhecimento (Think Tank) da América Latina e foi eleita cinco vezes uma das melhores instituições do mundo!




Buscamos profissionais para atuar com sistemas web diferenciados da área de educação e com viés administrativo.




Requisitos:

Superior Completo em área de tecnologia;
Experiência em atendimento de TI;
Experiência em utilização de sistemas web;
Experiência com atendimento ao público
Conhecimento em EXCEL, Intermediário ou Avançado;
Bom conhecimento da Língua Portuguesa;
Desenvoltura para proceder diante de situações críticas;
Excelente relacionamento interpessoal;
Comprometimento com a Instituição, departamento e equipe;
Capacidade de absorver tarefas com autonomia e discernimento;
Disponibilidade para trabalhos extras;
Iniciativa para ajudar a equipe nas diversas tarefas;
Discrição total em relação ao que é tratado no Departamento;




Contratação:

Contrato: CLT

Local: São Paulo

Horário: Segunda a sexta em horário comercial – Com possíveis horas extras

Modelo de trabalho: Híbrido – Pelo menos 2x por semana no escritório no centro de São Paulo.





";Talent Group;;São Paulo;Auxiliar/ Operacional;VagasCom;;;10058 - Assistente de Suporte Acadêmico (com Experiência em Sistemas Web)
 hoje;"Descrição

Descrição:

PRÉ – REQUISITOS:

Ter Graduação Completa, preferencialmente em Administração ou Engenharias;

Disponibilidade para atuar presencial em Campinas/SP;

Necessário conhecer as ferramentas de gestão da qualidade;

Necessário conhecer as ISO's (9001, 14001, entre outras);

Necessário Pacote Office avançado;

Necessário inglês intermediário;




ATIVIDADES:

Auxiliar na manutenção de um Sistema de Gestão Integrado com foco em resultado do processo, pesquisas e descobertas fazendo uso de conhecimento específico e especializado no assunto/área.

Planejar e realizar o ciclo de auditorias internas e externas do Sistema de Gestão Integrado e acompanhar os auditores em suas atividades, seja em ambiente administrativo ou em ambiente externo/campo (sem adentrar ao SEP) mediante a autorização.

Auxiliar a elaboração de relatórios empresariais para a participação de avaliações externas da gestão e visitas de avaliação, seja em ambiente administrativo ou em ambiente externo/campo (sem adentrar ao SEP).

Prestar consultoria interna às áreas reguladas da empresa em temas ligados a qualidade da gestão com foco na melhoria contínua e excelência empresarial.

Elaborar relatórios e conteúdo da Qualidade para reuniões e premiações conforme pertinência e necessidade.

Auxiliar em revisões de conceito e em avaliações do Programa ColaborAtivo (5S).

Atuar em programas de benchmarking e iniciativas internas de melhores práticas.

Apoiar a execução e controle das atividades administrativas e orçamentárias demandadas na empresa.


Idiomas:

Inglês - Nível Intermediário";CPFL Energia;;Campinas;Pleno;VagasCom;;;Analista de Qualidade Pl
 hoje;"Descrição

Descrição:
Suportar os gestores (todos os níveis) na tomada de decisões nos processos de: Recrutamento e Seleção, Promoção, Transferência, Estrutura Organizacional, Alocação de recursos
Implementar os processos, programas e estratégias corporativas de Recursos Humanos
Atuar como guardião do clima e facilitador junto aos gestores e equipe de ações de cultura e engajamento
Monitorar indicadores de gestão de pessoas e desenvolver diagnósticos, propondo soluções junto às áreas de negócios e especialistas
Diagnosticar e levantar necessidades de desenvolvimento
Desdobrar ações de comunicação corporativa
Endereçar temas sindicais e trabalhistas
Realizar a integração de novos colaboradores e transferidos entre Unidades

Idiomas:

Inglês - Nível Intermediário


Outros requisitos:
Vivência em processos seletivos (divulgação de vagas, triagem e entrevista)
Ensino superior completo
Pós Graduação/MBA será considerado diferencial
Pacote Office Intermediário
Inglês/espanhol será considerado diferencial
Residir em Agudos-SP e região";Hays Brasil;;São Paulo;Sênior;VagasCom;;;Analista de RH Sênior - Business Partner
 hoje;"Descrição

Descrição:

Setor de Planejamento e Controle de Manutenção - PCM




- Planejamento das manutenções corretivas, preventivas e preditivas da unidade de Alagoinhas;

- Controle dos indicadores de performance do departamento;

- Suporte na implementação dos passos do Pilar Manutenção Planejada - TPM;

- Melhorias nos planos ou processo de manutenção;


Idiomas:

Inglês - Nível Básico";Ardagh Group;;Bahia;Estágio;VagasCom;;;Estágio em Manutenção
 hoje;"Descrição

Descrição:

PRINCIPAIS RESPONSABILIDADES







Conciliações contábeis;
Lançamentos manuais solicitados;
Provisões;
Revisão periódica do plano de contas;
Suporte nos controles de Ativo Fixo;
Suporte nas contagens de inventário;
Controle de arquivos (Conciliações, lançamentos);
Controle de despesas antecipadas.




PRINCIPAIS REQUISITOS







Estar devidamente matriculado e estudando em curso superior de Ciências Contábeis;
Conhecimento em Excel;
Conhecimento em Inglês;
Interesse na área contábil.

Idiomas:

Inglês - Nível Intermediário e Inglês - Nível Básico";Thales;;Curitiba;Estágio;VagasCom;;;Estágio em Contabilidade
