Data_Publicacao;Descricao;Empresa;Funcao;Localidade;Nivel_experiencia;Plataforma;Setor;Tipo_emprego;Titulo
12 hours ago ;"Sobre o Nubank

O Nubank foi fundado em 2013 para libertar as pessoas de um sistema financeiro burocrático, lento e ineficiente. Desde então, por meio de tecnologia inovadora e excelente atendimento ao cliente, a empresa vem redefinindo o relacionamento das pessoas com o dinheiro em toda a América Latina. Com operações no Brasil, México e Colômbia, o Nubank é hoje uma das maiores plataformas de serviços financeiros e uma das maiores empresas de tecnologia do mundo.

Hoje, o Nubank é uma empresa global, com escritórios em São Paulo (Brasil), Cidade do México (México), Buenos Aires (Argentina), Bogotá (Colômbia), Durham (Estados Unidos) e Berlim (Alemanha). Foi fundado em 2013 em São Paulo, pelo colombiano David Vélez, e tem como cofundadores a brasileira Cristina Junqueira e o americano Edward Wible. Para mais informações, visite www.nubank.com.br.

Nós somos um time de pessoas criativas e inovadoras, e todas as pessoas têm a chance de participarem ativamente, contribuírem com ideias e se desenvolverem profissionalmente.

Para ter certeza que estamos construindo um ambiente mais diverso e inclusivo que reflita a realidade de quem são os consumidores que empoderamos todos os dias, nós buscamos recrutar nos movendo para um espaço de representatividade e proporcionalidade. Isso significa que consideramos diversos marcadores de identidade como fatores que enriquecem nossa empresa, garantindo que nenhum deles seja uma barreira para que possamos recrutar talentos incríveis.

Inscreva-se nessa página para fazer parte do nosso time e nos conte mais sobre sua carreira e sua história, nós estamos ansiosos para te conhecer, e aumentarmos a nossa nação roxa!

Principais Áreas Que Recrutamos No Brasil

Analistas de Negócios (Business Analysts)
Ciência de Dados (Data Scientists)
Designers
Engenharia de Software (Software Engineers)
Financeiro (Finance)
Gerência de Produto (Product Managers)
Jurídico (Legal)
Marketing
Pessoas & Cultura (People & Culture)
Xpeer - Analista de Excelência do Cliente (Customer Excellence Analyst)

Essa é uma vaga de Diversidade - Inclusão da Comunidade Negra. Nosso time de Recrutamento está constantemente revisando os currículos que chegam por aqui, e quando identificamos uma ótima oportunidade, entramos em contato com as pessoas para que elas participem do nosso processo de recrutamento.

Quem pode se inscrever?

Todas as pessoas que se identificam como parte da comunidade negra podem se inscrever nessa página e em quaisquer outras vagas na nossa página de carreiras. Aqui, seu perfil será revisado e direcionado para áreas onde estamos recrutando, caso haja sinergia.

Se eu não me identificar como parte da comunidade negra, posso me inscrever?

Essa é uma plataforma para pessoas negras que desejam fazer parte do time do Nubank, caso você se identifique como parte de outros grupos, confira nossas oportunidades na página de carreiras.

Por quê o Nubank está fazendo uma plataforma de oportunidades para a comunidade negra?

Acreditamos que diversidade é essencial para que possamos continuar criando produtos que possam empoderar milhões de pessoas na América Latina. Entendemos que a tecnologia é um campo de atuação em que a comunidade negra ainda é sub-representada, e queremos dar oportunidades de carreiras para todas as pessoas que desejem trabalhar conosco. Por isso, somos comprometidos em mudar esses números em todos os níveis e áreas de conhecimento da empresa.

Se eu me inscrever, eu vou automaticamente participar de um processo de recrutamento?

Todas as pessoas inscritas nessa página terão seus perfis revisados e direcionados para um processo de recrutamento em áreas com posições abertas, caso haja sinergia.

Eu moro fora de São Paulo, posso me inscrever?

Sim, o Nubank está constante buscando por talentos em todo o Brasil e, devido à pandemia, todos os nossos processos de recrutamento e integração de novas pessoas contratadas estão sendo feitos de maneira remota e 100% online. Nós iremos avaliar a possibilidade de contratação de pessoas fora de São Paulo a depender da área e contexto de negócio.

Entrevistas e integração atualmente são feitas virtualmente devido ao COVID-19. Todos os novos funcionários e a nossa atual equipe continuarão trabalhando em casa até que seja seguro retornar aos nossos escritórios. Se/quando o retorno for necessário, contamos com uma equipe dedicada à mobilidade global e firmamos parcerias com as melhores empresas do mercado para garantir o bom andamento dos processos. Também oferecemos um pacote de realocação muito competitivo para contratações internacionais.";Nubank ;; São Paulo, São Paulo, Brazil;;LinkedIn;;;Diversidade - Inclusão da Comunidade Negra
16 hours ago ;"Detalhes da vaga




Requisitos




Formação: Ensino Médio Completo
Experiência: Com atendimento ao público; recepção Emergência.




Atividades




Recepcionar visitantes, pacientes e médicos, fornecer informações quanto às normas e serviços prestados pelo hospital cadastrar e identificar através do sistema, informar e entregar crachás referente aos locais solicitados. Realizar todas as atividades mantendo o alinhamento às premissas de sustentabilidade com o objetivo de atender aos requisitos das Políticas ESG da Companhia; Atender as metas definidas de acordo com sua área de atuação.




Outras Informações




Local de trabalho: Salvador - BA
Escala de trabalho: 180 - (12X36) - 07:00 13:00 14:00 19:00 - DIUR A";Rede D'Or São Luiz ;; Salvador, Bahia, Brazil;;LinkedIn;;;Recepcionista | Emergência | CEMED | Aliança | Hospital São Rafael | Hospital Cárdio Pulmonar
7 hours ago ;"Essa vaga é para você que tem o perfil organizado, focado, senso de urgência, proatividade e iniciativa.

Responsabilidades e atribuições

Programação de roteiro;
Controles;
Envio de notas fiscais para pagamento e escrituração;
Emissão de relatório;
Lançamento de fatura;
Solicitação de materiais e serviços;
Monitoramento das instalações, verificando o funcionamento;
Apoio na recepção;
Demais atividades administrativas.


Requisitos e qualificações

Ensino médio completo;

Conhecimento de logística de transportes.

Excel: básico.

Residir em Salvador- BA

Informações adicionais

Benefícios:
Vale Transporte;
Vale alimentação ou refeição;
Plano de saúde;
Plano Odontológico;
Seguro de vida;
Cartão Multibeneficios.";Petrobahia S.A. ;; Salvador, Bahia, Brazil;;LinkedIn;;;ASSISTENTE ADMINISTRATIVO
7 hours ago ;"DESCRIÇÃO

Nosso time está crescendo! #VEMSERGR

Já conhece o GRUPO GR?

Estamos há quase 30 anos no mercado e somos especialistas em proporcionar segurança aos nossos

clientes e colaboradores, a qualidade, o respeito e o bem-estar.

Nosso objetivo é proporcionar a sensação de tranquilidade aos nossos clientes e cuidar das pessoas ao nosso redor, e hoje contamos com cerca de 12 mil colaboradores no Brasil que nos ajudam nessa missão e contribuem com um trabalho de excelência.

Como é o processo seletivo?

> Aderimos às entrevistas online, pensando em diminuir o custo do candidato e garantir facilidade de agenda para participação no processo seletivo (A entrevista com o gestor é presencial para você nos conhecer melhor).

> A entrega de documentação e a nossa integração é digital, vamos salvar o planeta, nada de papel.

> Nas etapas do processo, você irá conversar com o nosso time de Atração de Talentos, depois com o gestor ou especialista da área e conhecer um pouco mais sobre o trabalho que oferecemos aos nossos clientes.

Resumo Das Atividades

Controlar o fluxo de entrada e saída de pessoal, visitantes e automóveis.
Transmitir e cumprir as ordens e normas de procedimentos do local de trabalho.
Realizar de Rondas pelo Perímetro
Verificar sistematicamente o estado de equipamentos (Material Carga e Material controlado).
IMPORTANTE: Necessário formação de Vigilante e Reciclagem em dia

#DicaGR

Quanto maior a disponibilidade de horário, vontade de aprender e crescer na nossa empresa, maior a sua chance de entrar para o nosso time.

Remuneração e Benefícios

Salário Compatível com o mercado.
Vale Alimentação (Cesta básica).
Vale Refeição.
Vale Transporte.
Seguro de Vida em Grupo.
Plano Odontológico (Coparticipação).

UniGR (Plataforma exclusiva de cursos e treinamentos para o desenvolvimento da sua carreira).

No GRUPO GR respeitamos a diversidade e trabalhamos para promover uma cultura inclusiva, que busca a equidade e valoriza as diferenças (Gênero, Religião, Pessoas com deficiência, o público LGBTQIAP+ e todas as Etnias).

Todas as nossas vagas respeitam esse compromisso.

Gostou? Inscreva-se aqui mesmo, clicando no botão “Enviar CV”.

Fique sempre atento ao seu e-mail, telefones cadastrados e whatsapp, pois será por meio destes canais que nos comunicaremos.

Local de trabalho: Cachoeiras de Macacu, RJ
Regime de contratação de tipo: Efetivo – CLT
Jornada: Período Integral
Área e especialização profissional: Segurança - Vigilância
Nível hierárquico: Operacional
REQUISITOS

Escolaridade Mínima: Ensino Médio (2º Grau)

HABILIDADES

Iniciativa
Formação de Vigilante
Disciplina
Boa Comunicação
BENEFÍCIOS

Parcerias para descontos em Estabelecimentos ou Instituições credenciados
Seguro de vida
Vale transporte";GRUPO GR ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;Vigilante
19 hours ago ;"TEMOS VAGA!! A Rede Hospital Casa, convida você para fazer parte do nosso quadro de colaboradores, estamos em busca de um profissional que seja CUIDADOSO, ORGANIZADO E ATENTO AOS DETALHES!




SUAS PRINCIPAIS ATIVIDADES:




Auxilia no arquivo de documentos,
Classifica e indexa de acordo com critérios
Realiza manutenção de arquivos para facilitar sua localização;
Organizar, separar e expedir caixas de prontuários;
Manter o ambiente organizado;
Agrupar caixas de acordo com o conteúdo;
Localizar caixas ou documentos quando solicitado.




ESPERAMOS QUE VOCÊ TENHA:




Disponibilidade total para início imediato;
Ensino médio completo;
Noção de arquivo e Excel.
Senso de organização.




OFERECEMOS;




Vale Transporte;
Refeição no Local;
Convênio Médico ;
Convênio Odontológico;
Clube de benefícios;
Salário R$1.548.83




VENHA FAZER PARTE DA REDE HOSPITAL CASA !!";Rede Hospital Casa ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;AUXILIAR DE ALMOXARIFADO / HOSPITAL CASA DE PORTUGAL /CLT - RJ
19 hours ago ;"Olá!

Estamos com uma posição para Assistente de RH Generalista! Atenção, que não temos DP como escopo de funções, essa é para quem gosta da parte de gente e gestão ;)

Se você ama pessoas, gosta de aprender e tem muito para ensinar, vem se candidatar que queremos te conhecer.

Responsabilidades e atribuições

RH Generalista (não contempla a parte de DP)
Recrutamento e Seleção
Treinamento e Desenvolvimento
Todos os processos de RH (Avaliação de Desempenho, Pesquisa de Clima, Intranet, Comunicação, etc...)
Atendimento ao cliente interno
Receber e administrar o canal de denúncias e sugestões interno
Apresentações


Requisitos e qualificações

Formação completa em Administração, Psicologia, Gestão de RH e correlatas
Saber excel, power point e word
Ter experiência na parte de Recrutamento e Seleção.
Vivência com Treinamento será um diferencial
Vivência com diversidade também será um diferencial
Gostar de gente!!


Informações adicionais

Remuneração: R$1922,00
Benefícios: VT, VR ou VA de R$33 ao dia, Plano de Saúde e Odontológico
Cursos para desenvolvimento
Um ambiente de trabalho muito bacana e leve
Remuneração variável semestral atrelado às metas do setor
Regime de trabalho: Hibrido (primeiros 30 dias presencial, para treinamento)
Local: Flamengo
Horário: Seg a Sex 8h as 17:30";Conac ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;Assistente de Recursos Humanos (Generalista)
19 hours ago ;"Olá!

Estamos com uma posição para Assistente de RH Generalista! Atenção, que não temos DP como escopo de funções, essa é para quem gosta da parte de gente e gestão ;)

Se você ama pessoas, gosta de aprender e tem muito para ensinar, vem se candidatar que queremos te conhecer.

Responsabilidades e atribuições

RH Generalista (não contempla a parte de DP)
Recrutamento e Seleção
Treinamento e Desenvolvimento
Todos os processos de RH (Avaliação de Desempenho, Pesquisa de Clima, Intranet, Comunicação, etc...)
Atendimento ao cliente interno
Receber e administrar o canal de denúncias e sugestões interno
Apresentações


Requisitos e qualificações

Formação completa em Administração, Psicologia, Gestão de RH e correlatas
Saber excel, power point e word
Ter experiência na parte de Recrutamento e Seleção.
Vivência com Treinamento será um diferencial
Vivência com diversidade também será um diferencial
Gostar de gente!!


Informações adicionais

Remuneração: R$1922,00
Benefícios: VT, VR ou VA de R$33 ao dia, Plano de Saúde e Odontológico
Cursos para desenvolvimento
Um ambiente de trabalho muito bacana e leve
Remuneração variável semestral atrelado às metas do setor
Regime de trabalho: Hibrido (primeiros 30 dias presencial, para treinamento)
Local: Flamengo
Horário: Seg a Sex 8h as 17:30";Conac ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;Assistente de Recursos Humanos (Generalista)
19 hours ago ;"Já pensou trabalhar em um ambiente descontraído, cheio de pessoas talentosas e apaixonadas pelo que faz? Na Elo é assim! A empresa de tecnologia em meios de pagamentos 100% BRASILEIRA está buscando profissionais para o time de Gente e Gestão.

Vai na sua, Vai com Elo!

Lançada há mais de uma década, a Elo é a maior bandeira brasileira, ultrapassando a marca de 140 milhões de cartões emitidos. Produtos e serviços para você e para empresas, nas modalidades crédito, débito e pré-pago. Encontre a opção ideal para seu estilo em nosso site ;)

https://www.elo.com.br/

Aqui na Elo nós respeitamos as individualidades e promovemos uma cultura inclusiva, que busca a equidade e valoriza as diferenças (ex: Gênero, Religião, PcD, LGBTQIAP+, Raça e Etnia). Todas as nossas vagas respeitam esse compromisso.

Curtiu? Então vem saber mais sobre o desafio que temos pra você! ❤️💙💛

Responsabilidades e atribuições

Como Assistente de Gente e Gestão você vai:

Dar suporte operacional aos times de Talent Aquisition e Facilities;
Conferir documentação de novos colaboradores;
Operacionalizar a montagem e entrega de kits de novos colaboradores;
Auxiliar na compra de materiais para admissão e reconhecimento;
Dar suporte aos novos colaboradores sobre dúvidas de do processo de admissão;
Imputar e atualizar informações em sistemas internos.


Requisitos e qualificações

Para esse desafio precisamos que você:

Perfil dinâmico, colaborativo, “hands-on”;
Possua pacote office intermediário (Excel e Power point);
Possua disponibilidade para trabalho hibrido (de 2 a 3 vezes na semana presencialmente ) em Alphaville, onde fica a elo;


Além disso será diferencial se você:

Já tiver trabalhado com o tema admissão de colaboradores ou algum subsistema de RH.


Informações adicionais

Para trabalhar na Elo, buscamos pessoas que:

Tenha atitude protagonista e empenham-se em superar resultados
Respondem rapidamente às mudanças, com foco e simplicidade na execução de seu trabalho
Jogam muito bem em time, compartilhando conhecimento e reconhecendo o desempenho e importância de cada colega
Valorizam o diálogo aberto e feedbacks honestos!


Em troca oferecemos para você:

Participação nos Resultados (PPR);
Assistências médica e odontológica (Bradesco);
Seguro de vida (Bradesco Seguros);
Previdência privada (100% custeado pela Elo);
Vale refeição/alimentação de R$ 1.800;
Alelo Mobilidade;
Alelo Cesta Natal;
Alelo Cultura (benefício a ser usado em teatro, cinema ou livrarias);
Zenklub (plataforma de saúde e bem estar);
Acesso ao clube de vantagens Bradesco;
Licença parentalidade estendida;
Auxílio idiomas;
Gympass (rede de academias e estúdios para práticas esportivas).


Importante:

Colocamos nossa GENTE em primeiro lugar e, para respeitar a diversidade de perfis do time Elo, todos os colaboradores são elegíveis e podem optar por escolher a rotina de trabalho que mais se encaixa ao dia a dia, sem dias obrigatórios, com a flexibilidade de ser acordado com a liderança quais momentos fazem mais sentido aquela ida ao escritório ;)

Ah, é importante falar que papais e mamães com filhos até 2 anos de idade podem optar pelo modelo 100% remoto, ok?

Nosso escritório fica localizado em Barueri/SP na Alameda Xingu, 512 - Alphaville Industrial. Converse com nosso time sobre nossas facilidades de transporte e mobilidade.";Cartão Elo ;; São Paulo, São Paulo, Brazil;;LinkedIn;;;Assistente de Gente e Gestão (Recursos Humanos)
19 hours ago ;"A Bluefit é uma rede de academias brasileira, que atua dentro do segmento value service, com um ambicioso projeto de expansão.

Nossa missão é: ""Acabar com as desculpas para não treinar"".

Buscamos profissionais qualificados que possuam vontade e determinação em evoluir e se juntar a nós nessa jornada. Venha dar um BLUE na sua carreira!

Perfil do Profissional

Fazem parte de nossa equipe aqueles que não buscam apenas um trabalho, mas pessoas que fazem do trabalho uma forma de transformação de qualidade de vida, seja como autocuidado ou cuidando dos outros. Para isso procuramos por aqueles que possuem os nossos valores:

Transparência: Ser autêntico e comprometido com a verdade;
Tratamento Igualitário: Tratar bem, não importa a quem;
Visão de Dono: Vestir a camisa e colocar a mão na massa;
Gostar de Pessoas: Cuidar das pessoas para que possam viver melhor;
Vontade de Evoluir: Nosso negócio só continua a crescer quando nossos Blues crescem e se desenvolvem.


Vem com a gente, colorir o Brasil de Blue!

Responsabilidades e atribuições

Atender o cliente pessoalmente, via internet, telefone ou whatsapp;
Realizar venda ativa através do telefone ou whatsapp;
Realizar o processo de venda dos planos da Academia;
Captar clientes;
Cadastrar os alunos no sistema;
Contatar os inadimplentes e realizar as negociações conforme procedimento interno;
Fechar o caixa diário;
Preencher e atualizar os controles administrativos (planilha de manutenção, críticas, soluções e elogio);
Formalizar e encaminhar as solicitações dos clientes internos e/ou externos para o supervisor da unidade;
Controlar e liberar a catraca de acesso para os clientes internos e externos;
Orientar e esclarecer dúvidas dos clientes internos e/ou externos;
Receber, organizar e distribuir as correspondências;
Receber e organizar os objetos correspondente aos achados e perdidos conforme regulamento interno;
Prover ideias e sugestões para a melhoria contínua dos processos da recepção;
Informar o supervisor de qualquer ocorrência na unidade referente a parte estrutural, manutenção, colaboradores e clientes;
Zelar pela perfeita conservação, limpeza e ordem da recepção;
Executar outras tarefas correlatas, conforme necessidade do serviço e orientação do superior imediato,
Elaborar e atualizar relatórios e controles da unidade e enviar para o superior imediato, (documentos relacionados com vendas, mudança de plano, movimentação de clientes, movimentação de pessoal/equipe e visitantes, inadimplentes);
Interagir com sua equipe e gestão no aprimoramento e desenvolvimento de novas visões e de relatórios que atenda suas necessidades. Criar condições para a tomada de decisões;
Atuar junto ao Supervisor da unidade para gerar ações de prospecção de clientes e parceiros (Captação de informações de mercado, clientes, consumidores e abastecer a gestão da Bluefit com os dados levantados para o Network e Benchmark);
Capacitar e desenvolver sua equipe. Aplicar treinamento inicial aos novos colaboradores e reciclagem conforme necessidade da unidade;
Entrevistar e selecionar pessoas para compor sua equipe e participar do processo de admissão da equipe, (recolher e conferir a documentação dos aprovados e envia-los para o Departamento Pessoal);
Adotar medidas cabíveis para garantir a segurança contra riscos de acidentes dos colaboradores e clientes;
Informar o superior imediato de qualquer ocorrência na unidade referente a parte estrutural, manutenção, colaboradores e clientes;
Zelar pela perfeita conservação e organização do seu local de trabalho;
Inspecionar a equipe sobre a correta e necessária utilização do uniforme, bem como a utilização dos equipamentos e consumo justo dos materiais de escritório e limpeza;
Executar outras tarefas correlatas, conforme necessidade do serviço e orientação do superior imediato.


Requisitos e qualificações

Ensino médio completo ou cursando superior;
Experiência na função;
Informática básica (WORD, EXCEL).


Informações adicionais

Local de atuação: Conde de Bonfim 422 - Tijuca - Bluefit Tijuca
Horário de atuação: 05:00 às 14:30
Benefícios: Vale transporte+ VR";Bluefit Academia ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;ATENDENTE - UNIDADE SAENS PEÑA
6 hours ago ;"Job Description




Conhecimento em informática ( word e excel )
Organização de arquivo.
Preenchimento de Planilhas.
Escrita e leitura de documentos.
Emissão de Notas.
Conhecimento na ferramenta SAP.
Ter disponibilidade de horários.




Responsibilities and assignments




#Seu dia a dia =)




Como Aux. Administrativo, você ficara alocado em nosso cliente de forma temporária por 3 meses . Atuando com pacote Office , preenchendo planilhas, com emissão e organização de notas fiscais na ferramenta SAP.




Requirements And Qualifications




#É um diferencial =)




Conhecimento em Pacote MS-Office,
Conhecimento na ferramenta SAP (emissão de notas)
Cursando ADM ou áreas relacionadas




Additional information




Benefícios




Assistência Médica Amil 🩺
Vale Refeição Alelo 🍝
Vale Alimentação Alelo 🛒
Vale Transporte 🚌




Local de Trabalho : Ilha do Governador




Horário: Seg a Sexta 08h00 as 17h00




Quem somos nós ? 📢




A CTC é uma das 100 maiores empresas de TI do Brasil, reconhecida pelo expressivo crescimento e valorização do capital humano. Com mais de 28 anos de mercado, somos referência em transformação digital com soluções completas focadas em otimização de processos, aumento de produtividade e redução de custos.




Nossa principal missão é integrar pessoas à tecnologia, derrubando barreiras por meio da co-criação de soluções. A CTC está sempre se reinventando para ajudar seus clientes a construírem as melhores soluções para a evolução dos seus negócios.




#Cultura Organizacional




Somos uma empresa apaixonada por pessoas! Acreditamos que valorizar, engajar e desenvolver são uma das principais chaves para atingir os nossos objetivos e resultados.




Não fazemos distinção de idade, raça, cor, orientação sexual, identidade de gênero, religião ou deficiência.




Acreditamos que a diversidade nos dá a chance de ampliarmos nossas ideias e assim, nos tornando pessoas mais autênticas. Aqui é fundamental que respeitemos o espaço um do outro.




#todasaspessoassãobem-vindas!




Venha se reinventar com a gente e fazer parte do movimento #OrgulhoDeSerCTC!




Importante




📌 Seus dados serão armazenados por um período de 2 anos para eventuais oportunidades, de acordo com a Lei Geral de Proteção de Dados Pessoais (LGPD - nº 13.709/2018).




📌 A CTC não realiza processos de seleção que envolvam pagamentos de taxas, materiais ou cursos de qualquer espécie.";CTC ;; Rio de Janeiro, Rio de Janeiro, Brazil;;LinkedIn;;;AUX. ADMINISTRATIVO
