Data_Publicacao;Descricao;Empresa;Funcao;Localidade;Nivel_experiencia;Plataforma;Setor;Tipo_emprego;Titulo
 ontem;"Descrição

Descrição:

Qual o perfil que buscamos?




Buscamos profissionais que sejam dinâmicos, com boa capacidade de organização para nutrir relações sustentáveis. Esperamos que cultivem um ambiente favorável à trocas, aproveitando oportunidades de colaboração entres áreas.




Trabalhar na BP significa abraçar o que acreditamos: Somos apaixonados pelo que fazemos, inclusivos, acolhedores e vivazes.




Como é no dia a dia?




• Garantir e efetuar a manutenção do controle de liberação e prorrogação em processo contábil de cada atendimento até o fim de atendimento e alta;




• Garantir e efetuar a regularização, agilizando as solicitações de autorizações de pacientes internados, ambulatoriais e centro de diagnósticos, através da solicitação para diárias, medicamentos, material, exames, home-care, transferência e ambulância, assim como: verifica a cobertura contratual para materiais, medicações de alto custo e autorizações de exames;




• Realizar contato com as fontes pagadoras efetivando controle de liberações e processos de autorizações conforme contrato pré determinado, quando necessário;




• Realizar atendimento ao cliente (acompanhantes ou pacientes) para o esclarecimento de dúvidas sobre as autorizações e coberturas do convênio, assim como contata os pacientes quando da não cobertura junto as fontes pagadoras, quando necessário;




• Liberar as contas para realizar auditoria e posterior envio ao faturamento, quando necessário;




• Realizar a interface com as áreas do ciclo de receita e com a instituição como um tudo, para garantir o cumprimento do fluxo de autorizações pós, zelando pelo faturamento;




• Apoiar os médicos auditores do setor, por meio de levantamento de informações e documentos relativos à permanência do paciente no Hospital;




• Acompanhar contas pendentes e ações necessárias juntos as fontes pagadoras;




• Auxiliar a gestão em atividades administrativas;




Para essa vaga, é essencial ter:




• Superior completo em Administração de Empresas, Gestão Hospitalar ou áreas correlatas;




• Vivência nas atividades do cargo;




• Atuação no segmento saúde/hospitalar.




Diferencial:




• Pós-graduação na área da saúde.







Carga Horária:




• 09:00 às 19:00 (Se a Qui), 09:00 às 18:00 (Sex.);




• Atuação presencial.




Unidade:




• Hospital BP Mirante (Próximo ao Metrô Vergueiro).




O que oferecemos?

• Vale-transporte




• Vale-alimentação




• Refeitório




• Assistência Médica




• Assistência Odontológica




• Kit Natal




• Viva 365: Ações e programas no âmbito das 5 saúdes - emocional, intelectual, físico, social e financeiro. Tais como




• PAP (Programa de Apoio Pessoal)- canal de comunicação formado por uma ampla equipe de especialistas (psicólogos, assistentes sociais, advogados, pedagogos, nutricionistas, fisioterapeutas, educadores físicos, consultores financeiros e pet consultores).




• Núcleo de Saúde do Colaborador- serviço de telemedicina, pronto atendimento e agendamentos exclusivo para colaboradores com médicos generalistas, psicólogos, fisioterapeutas e acupuntura dentro da BP.




“Excelente porque somos plurais! Somos mais de 7000 colaboradores e aqui levamos a sério a diversidade. Cada pessoa que compõe a BP tem uma história de vida, uma trajetória, uma visão de mundo. E ao somarmos essas visões, vemos os desafios que temos de outros ângulos trazendo novas respostas para as velhas perguntas, e ajudando a fazer novas perguntas. É dessa forma que a inovação está sempre presente, de uma forma prática, funcional e que melhora a vida das pessoas. E assim vamos engrandecendo o nosso jeito de ser BP”.




Se identificou?




Estamos empolgados pra contar com você na BP!




#VemSerBP




Quer saber mais sobre nós?




Acesse nossas redes:




Linkedin




Facebook /bporgbr




Instagram";Hospital BP - Unidade Mirante;;São Paulo;Sênior;VagasCom;;;Analista de Regulação Sênior
 ontem;"Descrição

Descrição:

Buscamos um profissional para atuar em Rotinas de Departamento Pessoal, com disponibilidade para início imediato:

Cargo: Assistente de Departamento Pessoal;

Atividades: Atuar em Rotinas de Departamento Pessoal: Benefícios, Ponto Eletrônico, Atendimento ao Prestador e Admissão;

Contrato temporário.

Salário: 1.500,00

Benefícios: VR (30,00 ao dia) + VT.

Horário de trabalho: 08h às 17h. (Segunda a Sexta)

Pacote Office Microsoft (Word, Excel e Power Point).

Cursando Superior.

Experiência na área.

Moradores da Zona Oeste.";Confidencial;;Rio de Janeiro;Auxiliar/ Operacional;VagasCom;;;Assistente de Departamento Pessoal - Temporário - Zona Oeste/ RJ
 ontem;"Descrição

Descrição:
Garantir o atendimento adequado aos clientes pela equipe da loja;
Acompanhar as operações e os resultados da equipe;
Treinar e reciclar a equipe em relação aos produtos comercializados;
Rever continuamente os processos do atendimento, buscando eficiência e soluções;
Controlar a organização da área de vendas e a correta exposição de produtos;
Realizar atendimento aos clientes, para venda e troca de mercadorias;
Supervisionar a organização de bancadas e ilhas de mercadorias;
Auxiliar na programação de escala de funcionários, acompanhar equipe e reportar ao Gerente de Loja;
Realizar fechamento do caixa e da loja.

 


Outros requisitos:
Ensino Médio Completo
Desejável Formação Superior
Sólida experiência anterior no Varejo como Vendedor Responsável ou Líder de Vendas ou Sub Gerente ou em cargos de liderança similares.";Granado|Phebo;;São Luís;Supervisão/ Coordenação;VagasCom;;;Líder Atendimento - Shopping da Ilha
 ontem;"Descrição

Descrição:

- Monitorar a execução de controles internos e status dos riscos;

- Consolidar relatórios de acompanhamento de planos de ação;

- Realizar análises de riscos e controles;

- Preparar planilhas e apresentações;

- Participar de reuniões e discussões junto aos risk owners e control owners;

- Realizar reporte das atividades sob sua responsabilidade;

- Executar demais atividades previstas no plano de trabalho da área;

- Operacionalizar o sistema de GRC.


Outros requisitos:

- Superior completo em administração, contabilidade, economia etc.

- Experiência de atuação em áreas de Gestão de Riscos, Controles Internos, Processos, Compliance ou Auditoria Interna.

- Desejável ter certificações voltadas para Gestão de Riscos, Controles Internos ou Compliance (metodologias - ISO, COSO, IIA etc - análise de riscos, estatística,ITIL).";Algar Telecom;;Uberlândia;Júnior/ Trainee;VagasCom;;;Analista de Gestão de Riscos
 ontem;"Descrição

Descrição:

O Consultor de Seguros Externo é o responsável por levar nossas soluções de seguros aos empreendedores brasileiros com o nosso jeito Stone de encantar. É alguém que tenha muita energia, um ótimo relacionamento interpessoal, que fale bem em público, que tenha sempre vontade de estudar e se aprimorar cada vez mais na área, além de uma ótima capacidade de comunicação, argumentação e contorno de objeções.




E você? Quer ter um impacto significativo no mercado de Seguros do Brasil, trabalhar em um ambiente descontraído, e ao mesmo tempo aprender muito e fazer parte de um time de altíssimo nível?




Então essa vaga de Consultor de Seguros Externo na Stone Seguros é para você! 😊




Quais as missões diárias 🗓️




Gerir uma carteira de clientes focado em vendas;
Identificar gaps de vendas e na experiência do cliente a partir da vivência junto aos polos comerciais;
Visitar e atender clientes;
Criar relatórios de acompanhamento com foco em melhorias;
Auxiliar no pós-vendas;
Ser a principal interface entre os clientes ativos e a empresa;
Treinar e criar estratégias de vendas para o time de consultores dando suporte ao líder do polo comercial.




O que esperamos de um Consultor de Seguros Externo? 🤩




Forte experiência com vendas;
Vivência em relacionamento direto com o cliente;
Perfil analítico e estratégico;
Forte habilidade de negociação e relacionamento;
Diferencial: experiência com seguros e vendas PAP (vendas externas).




O que temos para oferecer? ✅




Para aproveitar com a Família: 💚




Convênio SESC;
Plano de saúde e odontológico;
Auxílio-creche para crianças de até 5 anos.
Assistência médica com uma equipe de telemedicina 24/7
Para melhorar o dia a dia: 😁
Vale Alimentação e/ou Refeição;
Auxílio Esporte (Gympass);
Seguro de Vida;
Vale Transporte ou Vale Combustível (opcional);




Para melhorar o dia a dia: 😁




Vale Alimentação e/ou Refeição;
Auxílio Esporte (Gympass);
Seguro de Vida;
Vale Transporte ou Vale Combustível (opcional);




Como funciona a seleção dos nossos Consultores?




Inscrições;
Testes de Perfil;
Bate-papo com o time de Gente;
Bate papo com Gestor;
Rota + Bate papo com Líder Comercial;
Bate papo com Gerente Comercial.




Sobre a Stone Seguros 🚀💚




Somos a Stone Seguros e fazemos parte do Grupo Stone Co. empresa listada na Nasdaq, em NYC. Apaixonados por pessoas e inovação, com o propósito de levar soluções em saúde e seguros para os empreendedores Brasileiros.




Se identificou? Então só vem! :)




Todas as aplicações de vagas na Stone são consideradas sem distinção de gênero, orientação sexual, etnia, cultura, origem, religião, deficiência, idade etc. Seja muito bem-vindo à Stone!";Stone;;Sinop;Auxiliar/ Operacional;VagasCom;;;Consultor de Seguros Externo
 published yesterday;"Descrição

Requisitos:

- Formação; Graduação Completa em Enfermagem;

- Coren ativo e regularizado

- Desejável Pós-Graduação na área;

- Experiência em setor de emergência.

 

 

Atividades: 

Prestar assistência de Enfermagem, priorizando o atendimento de acordo com a complexidade do cuidado e o estado do paciente;

Diagnosticar as necessidades de assistência de enfermagem de cada paciente e elaborar o plano de assistência a ser prestada;

Receber e passar plantão, inteirando-se e comunicando o andamento do serviço e intercorrências dos pacientes;

Realizar classificação de risco de pacientes;

Coleta de exame de gasometria arterial, passagem de Sonda Vesical de Alívio/Demora, Sonda Enteral;

Punção e heparinização de cateter port-a-cath; 

Realizar curativos complexos: PICC, cateter central, Shilley;

Realizar a retirada de PICC; 

Distribuir, supervisionar e orientar a equipe de enfermagem na unidade; 

Administrar medicamentos que exijam controle e cuidados especiais;

Gerenciar informações sobre os pacientes bem como a dinâmica do atendimento;

Assumir funções de auxiliar / técnico de enfermagem e escriturário, quando necessário; 

Viabilizar a execução de exames diagnósticos;

Verificar, interpretar, registrar e comunicar resultados de exames diagnósticos; 

Solicitar avaliação de profissionais: psicologia, fisioterapia; 

Promover ambiente seguro, harmonioso e ordem na unidade; 

Gerenciar o fluxo do pronto socorro no Repouso e Setor de Medicação; 

Controle e conferência dos materiais e equipamentos da Sala de Emergência;

Realizar o atendimento emergencial nas dependências do prédio corporativo e áreas comuns do hospital, tais como o estacionamento, restaurante;

Viabilizar a execução dos protocolos de Dor Torácica, Sepse e AVC; 

Controle e conferência dos equipamentos e materiais do veículo de remoção (ambulância); 

Gerenciar as saídas do veículo de remoção (ambulância); 

Participar da remoção de pacientes para outros serviços em ambulância UTI;

Participar da transferência dos pacientes de alta complexidade para os setores de UTI, Centros Operatórios e Exames;

Confeccionar escalas, relatórios, memorandos e planilhas;

Controlar materiais e equipamentos da unidade, bem como zelar pelo uso adequado e manutenção dos mesmos; 

Controlar a disponibilidade do material e medicação de urgência; 

Gerenciar a reposição e o funcionamento dos consultórios médicos; 

Controlar a assiduidade, pontualidade e disciplina da equipe de enfermagem.

Outras informações:

- Local de trabalho; Unidade Jabaquara 

- Escala de trabalho; 6x1 - 13 as 19 hs e das 15 as 21 hs 

(Somente estes horários)

- Disponibilidade para treinamento.";Rede D'Or São Luiz;;São Paulo;Técnico;VagasCom;;;*ENFERMEIRO* Emergência Adulta - Unidade Jabaquara
 ontem;"Descrição

Descrição:

O Consultor de Seguros Externo é o responsável por levar nossas soluções de seguros aos empreendedores brasileiros com o nosso jeito Stone de encantar. É alguém que tenha muita energia, um ótimo relacionamento interpessoal, que fale bem em público, que tenha sempre vontade de estudar e se aprimorar cada vez mais na área, além de uma ótima capacidade de comunicação, argumentação e contorno de objeções.




E você? Quer ter um impacto significativo no mercado de Seguros do Brasil, trabalhar em um ambiente descontraído, e ao mesmo tempo aprender muito e fazer parte de um time de altíssimo nível?




Então essa vaga de Consultor de Seguros Externo na Stone Seguros é para você! 😊




Quais as missões diárias 🗓️




Gerir uma carteira de clientes focado em vendas;
Identificar gaps de vendas e na experiência do cliente a partir da vivência junto aos polos comerciais;
Visitar e atender clientes;
Criar relatórios de acompanhamento com foco em melhorias;
Auxiliar no pós-vendas;
Ser a principal interface entre os clientes ativos e a empresa;
Treinar e criar estratégias de vendas para o time de consultores dando suporte ao líder do polo comercial.




O que esperamos de um Consultor de Seguros Externo? 🤩




Forte experiência com vendas;
Vivência em relacionamento direto com o cliente;
Perfil analítico e estratégico;
Forte habilidade de negociação e relacionamento;
Diferencial: experiência com seguros e vendas PAP (vendas externas).




O que temos para oferecer? ✅




Para aproveitar com a Família: 💚




Convênio SESC;
Plano de saúde e odontológico;
Auxílio-creche para crianças de até 5 anos.
Assistência médica com uma equipe de telemedicina 24/7
Para melhorar o dia a dia: 😁
Vale Alimentação e/ou Refeição;
Auxílio Esporte (Gympass);
Seguro de Vida;
Vale Transporte ou Vale Combustível (opcional);




Para melhorar o dia a dia: 😁




Vale Alimentação e/ou Refeição;
Auxílio Esporte (Gympass);
Seguro de Vida;
Vale Transporte ou Vale Combustível (opcional);




Como funciona a seleção dos nossos Consultores?




Inscrições;
Testes de Perfil;
Bate-papo com o time de Gente;
Bate papo com Gestor;
Rota + Bate papo com Líder Comercial;
Bate papo com Gerente Comercial.




Sobre a Stone Seguros 🚀💚




Somos a Stone Seguros e fazemos parte do Grupo Stone Co. empresa listada na Nasdaq, em NYC. Apaixonados por pessoas e inovação, com o propósito de levar soluções em saúde e seguros para os empreendedores Brasileiros.




Se identificou? Então só vem! :)




Todas as aplicações de vagas na Stone são consideradas sem distinção de gênero, orientação sexual, etnia, cultura, origem, religião, deficiência, idade etc. Seja muito bem-vindo à Stone!";Stone;;Goiânia;Auxiliar/ Operacional;VagasCom;;;Consultor de Seguros Externo
 ontem;"Descrição

Experiências: Vivência em visitação propaganda médica. Produto linha endocrinologia será um diferencial.

 Atividades: Realizar visitas médicas com objeto aumentar de Market share no território. Implementar as estratégias e projetos da empresa visando atingir os objetivos definidos de vendas, demanda e Market share para o seu território; realizar visitas médicas de acordo com os critérios definidos no processo de Efetividade de Vendas: Número de contatos/médico por dia; Cobertura total de visitação do painel médico; Cobertura de visitação de acordo com a estratégia de CPC; alimentar diariamente as áreas internas da empresa com os resultados das visitas médicas. Realizar conexões diárias; Informar a empresa e seu gestor as ações da concorrência. Implementar com qualidade as mensagens promocionais de acordo com o plano de marketing e utilizar o material promocional e outras ferramentas disponíveis durante as visitas médicas; manter organizados em tempo e forma os processos administrativos e operacionais (documentação RDV, arquivos, e-mails, relatórios, controle de amostras, material promocional, solicitações de materiais científicos etc.).

Superior completo.

Imprescindível: Disponibilidade para viajar e CNH ativa.

Salário + Vale-refeição, reembolso de despesas diversas, Seguro de Vida.

Horário de trabalho: Horário comercial. 

Local e trabalho: Fortaleza- CE. 

contrato: temporário 6 meses ";Jobcenter;;Fortaleza;Júnior/ Trainee;VagasCom;;;Propagandista Vendedor
 ontem;"Descrição

Descrição:

- RESPONSÁVEL PELA COORDENAÇÃO DE ENTREGAS DE CLIENTES B2B.

- GERENCIAR CRISES E CONDUZIR COMUNICAÇÃO COM AS EQUIPES E AREAS INTERNAS.

- DISSEMINAR E ALAVANCAR A CULTURA DE INOVAÇÃO, ENGAJANDO AS EQUIPES A PROPOR NOVOS PROCESSOS E INICIATIVAS QUE TRAGAM EFICIÊNCIA.

- GESTÃO DE PESSOAS ATRAVÉS DE INDICADORES DE PERFORMANCE PROMOVENDO A MOTIVAÇÃO E ENGAJAMENTO DAS EQUIPES.

- CONDUZIR A ESTRATÉGIA DA ÁREA, BUSCANDO SOLUÇÕES EVOLUTIVAS PARA SUPORTAR O NEGÓCIO.

- GERENCIAR E ACOMPANHAR EVOLUÇÃO DAS ENTREGAS E O CUMPRIMENTO DOS SLAS ACORDADOS.

- PROPOR INDICADORES PARA A AREA, ESTABELECER METAS EM CONJUNTO COM OS SUPERIORES E ACOMPANHAR DE PERTO O DESEMPENHO DAS EQUIPES.

- REALIZAR A GESTÃO DE CARREIRA E PERFORMANCE DOS ASSOCIADOS QUE COMPOEM AS EQUIPES.

- MAPEAR E GERENCIAR OS PROBLEMAS CRÍTICOS, ENGAJANDO AS EQUIPES A BUSCAR SOLUÇÕES RÁPIDAS E EFICIENTES.

- PLANEJAR NOVOS FLUXOS, AÇÕES DE MELHORIA E DESENVOLVIMENTO DE PESSOAS.

- IMPLEMENTAR ESTRATÉGIAS COM O FOCO NOS RESULTADOS E PRODUTIVIDADE.

- CONTROLAR E GARANTIR O CUMPRIMENTO DOS PROCESSOS E INDICADORES INTERNOS DA ÀREA, ALINHADO COM AS REGRAS DE COMPLIANCE.

- APRESENTAR OS RESULTADOS E INDICADORES DA ÁREA, PARA AS EQUIPES, GERÊNCIA E DIRETORIA.

- REPRESENTAR A DIRETORIA NAS REUNIÕES COM AS DEMAIS ÁREAS DA EMPRESA.


Outros requisitos:

Superior Completo em Engenharia, Ciência da Computação, Administração, Gestão de Processos ou Redes de Telecomunicações. Desejável pós-graduação na área de gestão de pessoas

- DOMÍNIO NA LIDERANÇA DE EQUIPES E NO DESENVOLVIMENTO DE PESSOAS.

- TER VIVENCIADO AMBIENTES DE MISSÃO CRÍTICA, ATUANDO SOBRE CONSTANTE PRESSÃO.

- EXERCER MENTALIDADE E LIDERANÇA ÁGIL JUNTO AS EQUIPES.

- FLEXIBILIDADE PARA TRABALHOS NO FORMATO SQUAD.

- LIDERANÇA DE EQUIPES MULTICIPLINARES COM ALOCAÇÃO PRESENCIAL E REMOTA.

- TER ELEVADO PROXIMIDADE COM AS AREAS DE NEGÓCIOS.

- CAPACIDADE ANALÍTICA AVANÇADA E VISÃO SISTÊMICA

- CONHECIMENTO EM GESTÃO ECONÔMICA (CAPEX E OPEX).

- DINAMISMO NA GESTÃO DOS PROCESSOS E DESTREZA PARA A TOMADA DE DECISÕES.

- FACILIDADE EM ESTABELECER RELACIONAMENTOS DE CONFIANÇA COM AS SUAS EQUIPES E AREAS CLIENTES.

- EXPERIÊNCIA NA FORMAÇÃO DE EQUIPES DE ALTA PERFORMANCE.

- FACILIDADE NA COMUNICAÇÃO, TENDO COMO CARACTERISTICAS A CLAREZA E OBJETIVIDADE";Algar Telecom;;Uberlândia;Supervisão/ Coordenação;VagasCom;;;Coordenador(a) de Entregas Tic
 ontem;"Descrição

Descrição:

Gestão de custos - provisões contábeis, manutenção do plano de centro de custo;

Orçamento anual - Elaborar, apoiar e analisar o orçamento anual e projeções mensais englobando receitas, por segmento ou produtos, custos e despesas;

Acompanhamento e análise de resultados - Acompanhar principais alavancas do negócio e apoiar nas reuniões de Check comparando com os resultados contemplados no orçamento e realizado do ano anterior, visando elaborar planos de ação para mitigação dos desvios junto aos responsáveis e subsidiar de informações para tomada de decisões;

Pré-fechamento contábil - apoiar as atividades de pré-fechamento, garantindo os corretos apontamentos dos volumes produzidos, consumidos, refugados, transferidos e emissões;

Projeções anuais, mensais e de longo prazo - Apoiar na elaboração de informações para o planejamento financeiro, auditorias, consultorias externas, através de informações de volumes, custos, receitas e gastos específicos tanto realizado, orçado e projetado.




Requisitos desejáveis: Superior completo em Administração, Economia, Engenharia ou áreas afins.

Desejável pós-graduação em Controladoria ou Finanças.

Diferencial atuação em segmento industrial e em áreas correlatas.

Desejável conhecimento em desdobramento de indicadores e metas, e redução de custos e despesas, processos de fechamento contábil e outras rotinas contábeis (inventários, conciliações, apontamento de produção e consumo de matérias-primas, custo padrão, listas técnicas, etc).





Idiomas:

Inglês - Nível Intermediário";Grupo SADA;;Betim;Pleno;VagasCom;;;Analista de Custos Pleno
